설치개수,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
1,경기도 성남시 수정구 수정로119번길 23-1,경기도 성남시 수정구 태평동 3698-6번지,37.44337657,127.1325881,2018.8.16
1,경기도 성남시 수정구 수정로111번길 34-1,경기도 성남시 수정구 태평동 3745-44번지,37.44405337,127.1314954,2018.8.16
1,경기도 성남시 수정구 수정로111번길 32-1,경기도 성남시 수정구 태평동 3745-42번지,37.44384681,127.1315882,2018.8.16
1,경기도 성남시 수정구 수정로111번길 28,경기도 성남시 수정구 태평동 3745-38번지,37.44344269,127.1317737,2018.8.16
1,경기도 성남시 수정구 제일로188번길 11-14,경기도 성남시 수정구 태평동 3745-29번지,37.44413653,127.1317769,2018.8.16
1,경기도 성남시 수정구 제일로188번길 11-2,경기도 성남시 수정구 태평동 3745-23번지,37.44352585,127.1320552,2018.8.16
1,경기도 성남시 수정구 남문로44번길 14,경기도 성남시 수정구 태평동 3745-1번지,37.44423854,127.1321713,2018.8.16
1,경기도 성남시 수정구 제일로196번길 16,경기도 성남시 수정구 태평동 3745-14번지,37.44421069,127.1320586,2018.8.16
1,경기도 성남시 수정구 제일로188번길 15,경기도 성남시 수정구 태평동 3745-8번지,37.44362703,127.1323366,2018.8.16
1,경기도 성남시 수정구 단대동 193-3,경기도 성남시 수정구 단대동 193-3번지,37.45359903,127.1556181,2018.8.16
1,경기도 성남시 수정구 금토동 488-3,경기도 성남시 수정구 금토동 488-3번지,37.40705367,127.0799733,2018.8.16
1,경기도 성남시 수정구 금토동 518-3,경기도 성남시 수정구 금토동 518-3번지,37.40850802,127.0723534,2018.8.16
1,경기도 성남시 수정구 금토동 518-3,경기도 성남시 수정구 금토동 518-3번지,37.40850802,127.0723534,2018.8.16
1,경기도 성남시 수정구 금토로 162-8,경기도 성남시 수정구 금토동 511-2번지,37.40816195,127.0741876,2018.8.16
1,경기도 성남시 수정구 금토동 607-1,경기도 성남시 수정구 금토동 607-1번지,37.40686771,127.0746101,2018.8.16
1,경기도 성남시 수정구 금토로 182-1,경기도 성남시 수정구 금토동 517-7번지,37.40829708,127.0718816,2018.8.16
1,경기도 성남시 수정구 금토동 527-3,경기도 성남시 수정구 금토동 527-3번지,37.40867352,127.0704762,2018.8.16
1,경기도 성남시 수정구 수정로135번길 7,경기도 성남시 수정구 태평동 3643번지,37.4424288,127.1348253,2018.8.16
1,경기도 성남시 수정구 수정로135번길 5-8,경기도 성남시 수정구 태평동 3647번지,37.44226232,127.1342396,2018.8.16
1,경기도 성남시 수정구 수정로135번길 5-8,경기도 성남시 수정구 태평동 3647번지,37.44226232,127.1342396,2018.8.16
1,경기도 성남시 수정구 태평동 1678,경기도 성남시 수정구 태평동 1678번지,37.44955661,127.139818,2018.8.16
1,경기도 성남시 수정구 시민로255번길 23-18,경기도 성남시 수정구 태평동 1287번지,37.44919589,127.1373018,2018.8.16
1,경기도 성남시 수정구 시민로241번길 24-6,경기도 성남시 수정구 태평동 1313번지,37.44879283,127.1376341,2018.8.16
1,경기도 성남시 수정구 태평로90번길 11-2,경기도 성남시 수정구 태평동 1262번지,37.44939254,127.1370848,2018.8.16
1,경기도 성남시 수정구 태평동 2991,경기도 성남시 수정구 태평동 2991번지,37.44680366,127.1354644,2018.8.16
1,경기도 성남시 수정구 탄리로132번길 14-9,경기도 성남시 수정구 태평동 3047번지,37.44744188,127.1352537,2018.8.16
1,경기도 성남시 수정구 금토동 410-16,경기도 성남시 수정구 금토동 410-16번지,37.40840018,127.0898068,2018.8.16
1,경기도 성남시 수정구 금토동 410-15,경기도 성남시 수정구 금토동 410-15번지,37.40834404,127.0895364,2018.8.16
1,경기도 성남시 수정구 금토동 320-3,경기도 성남시 수정구 금토동 320-3번지,37.40859968,127.0887991,2018.8.16
1,경기도 성남시 수정구 금토동 320-3,경기도 성남시 수정구 금토동 320-3번지,37.40859968,127.0887991,2018.8.16
1,경기도 성남시 수정구 금토동 320-3,경기도 성남시 수정구 금토동 320-3번지,37.40859968,127.0887991,2018.8.16
1,경기도 성남시 수정구 둔토로 3,경기도 성남시 수정구 금토동 317-3번지,37.40885792,127.0884006,2018.8.16
1,경기도 성남시 수정구 둔토로5번길 4,경기도 성남시 수정구 금토동 319-1번지,37.40902554,127.0879354,2018.8.16
1,경기도 성남시 수정구 둔토로5번길 4,경기도 성남시 수정구 금토동 319-1번지,37.40902554,127.0879354,2018.8.16
1,경기도 성남시 수정구 금토동 204-8,경기도 성남시 수정구 금토동 204-8번지,37.41035896,127.0867445,2018.8.16
1,경기도 성남시 수정구 시민로 192,경기도 성남시 수정구 태평동 7330번지 태평아파트,37.44497858,127.142221,2018.8.16
1,경기도 성남시 수정구 시민로 192,경기도 성남시 수정구 태평동 7330번지 태평아파트,37.44497858,127.142221,2018.8.16
1,경기도 성남시 수정구 수정북로 125-2,경기도 성남시 수정구 태평동 7329-5번지 시티빌라,37.44535208,127.1427818,2018.8.16
1,경기도 성남시 수정구 수정북로 125-4,경기도 성남시 수정구 태평동 7329-6번지 현대맨션,37.44548682,127.1427238,2018.8.16
1,경기도 성남시 수정구 수정북로 129,경기도 성남시 수정구 태평동 7329-3번지,37.44545275,127.1429954,2018.8.16
1,경기도 성남시 수정구 시민로206번길 4-1,경기도 성남시 수정구 태평동 7318-13번지,37.44624661,127.1418788,2018.8.16
1,경기도 성남시 수정구 남문로21번길 1-1,경기도 성남시 수정구 태평동 5535번지,37.44485759,127.1293501,2018.8.16
1,경기도 성남시 수정구 제일로223번길 3-2,경기도 성남시 수정구 태평동 5551번지,37.4459181,127.1289762,2018.8.16
1,경기도 성남시 수정구 제일로217번길 3-1,경기도 성남시 수정구 태평동 5559번지,37.44538,127.1293215,2018.8.16
1,경기도 성남시 수정구 금토동 527-3,경기도 성남시 수정구 금토동 527-3번지,37.40867352,127.0704762,2018.8.16
1,경기도 성남시 수정구 금토동 570-3,경기도 성남시 수정구 금토동 570-3번지,37.40640091,127.0702332,2018.8.16
1,경기도 성남시 수정구 금토동 570-3,경기도 성남시 수정구 금토동 570-3번지,37.40640091,127.0702332,2018.8.16
1,경기도 성남시 수정구 금토동 533-3,경기도 성남시 수정구 금토동 533-3번지,37.40853118,127.069563,2018.8.16
1,경기도 성남시 수정구 금토로 206,경기도 성남시 수정구 금토동 534-8번지,37.40802592,127.0694789,2018.8.16
1,경기도 성남시 수정구 금토동 626-2,경기도 성남시 수정구 금토동 626-2번지,37.40370273,127.0835947,2018.8.16
1,경기도 성남시 수정구 금토동 384-3,경기도 성남시 수정구 금토동 384-3번지,37.40236603,127.0831931,2018.8.16
1,경기도 성남시 수정구 금토동 384-3,경기도 성남시 수정구 금토동 384-3번지,37.40236603,127.0831931,2018.8.16
1,경기도 성남시 수정구 금토동 392-2,경기도 성남시 수정구 금토동 392-2번지,37.40505771,127.0840301,2018.8.16
1,경기도 성남시 수정구 내동로 14,경기도 성남시 수정구 금토동 393-2번지,37.40532757,127.0839703,2018.8.16
1,경기도 성남시 수정구 금토동 433-3,경기도 성남시 수정구 금토동 433-3번지,37.40561895,127.0831987,2018.8.16
1,경기도 성남시 수정구 금토동 449-5,경기도 성남시 수정구 금토동 449-5번지,37.4057911,127.0821574,2018.8.16
1,경기도 성남시 수정구 탄리로132번길 16,경기도 성남시 수정구 태평동 3022번지,37.44779376,127.1353174,2018.8.16
1,경기도 성남시 수정구 탄리로132번길 16-9,경기도 성남시 수정구 태평동 3026번지,37.44749742,127.1354564,2018.8.16
1,경기도 성남시 수정구 성남대로1271번길 10-2,경기도 성남시 수정구 태평동 6675번지,37.44321958,127.1259449,2018.8.16
1,경기도 성남시 수정구 모란로 120,경기도 성남시 수정구 태평동 6683번지,37.44365956,127.1257363,2018.8.16
1,경기도 성남시 수정구 성남대로1263번길 10-4,경기도 성남시 수정구 태평동 6701번지,37.4426618,127.1260643,2018.8.16
1,경기도 성남시 수정구 수정로57번길 37,경기도 성남시 수정구 태평동 6708번지,37.44273438,127.1261313,2018.8.16
1,경기도 성남시 수정구 수정로57번길 45-1,경기도 성남시 수정구 태평동 6670번지,37.44356221,127.1259748,2018.8.16
1,경기도 성남시 수정구 성남대로1279번길 7,경기도 성남시 수정구 태평동 6667번지,37.44382316,127.1259265,2018.8.16
1,경기도 성남시 수정구 수정로73번길 16-17,경기도 성남시 수정구 태평동 6486번지,37.44106992,127.1289193,2018.8.16
1,경기도 성남시 수정구 금토동 182-3,경기도 성남시 수정구 금토동 182-3번지,37.41060465,127.0823925,2018.8.16
1,경기도 성남시 수정구 금토동 197-3,경기도 성남시 수정구 금토동 197-3번지,37.41066812,127.0859387,2018.8.16
1,경기도 성남시 수정구 둔토로26번길 13,경기도 성남시 수정구 금토동 205-1번지,37.41088005,127.0865461,2018.8.16
1,경기도 성남시 수정구 둔토로26번길 13,경기도 성남시 수정구 금토동 205-1번지,37.41088005,127.0865461,2018.8.16
1,경기도 성남시 수정구 금토동 197-3,경기도 성남시 수정구 금토동 197-3번지,37.41066812,127.0859387,2018.8.16
1,경기도 성남시 수정구 금토동 186-3,경기도 성남시 수정구 금토동 186-3번지,37.41215013,127.085322,2018.8.16
1,경기도 성남시 수정구 금토동 222-2,경기도 성남시 수정구 금토동 222-2번지,37.41164568,127.0876778,2018.8.16
1,경기도 성남시 수정구 금토동 222-2,경기도 성남시 수정구 금토동 222-2번지,37.41164568,127.0876778,2018.8.16
1,경기도 성남시 수정구 금토동 489-1,경기도 성남시 수정구 금토동 489-1번지,37.40673098,127.0801918,2018.8.16
1,경기도 성남시 수정구 금토동 390-2,경기도 성남시 수정구 금토동 390-2번지,37.40400949,127.0848109,2018.8.16
1,경기도 성남시 수정구 금토로62번길 15,경기도 성남시 수정구 금토동 415-3번지,37.40793691,127.0858137,2018.8.16
1,경기도 성남시 수정구 시흥동 184,경기도 성남시 수정구 시흥동 184번지,37.42397747,127.1060687,2018.8.16
1,경기도 성남시 수정구 시흥동 183,경기도 성남시 수정구 시흥동 183번지,37.42426348,127.1057603,2018.8.16
1,경기도 성남시 수정구 시흥동 178,경기도 성남시 수정구 시흥동 178번지,37.42509478,127.1060668,2018.8.16
1,경기도 성남시 수정구 시흥동 169,경기도 성남시 수정구 시흥동 169번지,37.42656763,127.1054165,2018.8.16
1,경기도 성남시 수정구 시흥동 169,경기도 성남시 수정구 시흥동 169번지,37.42656763,127.1054165,2018.8.16
1,경기도 성남시 수정구 대왕판교로 966-1,경기도 성남시 수정구 시흥동 163번지,37.42633447,127.1031822,2018.8.16
1,경기도 성남시 수정구 시흥동 157,경기도 성남시 수정구 시흥동 157번지,37.42751465,127.1043432,2018.8.16
1,경기도 성남시 수정구 시흥동 157,경기도 성남시 수정구 시흥동 157번지,37.42751465,127.1043432,2018.8.16
1,경기도 성남시 수정구 시흥동 157,경기도 성남시 수정구 시흥동 157번지,37.42751465,127.1043432,2018.8.16
1,경기도 성남시 수정구 시흥동 156,경기도 성남시 수정구 시흥동 156번지,37.42709328,127.1058171,2018.8.16
1,경기도 성남시 수정구 시흥동 156,경기도 성남시 수정구 시흥동 156번지,37.42709328,127.1058171,2018.8.16
1,경기도 성남시 수정구 수정로73번길 16-9,경기도 성남시 수정구 태평동 6489-1번지,37.44139345,127.1288026,2018.8.16
1,경기도 성남시 수정구 태평동 32,경기도 성남시 수정구 태평동 32번지,37.45111305,127.140727,2018.8.16
1,경기도 성남시 수정구 성남대로1250번길 12-16,경기도 성남시 수정구 태평동 6484-1번지,37.44112565,127.1291447,2018.8.16
1,경기도 성남시 수정구 성남대로1250번길 12-25,경기도 성남시 수정구 태평동 6475-6번지,37.44110011,127.1293484,2018.8.16
1,경기도 성남시 수정구 성남대로1250번길 12-5,경기도 성남시 수정구 태평동 6473-1번지,37.44160459,127.1293313,2018.8.16
1,경기도 성남시 수정구 성남대로1250번길 16-1,경기도 성남시 수정구 태평동 6472-2번지 우정빌라,37.44177602,127.1293632,2018.8.16
1,경기도 성남시 수정구 태평동 6468,경기도 성남시 수정구 태평동 6468번지,37.44126453,127.1296516,2018.8.16
1,경기도 성남시 수정구 공원로349번길 8,경기도 성남시 수정구 신흥동 2819번지,37.44353965,127.1488486,2018.8.16
1,경기도 성남시 수정구 신흥동 3458,경기도 성남시 수정구 신흥동 3458번지,37.44323129,127.1435745,2018.8.16
1,경기도 성남시 수정구 신흥동 2540,경기도 성남시 수정구 신흥동 2540번지,37.44272916,127.1501687,2018.8.16
1,경기도 성남시 수정구 산성대로283번길 6,경기도 성남시 수정구 신흥동 2496번지,37.44181468,127.1483031,2018.8.16
1,경기도 성남시 수정구 금토동 222-2,경기도 성남시 수정구 금토동 222-2번지,37.41164568,127.0876778,2018.8.16
1,경기도 성남시 수정구 금토동 222-2,경기도 성남시 수정구 금토동 222-2번지,37.41164568,127.0876778,2018.8.16
1,경기도 성남시 수정구 금토동 222-2,경기도 성남시 수정구 금토동 222-2번지,37.41164568,127.0876778,2018.8.16
1,경기도 성남시 수정구 금토동 222-2,경기도 성남시 수정구 금토동 222-2번지,37.41164568,127.0876778,2018.8.16
1,경기도 성남시 수정구 시민로261번길 13,경기도 성남시 수정구 태평동 256번지,37.45051603,127.1379309,2018.8.16
1,경기도 성남시 수정구 시민로261번길 5,경기도 성남시 수정구 태평동 167번지,37.45080176,127.1388092,2018.8.16
1,경기도 성남시 수정구 태평로108번길 3-1,경기도 성남시 수정구 태평동 163번지,37.45064662,127.1385397,2018.8.16
1,경기도 성남시 수정구 시민로259번길 1,경기도 성남시 수정구 태평동 137번지,37.45076024,127.1392956,2018.8.16
1,경기도 성남시 수정구 시민로257번길 5-1,경기도 성남시 수정구 태평동 94번지,37.45044177,127.1388698,2018.8.16
1,경기도 성남시 수정구 남문로32번길 19-2,경기도 성남시 수정구 태평동 3740-16번지,37.44333183,127.131402,2018.8.16
1,경기도 성남시 수정구 남문로23번길 1,경기도 성남시 수정구 태평동 5565번지,37.44491298,127.1295303,2018.8.16
1,경기도 성남시 수정구 남문로 23,경기도 성남시 수정구 태평동 5566번지,37.44483214,127.1295652,2018.8.16
1,경기도 성남시 수정구 남문로23번길 6-1,경기도 성남시 수정구 태평동 5572번지,37.44524618,127.1295039,2018.8.16
1,경기도 성남시 수정구 남문로23번길 12-2,경기도 성남시 수정구 태평동 5580번지,37.44574006,127.1292721,2018.8.16
1,경기도 성남시 수정구 제일로 221-1,경기도 성남시 수정구 태평동 5585번지,37.44598341,127.1292806,2018.8.16
1,경기도 성남시 수정구 남문로4번길 7-2,경기도 성남시 수정구 태평동 6047번지,37.44347768,127.1279535,2018.8.16
1,경기도 성남시 수정구 남문로6번길 5-1,경기도 성남시 수정구 태평동 5998번지,37.44374873,127.128052,2018.8.16
1,경기도 성남시 수정구 남문로6번길 1-1,경기도 성남시 수정구 태평동 5994번지,37.44404514,127.1279243,2018.8.16
1,경기도 성남시 수정구 여수대로29번길 35,경기도 성남시 수정구 시흥동 147번지,37.4255079,127.1070787,2018.8.16
1,경기도 성남시 수정구 시흥동 143,경기도 성남시 수정구 시흥동 143번지,37.42827413,127.1094639,2018.8.16
1,경기도 성남시 수정구 시흥동 133,경기도 성남시 수정구 시흥동 133번지,37.42831042,127.110695,2018.8.16
1,경기도 성남시 수정구 시흥동 130,경기도 성남시 수정구 시흥동 130번지,37.42725793,127.1121311,2018.8.16
1,경기도 성남시 수정구 시흥동 121,경기도 성남시 수정구 시흥동 121번지,37.42650394,127.1101175,2018.8.16
1,경기도 성남시 수정구 시흥동 111,경기도 성남시 수정구 시흥동 111번지,37.42469795,127.1072126,2018.8.16
1,경기도 성남시 수정구 시흥동 110,경기도 성남시 수정구 시흥동 110번지,37.42553461,127.1082308,2018.8.16
1,경기도 성남시 수정구 시흥동 90,경기도 성남시 수정구 시흥동 90번지,37.42375446,127.1075627,2018.8.16
1,경기도 성남시 수정구 수정로306번길 27-11,경기도 성남시 수정구 신흥동 272번지,37.44998658,127.150697,2018.8.16
1,경기도 성남시 수정구 공원로382번길 34-2,경기도 성남시 수정구 신흥동 1134번지,37.44851502,127.1477978,2018.8.16
1,경기도 성남시 수정구 수정로306번길 11-4,경기도 성남시 수정구 신흥동 187-6번지,37.45069739,127.1492988,2018.8.16
1,경기도 성남시 수정구 남문로17번길 7-1,경기도 성남시 수정구 태평동 5466번지,37.44517721,127.1287023,2018.8.16
1,경기도 성남시 수정구 신촌동 211-1,경기도 성남시 수정구 신촌동 211-1번지,37.45897783,127.1040591,2018.8.16
1,경기도 성남시 수정구 수정남로328번길 3-1,경기도 성남시 수정구 산성동 129번지 월드빌라트,37.45667961,127.1542046,2018.8.16
1,경기도 성남시 수정구 남문로32번길 17,경기도 성남시 수정구 태평동 3740-9번지 신안빌라,37.44359221,127.1312747,2018.8.16
1,경기도 성남시 수정구 제일로196번길 6,경기도 성남시 수정구 태평동 3740-1번지 영진빌라,37.44394243,127.1311124,2018.8.16
1,경기도 성남시 수정구 제일로196번길 4,경기도 성남시 수정구 태평동 3740-19번지,37.44381323,127.1306958,2018.8.16
1,경기도 성남시 수정구 시민로197번길 10-15,경기도 성남시 수정구 태평동 7315-14번지,37.44580364,127.1404373,2018.8.16
1,경기도 성남시 수정구 시민로205번길 5,경기도 성남시 수정구 태평동 7316-20번지,37.44594248,127.1409443,2018.8.16
1,경기도 성남시 수정구 시민로197번길 6,경기도 성남시 수정구 태평동 7317-10번지,37.44542294,127.1413683,2018.8.16
1,경기도 성남시 수정구 수정북로19번길 6,경기도 성남시 수정구 태평동 3705-28번지,37.44227949,127.1316628,2018.8.16
1,경기도 성남시 수정구 수정북로19번길 8,경기도 성남시 수정구 태평동 3705-21번지,37.44239629,127.1316162,2018.8.16
1,경기도 성남시 수정구 남문로6번길 9-1,경기도 성남시 수정구 태평동 6002번지,37.44347042,127.1281909,2018.8.16
1,경기도 성남시 수정구 남문로8번길 5-1,경기도 성남시 수정구 태평동 5952번지,37.4438133,127.1282547,2018.8.16
1,경기도 성남시 수정구 남문로8번길 10-1,경기도 성남시 수정구 태평동 5982번지,37.44341719,127.1283045,2018.8.16
1,경기도 성남시 수정구 남문로8번길 11-1,경기도 성남시 수정구 태평동 5959번지,37.44331941,127.1284864,2018.8.16
1,경기도 성남시 수정구 남문로10번길 9-1,경기도 성남시 수정구 태평동 5911번지,37.44351855,127.1286085,2018.8.16
1,경기도 성남시 수정구 남문로12번길 6-2,경기도 성남시 수정구 태평동 5893번지,37.44380662,127.1285712,2018.8.16
1,경기도 성남시 수정구 남문로12번길 12-1,경기도 성남시 수정구 태평동 5888번지,37.4434025,127.1287567,2018.8.16
1,경기도 성남시 수정구 성남대로1314번길 3,경기도 성남시 수정구 태평동 5120번지,37.44722173,127.1273563,2018.8.16
1,경기도 성남시 수정구 설개로 60,경기도 성남시 수정구 시흥동 71번지,37.41736796,127.1078417,2018.8.16
1,경기도 성남시 수정구 설개로 60,경기도 성남시 수정구 시흥동 71번지,37.41736796,127.1078417,2018.8.16
1,경기도 성남시 수정구 시흥동 63,경기도 성남시 수정구 시흥동 63번지,37.42014523,127.1081026,2018.8.16
1,경기도 성남시 수정구 시흥동 63,경기도 성남시 수정구 시흥동 63번지,37.42014523,127.1081026,2018.8.16
1,경기도 성남시 수정구 시민로241번길 32-1,경기도 성남시 수정구 태평동 1116번지,37.44830797,127.1366338,2018.8.16
1,경기도 성남시 수정구 남문로97번길 25,경기도 성남시 수정구 태평동 1169번지,37.449154,127.1364998,2018.8.16
1,경기도 성남시 수정구 시민로249번길 32-6,경기도 성남시 수정구 태평동 1142번지,37.44912623,127.1363984,2018.8.16
1,경기도 성남시 수정구 시민로241번길 32-1,경기도 성남시 수정구 태평동 1116번지,37.44830797,127.1366338,2018.8.16
1,경기도 성남시 수정구 시민로249번길 34-1,경기도 성남시 수정구 태평동 1105번지,37.4488909,127.1362542,2018.8.16
1,경기도 성남시 수정구 남문로107번길 4-1,경기도 성남시 수정구 태평동 2702-3번지,37.44765408,127.1384044,2018.8.16
1,경기도 성남시 수정구 남문로107번길 14,경기도 성남시 수정구 태평동 2691번지,37.44839944,127.1380568,2018.8.16
1,경기도 성남시 수정구 산성대로63번길 11,경기도 성남시 수정구 수진동 4764번지,37.43421773,127.1259251,2018.8.16
1,경기도 성남시 수정구 수정로136번길 4,경기도 성남시 수정구 수진동 30번지,37.44153061,127.1352199,2018.8.16
1,경기도 성남시 수정구 탄리로5번길 23,경기도 성남시 수정구 수진동 2258번지,37.43675931,127.1382918,2018.8.16
1,경기도 성남시 수정구 수진동 2301,경기도 성남시 수정구 수진동 2301번지,37.43695465,127.1378941,2018.8.16
1,경기도 성남시 수정구 산성대로165번길 8-15,경기도 성남시 수정구 수진동 2582번지,37.43662667,127.1374006,2018.8.16
1,경기도 성남시 수정구 남문로 85,경기도 성남시 수정구 태평동 2991-2번지 통보,37.44683341,127.135837,2018.8.16
1,경기도 성남시 수정구 남문로13번길 13,경기도 성남시 수정구 태평동 5383번지,37.44545194,127.1280775,2018.8.16
1,경기도 성남시 수정구 성남대로1237번길 8-18,경기도 성남시 수정구 태평동 6918번지,37.44094332,127.126412,2018.8.16
1,경기도 성남시 수정구 태평동 7093,경기도 성남시 수정구 태평동 7093번지,37.44385549,127.1229879,2018.8.16
1,경기도 성남시 수정구 신촌동 396,경기도 성남시 수정구 심곡동 396번지,37.44883777,127.0977265,2018.8.16
1,경기도 성남시 수정구 금토동 65-3,경기도 성남시 수정구 금토동 65-3번지,37.41947806,127.0786353,2018.8.16
1,경기도 성남시 수정구 수정북로19번길 16,경기도 성남시 수정구 태평동 3705-4번지,37.44310559,127.131269,2018.8.16
1,경기도 성남시 수정구 수정북로21번길 12-1,경기도 성남시 수정구 태평동 3705-10번지,37.4429192,127.1316554,2018.8.16
1,경기도 성남시 수정구 수정북로21번길 4-1,경기도 성남시 수정구 태평동 3705-31번지,37.44223676,127.1319797,2018.8.16
1,경기도 성남시 수정구 수정로111번길 11,경기도 성남시 수정구 태평동 3705-40번지,37.44199507,127.1321972,2018.8.16
1,경기도 성남시 수정구 제일로180번길 7-1,경기도 성남시 수정구 태평동 3705-17번지,37.44266858,127.1318843,2018.8.16
1,경기도 성남시 수정구 수정북로 31,경기도 성남시 수정구 태평동 3693-25번지,37.44226223,127.1329965,2018.8.16
1,경기도 성남시 수정구 성남대로1263번길 6-1,경기도 성남시 수정구 태평동 6711번지,37.44261883,127.1263474,2018.8.16
1,경기도 성남시 수정구 성남대로1263번길 4-2,경기도 성남시 수정구 태평동 6771번지,37.44265729,127.1266746,2018.8.16
1,경기도 성남시 수정구 성남대로1271번길 6,경기도 성남시 수정구 태평동 6748번지,37.44326771,127.1263624,2018.8.16
1,경기도 성남시 수정구 성남대로1314번길 3-4,경기도 성남시 수정구 태평동 5121번지,37.4473568,127.1273434,2018.8.16
1,경기도 성남시 수정구 성남대로1318번길 13-1,경기도 성남시 수정구 태평동 5098-1번지,37.44743662,127.1283936,2018.8.16
1,경기도 성남시 수정구 태평동 5105,경기도 성남시 수정구 태평동 5105번지,37.44786635,127.1280156,2018.8.16
1,경기도 성남시 수정구 태평로8번길 3-6,경기도 성남시 수정구 태평동 5103-3번지,37.44775072,127.1282204,2018.8.16
1,경기도 성남시 중원구 제일로35번길28-1,경기도 성남시 중원구 성남동 3705,37.4311378,127.1337968,2018.8.16
1,경기도 성남시 중원구 중앙동 387,경기도 성남시 중원구 중동 387,37.4421876,127.1535686,2018.8.16
1,경기도 성남시 중원구 은이로60번길3,경기도 성남시 중원구 은행동 1180-1,37.4557161,127.170289,2018.8.16
1,경기도 성남시 수정구 시민로241번길 21,경기도 성남시 수정구 태평동 2688번지,37.44857914,127.137987,2018.8.16
1,경기도 성남시 수정구 시민로241번길 19-14,경기도 성남시 수정구 태평동 2680번지,37.44815781,127.1382856,2018.8.16
1,경기도 성남시 수정구 시민로241번길 19-27,경기도 성남시 수정구 태평동 2673번지,37.4478265,127.138572,2018.8.16
1,경기도 성남시 수정구 시민로241번길 19-7,경기도 성남시 수정구 태평동 2663번지,37.44846423,127.1382934,2018.8.16
1,경기도 성남시 수정구 남문로111번길 3,경기도 성남시 수정구 태평동 2645번지,37.44771019,127.1386863,2018.8.16
1,경기도 성남시 수정구 남문로101번길 6,경기도 성남시 수정구 태평동 2762번지,37.44762326,127.1378849,2018.8.16
1,경기도 성남시 수정구 남문로101번길 14,경기도 성남시 수정구 태평동 2752번지,37.44826099,127.1376063,2018.8.16
1,경기도 성남시 수정구 시민로241번길 23-28,경기도 성남시 수정구 태평동 2735번지,37.44765103,127.1379863,2018.8.16
1,경기도 성남시 수정구 수정남로 125,경기도 성남시 수정구 신흥동 5483번지 훼미리하우스,37.44302645,127.1414183,2018.8.16
1,경기도 성남시 수정구 수정남로 109,경기도 성남시 수정구 신흥동 5403번지,37.44245462,127.1396053,2018.8.16
1,경기도 성남시 수정구 수정남로 111-1,경기도 성남시 수정구 신흥동 5407번지,37.44254694,127.1399094,2018.8.16
1,경기도 성남시 수정구 수정로188번길 11,경기도 성남시 수정구 신흥동 5244번지,37.4426201,127.1412986,2018.8.16
1,경기도 성남시 수정구 수정로188번길 11-10,경기도 성남시 수정구 신흥동 5248번지,37.44272183,127.1416591,2018.8.16
1,경기도 성남시 수정구 수정로188번길 7,경기도 성남시 수정구 신흥동 5481번지,37.44305176,127.1411807,2018.8.16
1,경기도 성남시 수정구 수정로180번길 11-11,경기도 성남시 수정구 신흥동 5287번지,37.44258021,127.1407679,2018.8.16
1,경기도 성남시 수정구 수정로188번길 13-7,경기도 성남시 수정구 신흥동 5240번지,37.44264025,127.1415922,2018.8.16
1,경기도 성남시 수정구 신흥동 5189,경기도 성남시 수정구 신흥동 5189번지,37.44271044,127.1425746,2018.8.16
1,경기도 성남시 수정구 수정로188번길 17-13,경기도 성남시 수정구 신흥동 5120번지,37.44223832,127.1420827,2018.8.16
1,경기도 성남시 수정구 시민로 161,경기도 성남시 수정구 신흥동 5167번지,37.44247921,127.1429954,2018.8.16
1,경기도 성남시 수정구 수정남로132번길 10,경기도 성남시 수정구 신흥동 5123번지,37.4423566,127.1422396,2018.8.16
1,경기도 성남시 수정구 수정로170번길 19-7,경기도 성남시 수정구 신흥동 5058번지,37.44173818,127.1402125,2018.8.16
1,경기도 성남시 수정구 수정로180번길 17-8,경기도 성남시 수정구 신흥동 5042번지,37.44185138,127.1409118,2018.8.16
1,경기도 성남시 수정구 수정로188번길 19-7,경기도 성남시 수정구 신흥동 5021번지,37.44203838,127.1418477,2018.8.16
1,경기도 성남시 수정구 시민로163번길 5-8,경기도 성남시 수정구 신흥동 5146번지,37.44222497,127.142727,2018.8.16
1,경기도 성남시 수정구 수정로180번길 19-9,경기도 성남시 수정구 신흥동 5012번지,37.44181633,127.1410479,2018.8.16
1,경기도 성남시 수정구 수정로180번길 23,경기도 성남시 수정구 신흥동 4944번지,37.44146289,127.1407694,2018.8.16
1,경기도 성남시 수정구 수정로180번길 21-13,경기도 성남시 수정구 신흥동 4963번지,37.4416915,127.1412301,2018.8.16
1,경기도 성남시 수정구 수정로188번길 21-9,경기도 성남시 수정구 신흥동 4972번지,37.44190438,127.1420074,2018.8.16
1,경기도 성남시 수정구 수정로170번길 21-5,경기도 성남시 수정구 신흥동 5004번지,37.44157608,127.1402256,2018.8.16
1,경기도 성남시 수정구 수정로180번길 22,경기도 성남시 수정구 신흥동 4996번지,37.44156961,127.140576,2018.8.16
1,경기도 성남시 수정구 수정로188번길 21-16,경기도 성남시 수정구 신흥동 4927번지,37.44190684,127.1423464,2018.8.16
1,경기도 성남시 수정구 수정북로5번길 1,경기도 성남시 수정구 태평동 6223번지,37.44137656,127.1301815,2018.8.16
1,경기도 성남시 수정구 제일로179번길 10,경기도 성남시 수정구 태평동 6279번지,37.44214207,127.1301274,2018.8.16
