,year,cctv,light,log_pa,ep,fp,yp,log_nb,label,gid
49,0,1,1,1.7266189843268003,-0.2076749435665914,-0.07017543859649122,0.33076923076923076,0.2961356178224331,0,木夭丑友什61bb32ab
50,0,1,1,0.19840723914103517,-0.022573363431151242,0.09263157894736843,0.49230769230769234,0.767901584043906,0,木夭丑友什61bb32ba
51,0,0,0,0.19840723914103517,-0.17607223476297967,-0.20210526315789473,-0.12307692307692308,-0.7262723633726866,1,木夭丑友什61bb32bb
52,0,0,0,1.1348331839047388,-0.12189616252821671,-0.2343859649122807,-0.3230769230769231,0.35654045684501257,1,木夭丑友什61bb36ab
53,0,0,0,1.1348331839047388,-0.22121896162528218,-0.25263157894736843,-0.3230769230769231,0.3753823142341358,1,木夭丑友什61bb36ba
54,0,1,1,-0.1243800563894827,-0.17607223476297967,-0.2007017543859649,-0.19230769230769232,-1.2700621945614374,0,木夭丑友什62aa31ba
55,0,0,0,-0.1243800563894827,1.2054176072234764,1.0371929824561403,1.4076923076923078,-0.1152255093764603,2,木夭丑友什62aa31bb
56,0,1,1,-0.4449032116337876,0.6817155756207675,0.9192982456140351,1.8076923076923077,-0.447339940163651,2,木夭丑友什62aa32aa
57,0,1,1,-1.18582960462576,0.5011286681715575,0.696140350877193,1.1,0.09644989102510006,3,木夭丑友什62aa32ab
58,0,1,1,0.19840723914103517,0.18510158013544017,0.39859649122807017,0.9769230769230769,-0.07428040250805494,0,木夭丑友什62aa32ba
59,0,1,1,2.6668403488614625,-0.004514672686230248,0.3887719298245614,1.1076923076923078,0.06600892842901446,0,木夭丑友什62aa32bb
60,0,0,0,0.7727199310860243,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什62aa33bb
61,0,0,0,1.3431614831551317,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.2583476316502001,1,木夭丑友什62aa34ab
62,0,1,1,1.1348331839047388,-0.2799097065462754,-0.2919298245614035,-0.3230769230769231,0.0,0,木夭丑友什62aa36ab
63,0,1,1,1.1348331839047388,-0.24379232505643342,-0.2807017543859649,-0.3230769230769231,0.17939422343731273,0,木夭丑友什62aa36ba
64,0,1,1,1.0569518944487037,-0.3160270880361174,-0.32421052631578945,-0.3230769230769231,0.17939422343731273,0,木夭丑友什62aa36bb
65,0,0,0,1.086783119981981,-0.26636568848758463,-0.296140350877193,-0.2692307692307692,-0.20670910649791258,1,木夭丑友什62aa37aa
66,0,0,0,1.1799097070318703,-0.3160270880361174,-0.3312280701754386,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什62ab28ab
67,0,0,0,0.7380121390441703,-0.3431151241534989,-0.3270175438596491,-0.3230769230769231,-0.447339940163651,1,木夭丑友什62ab30ab
68,0,0,0,0.7284478590796875,-0.3115124153498871,-0.32421052631578945,-0.3230769230769231,-0.3774394000310676,1,木夭丑友什62ab30ba
69,0,0,0,-0.1243800563894827,0.08126410835214447,-0.019649122807017545,0.038461538461538464,-0.03597881296475759,1,木夭丑友什62ab31ba
70,0,1,1,-0.6096693155490548,0.1309255079006772,0.015438596491228071,0.16923076923076924,-1.0294313608956993,0,木夭丑友什62ab31bb
71,0,1,1,-0.6096693155490548,0.2076749435665914,0.4014035087719298,0.8461538461538461,-0.5265866365753535,3,木夭丑友什62ab32aa
72,0,1,1,-0.6096693155490548,0.3747178329571106,0.5936842105263158,1.2923076923076924,0.20465202070098082,3,木夭丑友什62ab32ab
73,0,1,1,-1.18582960462576,0.30699774266365687,0.6105263157894737,1.2461538461538462,0.3169612163061488,3,木夭丑友什62ab32ba
74,0,1,1,2.6668403488614625,0.01805869074492099,0.17543859649122806,0.2923076923076923,-0.3774394000310676,0,木夭丑友什62ab32bb
75,0,0,0,0.7727199310860243,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什62ab33bb
76,0,0,0,1.3107493818259632,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.3149112361737931,1,木夭丑友什62ab34ab
77,0,0,0,1.2382085492769597,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.1152255093764603,1,木夭丑友什62ab35ba
78,0,0,0,1.2382085492769597,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什62ab35bb
79,0,0,0,1.578326768065124,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,1,木夭丑友什62ab36ab
80,0,0,0,1.0569518944487037,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.618070233696806,1,木夭丑友什62ab36bb
81,0,0,0,1.086783119981981,-0.25733634311512416,-0.29754385964912283,-0.3230769230769231,0.03392172716782555,1,木夭丑友什62ab37aa
82,0,0,0,1.357616962167566,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.8587010673625443,1,木夭丑友什62ba28ab
83,0,0,0,0.6900636896523398,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什62ba30ab
84,0,0,0,0.7284478590796875,-0.2799097065462754,-0.31719298245614036,-0.3230769230769231,-0.2583476316502001,1,木夭丑友什62ba30ba
85,0,0,0,0.7284478590796875,-0.3431151241534989,-0.3256140350877193,-0.3230769230769231,-0.20670910649791258,1,木夭丑友什62ba30bb
86,0,0,0,0.7284478590796875,-0.2979683972911964,-0.32,-0.3230769230769231,-0.3774394000310676,1,木夭丑友什62ba31aa
87,0,1,1,-0.6096693155490548,-0.1986455981941309,-0.05754385964912281,0.36153846153846153,0.12540532428927811,3,木夭丑友什62ba32ab
88,0,1,1,-1.18582960462576,0.022573363431151242,0.028070175438596492,0.05384615384615385,0.8808705558795892,3,木夭丑友什62ba32ba
89,0,1,1,2.6668403488614625,0.11286681715575621,0.06596491228070175,0.05384615384615385,0.7867434414330289,0,木夭丑友什62ba32bb
90,0,1,1,2.6668403488614625,-0.22573363431151242,-0.2554385964912281,-0.23076923076923078,-0.7262723633726866,0,木夭丑友什62ba33aa
91,0,0,0,1.3107493818259632,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什62ba34ba
92,0,0,0,1.2382085492769597,-0.2799097065462754,-0.2863157894736842,-0.3230769230769231,0.0,1,木夭丑友什62ba35ab
93,0,1,1,1.2382085492769597,-0.2708803611738149,-0.31157894736842107,-0.3230769230769231,0.09644989102510006,0,木夭丑友什62ba35ba
94,0,0,0,1.2382085492769597,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,1,木夭丑友什62ba35bb
95,0,0,0,0.6650836736324074,-0.30699774266365687,-0.3214035087719298,-0.3230769230769231,-0.20670910649791258,1,木夭丑友什62bb28aa
96,0,0,0,0.6333203423610166,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,1,木夭丑友什62bb28ab
97,0,1,1,0.8030367436566286,-0.3431151241534989,-0.3312280701754386,-0.3230769230769231,-0.447339940163651,0,木夭丑友什62bb28bb
98,0,0,0,0.8030367436566286,-0.30699774266365687,-0.32421052631578945,-0.3230769230769231,-0.7262723633726866,1,木夭丑友什62bb29aa
99,0,0,0,0.8818314961776123,-0.3431151241534989,-0.3312280701754386,-0.3230769230769231,-1.0294313608956993,1,木夭丑友什62bb31ba
100,0,1,1,-0.3046144571851778,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.8587010673625443,0,木夭丑友什62bb32aa
101,0,1,1,-0.3046144571851778,-0.18961625282167044,-0.056140350877192984,0.06153846153846154,0.8887311828268012,3,木夭丑友什62bb32ab
102,0,1,1,-1.8160666190750134,-0.16252821670428894,-0.09543859649122807,-0.007692307692307693,0.8566439815656124,3,木夭丑友什62bb32ba
103,0,1,1,-1.1755266299197968,-0.2708803611738149,-0.2582456140350877,-0.26153846153846155,0.4113611271988934,3,木夭丑友什62bb32bb
104,0,0,0,1.3475988664288268,-0.30699774266365687,-0.3143859649122807,-0.3230769230769231,0.03392172716782555,1,木夭丑友什62bb33aa
105,0,0,0,1.04265660622102,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.7262723633726866,1,木夭丑友什62bb34aa
106,0,0,0,1.04265660622102,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什62bb34ab
107,0,1,1,1.2382085492769597,-0.30699774266365687,-0.31157894736842107,-0.3230769230769231,-0.20670910649791258,0,木夭丑友什62bb35ab
108,0,0,0,1.2382085492769597,-0.3431151241534989,-0.33263157894736844,-0.3230769230769231,-0.618070233696806,1,木夭丑友什62bb35ba
109,0,0,0,0.8172282599016187,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什62bb36bb
110,0,0,0,0.6650836736324074,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什63aa28aa
111,0,0,0,0.6333203423610166,-0.3431151241534989,-0.33263157894736844,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什63aa28ab
112,0,0,0,0.738364760521138,-0.3431151241534989,-0.3298245614035088,-0.3230769230769231,-1.681423321760331,1,木夭丑友什63aa28ba
113,0,0,0,0.738364760521138,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什63aa28bb
114,0,1,1,-0.3046144571851778,-0.30699774266365687,-0.29473684210526313,-0.3230769230769231,0.06600892842901446,0,木夭丑友什63aa32aa
115,0,1,1,-0.3046144571851778,-0.09932279909706546,-0.03368421052631579,0.24615384615384617,0.8729044140137562,3,木夭丑友什63aa32ab
116,0,1,1,-1.2900488422546323,-0.23927765237020315,-0.19929824561403509,-0.17692307692307693,0.8050054564133245,3,木夭丑友什63aa32ba
117,0,0,0,-1.1755266299197968,-0.28442437923250563,-0.28350877192982454,-0.2230769230769231,0.3169612163061488,3,木夭丑友什63aa32bb
118,0,1,1,1.04265660622102,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,0.4113611271988934,0,木夭丑友什63aa34aa
119,0,0,0,0.10656526746985501,-0.20316027088036118,-0.2540350877192982,-0.25384615384615383,0.3169612163061488,1,木夭丑友什63aa37ab
120,0,0,0,0.6333203423610166,-0.3431151241534989,-0.3312280701754386,-0.3230769230769231,-0.618070233696806,1,木夭丑友什63ab28ab
121,0,0,0,0.8818314961776123,-0.3431151241534989,-0.32842105263157895,-0.3230769230769231,-0.1152255093764603,1,木夭丑友什63ab31ba
122,0,0,0,-0.3046144571851778,-0.18510158013544017,-0.2343859649122807,-0.16923076923076924,-0.15920626817425607,1,木夭丑友什63ab31bb
123,0,1,1,-0.3046144571851778,0.3476297968397291,1.0091228070175438,2.1538461538461537,-0.07428040250805494,2,木夭丑友什63ab32aa
124,0,1,1,-0.3046144571851778,0.1489841986455982,0.3831578947368421,0.6461538461538462,0.3753823142341358,3,木夭丑友什63ab32ab
125,0,1,1,-1.2900488422546323,0.11286681715575621,0.2287719298245614,0.35384615384615387,0.27455256083356394,3,木夭丑友什63ab32ba
126,0,0,0,0.8520757723723545,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.1152255093764603,1,木夭丑友什63ab34ab
127,0,0,0,0.8520757723723545,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,0.47737005562790785,1,木夭丑友什63ab34ba
128,0,1,1,1.0495629950534118,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,0,木夭丑友什63ab34bb
129,0,1,1,0.10656526746985501,-0.29345372460496616,-0.29473684210526313,-0.3230769230769231,-0.1152255093764603,0,木夭丑友什63ab37ab
130,0,0,0,1.2213840100940783,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.447339940163651,1,木夭丑友什63ba29ba
131,0,0,0,0.3526374135732357,-0.2979683972911964,-0.3143859649122807,-0.27692307692307694,-0.15920626817425607,1,木夭丑友什63ba31ba
132,0,1,1,0.7177212355812003,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,0,木夭丑友什63ba31bb
133,0,0,0,0.01861625188910772,0.8126410835214447,1.5578947368421052,3.230769230769231,0.12540532428927811,2,木夭丑友什63ba32aa
134,0,1,1,-0.1697593850806189,-0.3431151241534989,-0.29333333333333333,-0.3230769230769231,0.5078110182239934,0,木夭丑友什63ba32ab
135,0,1,1,-0.1697593850806189,-0.19413092550790068,-0.1712280701754386,-0.17692307692307693,0.3753823142341358,0,木夭丑友什63ba32ba
136,0,0,0,0.5139980553101828,-0.24830699774266365,-0.2596491228070175,-0.23846153846153847,-1.0294313608956993,1,木夭丑友什63ba33bb
137,0,0,0,0.8520757723723545,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.03597881296475759,1,木夭丑友什63ba34ab
138,0,0,0,0.8520757723723545,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.5265866365753535,1,木夭丑友什63ba34ba
139,0,0,0,0.10656526746985501,-0.3431151241534989,-0.33263157894736844,-0.3230769230769231,-0.447339940163651,1,木夭丑友什63ba37aa
140,0,0,0,0.10656526746985501,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什63ba37ab
141,0,0,0,0.6418303592292922,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什63bb27bb
142,0,0,0,0.8762557636667825,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.447339940163651,1,木夭丑友什63bb29ab
143,0,0,0,1.0923978366814617,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.447339940163651,1,木夭丑友什63bb29ba
144,0,1,1,1.0270900611078697,-0.03611738148984198,-0.19087719298245615,-0.24615384615384617,-0.15920626817425607,0,木夭丑友什63bb30aa
145,0,0,0,1.0270900611078697,-0.17607223476297967,-0.2582456140350877,-0.3230769230769231,-0.20670910649791258,1,木夭丑友什63bb30ab
146,0,0,0,0.3526374135732357,-0.3115124153498871,-0.3256140350877193,-0.3230769230769231,-0.2583476316502001,1,木夭丑友什63bb31ba
147,0,1,1,-0.40784431450870473,0.5237020316027088,1.0526315789473684,2.876923076923077,0.17939422343731273,2,木夭丑友什63bb32aa
148,0,1,1,-0.1697593850806189,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,0.9041468198892688,0,木夭丑友什63bb32ab
149,0,0,0,0.4156315875722416,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什63bb33aa
150,0,1,1,0.4156315875722416,0.23476297968397292,0.0687719298245614,0.23846153846153847,0.35654045684501257,0,木夭丑友什63bb33ab
151,0,1,1,0.4156315875722416,0.17607223476297967,-0.007017543859649123,0.13846153846153847,0.06600892842901446,0,木夭丑友什63bb33ba
152,0,1,1,0.9601965218724154,-0.08577878103837472,-0.08280701754385965,0.03076923076923077,0.39364432921443143,0,木夭丑友什63bb33bb
153,0,0,0,0.8520757723723545,-0.2979683972911964,-0.3214035087719298,-0.3230769230769231,-0.2583476316502001,1,木夭丑友什63bb34ba
154,0,0,0,-0.08007073791997588,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什63bb36ba
155,0,0,0,0.4611603190340495,-0.27539503386004516,-0.32421052631578945,-0.3230769230769231,-1.681423321760331,1,木夭丑友什64aa28bb
156,0,0,0,0.8762557636667825,-0.3431151241534989,-0.32421052631578945,-0.3230769230769231,0.06600892842901446,1,木夭丑友什64aa29ab
157,0,0,0,1.0923978366814617,-0.3431151241534989,-0.3312280701754386,-0.3230769230769231,-0.2583476316502001,1,木夭丑友什64aa29ba
158,0,1,1,1.0270900611078697,-0.23927765237020315,-0.24701754385964914,-0.26153846153846155,-0.15920626817425607,0,木夭丑友什64aa30aa
159,0,0,0,1.0270900611078697,-0.26636568848758463,-0.29333333333333333,-0.3230769230769231,-0.447339940163651,1,木夭丑友什64aa30ab
160,0,0,0,0.8030367436566286,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.8587010673625443,1,木夭丑友什64aa31ab
161,0,0,0,0.6948447577607083,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.5265866365753535,1,木夭丑友什64aa31ba
162,0,1,1,0.35012072874155287,-0.12189616252821671,0.5221052631578947,2.3846153846153846,-0.7262723633726866,2,木夭丑友什64aa32aa
163,0,1,1,0.42272508039955725,0.2528216704288939,0.8463157894736842,2.3692307692307693,0.42856432181229076,2,木夭丑友什64aa32ab
164,0,0,0,0.652565811367961,-0.1986455981941309,-0.19228070175438597,-0.06923076923076923,-0.7262723633726866,1,木夭丑友什64aa32bb
165,0,0,0,0.4156315875722416,0.18510158013544017,0.17964912280701753,0.47692307692307695,-0.7262723633726866,1,木夭丑友什64aa33aa
166,0,1,1,0.4156315875722416,0.5011286681715575,0.6301754385964913,1.6153846153846154,0.2961356178224331,2,木夭丑友什64aa33ab
167,0,1,1,1.587566473916994,-0.09480812641083522,-0.04491228070175438,0.09230769230769231,0.5078110182239934,0,木夭丑友什64aa33ba
168,0,1,1,1.587566473916994,-0.2618510158013544,-0.16842105263157894,-0.06923076923076923,0.6859136880324573,0,木夭丑友什64aa33bb
169,0,0,0,0.9601965218724154,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.8587010673625443,1,木夭丑友什64aa34ab
170,0,0,0,-1.18582960462576,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什64aa36ab
171,0,0,0,-1.18582960462576,-0.03611738148984198,0.2119298245614035,0.5538461538461539,0.5224653098860547,3,木夭丑友什64aa36ba
172,0,0,0,-0.07932240350610083,0.30248306997742663,0.7607017543859649,2.546153846153846,0.3753823142341358,2,木夭丑友什64aa36bb
173,0,1,1,0.16844871464007735,-0.2799097065462754,-0.32280701754385965,-0.3230769230769231,-0.2583476316502001,0,木夭丑友什64aa37ba
174,0,0,0,0.9050631546065058,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什64aa38bb
175,0,0,0,0.15526606945657648,-0.22121896162528218,-0.2807017543859649,-0.3230769230769231,-0.3774394000310676,1,木夭丑友什64ab27ab
176,0,1,1,0.8155875717512858,-0.27539503386004516,-0.28771929824561404,-0.27692307692307694,-0.5265866365753535,0,木夭丑友什64ab27ba
177,0,0,0,0.1588772212605153,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什64ab28ba
178,0,1,1,0.4288355501185822,0.5327313769751693,0.03508771929824561,-0.11538461538461539,-0.2583476316502001,0,木夭丑友什64ab28bb
179,0,0,0,0.4288355501185822,-0.10835214446952596,-0.27228070175438596,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什64ab29aa
180,0,1,1,0.6344847299316265,0.013544018058690745,-0.15017543859649124,-0.18461538461538463,0.5367664514881715,0,木夭丑友什64ab29ab
181,0,0,0,0.725240972229982,-0.12189616252821671,-0.2680701754385965,-0.26153846153846155,-0.447339940163651,1,木夭丑友什64ab29ba
182,0,0,0,0.725240972229982,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,1,木夭丑友什64ab29bb
183,0,1,1,0.725240972229982,-0.05417607223476298,-0.12491228070175439,-0.13076923076923078,0.25215485902463736,0,木夭丑友什64ab30aa
184,0,0,0,1.0270900611078697,0.0,-0.20491228070175438,-0.2153846153846154,-0.1152255093764603,1,木夭丑友什64ab30ab
185,0,0,0,0.8030367436566286,-0.3431151241534989,-0.3312280701754386,-0.3230769230769231,-1.0294313608956993,1,木夭丑友什64ab31ab
186,0,0,0,0.6948447577607083,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什64ab31ba
187,0,1,1,0.6387435110255335,-0.3431151241534989,-0.32280701754385965,-0.3230769230769231,-0.5265866365753535,0,木夭丑友什64ab31bb
188,0,1,1,0.35012072874155287,-0.25733634311512416,-0.030877192982456142,0.6076923076923076,0.44528285436671894,0,木夭丑友什64ab32aa
189,0,1,1,3.1068849925369086,0.06320541760722348,0.5010526315789474,1.5615384615384615,0.33708072469083844,0,木夭丑友什64ab32ab
190,0,1,1,3.1068849925369086,0.09932279909706546,0.34385964912280703,1.1307692307692307,0.5907553506362061,0,木夭丑友什64ab32ba
191,0,1,1,3.1068849925369086,-0.02708803611738149,0.07157894736842105,0.6153846153846154,0.46154328681486245,0,木夭丑友什64ab32bb
192,0,1,1,3.262296285521476,-0.26636568848758463,-0.1880701754385965,-0.007692307692307693,0.6748204929343843,0,木夭丑友什64ab33aa
193,0,1,1,2.587722560679266,-0.1986455981941309,-0.042105263157894736,0.3230769230769231,0.9689531771707803,0,木夭丑友什64ab33ab
194,0,1,1,1.587566473916994,-0.25733634311512416,-0.12491228070175439,0.06153846153846154,0.9338264370849481,0,木夭丑友什64ab33ba
195,0,0,0,1.587566473916994,-0.3431151241534989,-0.31298245614035086,-0.26153846153846155,-0.2583476316502001,1,木夭丑友什64ab33bb
196,0,0,0,0.3858105787077156,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,0.27455256083356394,1,木夭丑友什64ab34ab
197,0,1,1,0.5489678688078586,-0.16252821670428894,-0.25263157894736843,-0.3230769230769231,0.5643746227475864,0,木夭丑友什64ab34ba
198,0,0,0,0.4688676492557636,-0.18961625282167044,-0.10385964912280701,-0.18461538461538463,0.5224653098860547,1,木夭丑友什64ab34bb
199,0,0,0,0.24768118496328922,-0.3160270880361174,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,1,木夭丑友什64ab35bb
200,0,0,0,0.24768118496328922,-0.28442437923250563,-0.32,-0.3230769230769231,-0.618070233696806,1,木夭丑友什64ab36aa
201,0,0,0,-1.18582960462576,-0.1580135440180587,-0.12631578947368421,-0.1,-1.0294313608956993,1,木夭丑友什64ab36ab
202,0,0,0,-1.18582960462576,0.12641083521444696,0.6863157894736842,1.523076923076923,0.06600892842901446,2,木夭丑友什64ab36ba
203,0,0,0,-0.07932240350610083,0.6049661399548533,1.0736842105263158,2.246153846153846,0.42856432181229076,2,木夭丑友什64ab36bb
204,0,0,0,-0.07932240350610083,-0.3431151241534989,-0.3312280701754386,-0.3230769230769231,-1.681423321760331,1,木夭丑友什64ab37aa
205,0,0,0,-0.07932240350610083,-0.29345372460496616,-0.3214035087719298,-0.3230769230769231,-0.5265866365753535,1,木夭丑友什64ab37ab
206,0,1,1,0.16844871464007735,-0.23024830699774265,-0.28912280701754384,-0.25384615384615383,0.12540532428927811,0,木夭丑友什64ab37ba
207,0,0,0,2.4252794757994907,-0.3160270880361174,-0.3256140350877193,-0.3230769230769231,-0.618070233696806,1,木夭丑友什64ab38bb
208,0,0,0,2.4252794757994907,-0.26636568848758463,-0.2905263157894737,-0.27692307692307694,-0.1152255093764603,1,木夭丑友什64ab39aa
209,0,1,1,0.15526606945657648,-0.013544018058690745,-0.17684210526315788,-0.27692307692307694,0.47737005562790785,0,木夭丑友什64ba27ab
210,0,1,1,2.041232366818879,-0.18961625282167044,-0.21894736842105264,-0.3230769230769231,0.2288785950149577,0,木夭丑友什64ba27ba
211,0,0,0,1.9667489418882538,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,1,木夭丑友什64ba28aa
212,0,0,0,0.1588772212605153,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.447339940163651,1,木夭丑友什64ba28ab
213,0,0,0,0.4288355501185822,0.13544018058690746,-0.12070175438596491,-0.16153846153846155,0.0,1,木夭丑友什64ba28bb
214,0,0,0,0.4288355501185822,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.15920626817425607,1,木夭丑友什64ba29aa
215,0,1,1,1.7213511292783361,-0.22121896162528218,-0.27649122807017545,-0.3230769230769231,-0.1152255093764603,0,木夭丑友什64ba29ab
216,0,0,0,0.725240972229982,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.5265866365753535,1,木夭丑友什64ba29ba
217,0,0,0,0.725240972229982,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.3149112361737931,1,木夭丑友什64ba29bb
218,0,1,1,0.725240972229982,0.40632054176072235,0.19508771929824562,0.05384615384615385,0.5507310642135506,0,木夭丑友什64ba30aa
219,0,1,1,1.4841783481113742,0.013544018058690745,-0.03929824561403509,-0.05384615384615385,0.42856432181229076,0,木夭丑友什64ba30ab
220,0,0,0,1.0498277510389415,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.2583476316502001,1,木夭丑友什64ba30ba
221,0,1,1,1.0498277510389415,-0.30699774266365687,-0.3017543859649123,-0.2692307692307692,0.15301349554869328,0,木夭丑友什64ba30bb
222,0,1,1,0.8565123323815601,-0.21218961625282168,-0.21754385964912282,-0.17692307692307693,0.42856432181229076,0,木夭丑友什64ba31aa
223,0,1,1,0.8511227204101831,-0.3431151241534989,-0.31157894736842107,-0.27692307692307694,-0.1152255093764603,0,木夭丑友什64ba31bb
224,0,1,1,0.8511227204101831,-0.28442437923250563,-0.21473684210526317,-0.07692307692307693,0.47737005562790785,0,木夭丑友什64ba32aa
225,0,1,1,0.8511227204101831,-0.18058690744920994,-0.06596491228070175,0.18461538461538463,0.9041468198892688,0,木夭丑友什64ba32ab
226,0,1,1,0.6014009158169226,-0.22573363431151242,-0.15578947368421053,-0.08461538461538462,0.6035186093921885,0,木夭丑友什64ba32ba
227,0,1,1,0.5017947357057362,-0.28893905191873587,-0.23298245614035087,-0.1076923076923077,0.4927856926903755,0,木夭丑友什64ba32bb
228,0,1,1,0.4742754001773698,-0.2979683972911964,-0.2343859649122807,-0.12307692307692308,0.44528285436671894,0,木夭丑友什64ba33aa
229,0,1,1,0.177346082408639,-0.3431151241534989,-0.2512280701754386,-0.3230769230769231,-0.618070233696806,0,木夭丑友什64ba33bb
230,0,0,0,0.4688676492557636,-0.21670428893905191,-0.2582456140350877,-0.23846153846153847,0.20465202070098082,1,木夭丑友什64ba34bb
231,0,0,0,0.37256383217093514,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.447339940163651,1,木夭丑友什64ba35aa
232,0,0,0,0.24768118496328922,-0.26636568848758463,-0.3101754385964912,-0.3230769230769231,0.06600892842901446,1,木夭丑友什64ba35ba
233,0,1,1,0.24768118496328922,-0.2708803611738149,-0.3017543859649123,-0.3230769230769231,0.27455256083356394,0,木夭丑友什64ba35bb
234,0,1,1,0.24768118496328922,-0.08126410835214447,-0.05052631578947368,0.12307692307692308,0.6160131478998742,0,木夭丑友什64ba36aa
235,0,1,1,-0.30093920197369745,-0.11286681715575621,-0.05052631578947368,0.14615384615384616,0.0,0,木夭丑友什64ba36ab
236,0,0,0,-0.8455349656890349,-0.004514672686230248,0.10666666666666667,0.17692307692307693,0.12540532428927811,3,木夭丑友什64ba36ba
237,0,0,0,-0.07932240350610083,1.309255079006772,0.6428070175438596,0.4461538461538462,0.44528285436671894,2,木夭丑友什64ba36bb
238,0,0,0,-0.07932240350610083,-0.14446952595936793,-0.2063157894736842,-0.2692307692307692,-1.2700621945614374,1,木夭丑友什64ba37aa
239,0,0,0,-0.07932240350610083,-0.3431151241534989,-0.33263157894736844,-0.3230769230769231,-0.1152255093764603,1,木夭丑友什64ba37ab
240,0,1,1,0.30221585244377197,-0.30699774266365687,-0.3298245614035088,-0.3230769230769231,-0.8587010673625443,0,木夭丑友什64ba38ab
241,0,0,0,0.30221585244377197,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,1,木夭丑友什64ba38ba
242,0,0,0,0.30221585244377197,-0.2618510158013544,-0.2863157894736842,-0.25384615384615383,-0.15920626817425607,1,木夭丑友什64ba38bb
243,0,1,1,0.5443416236252058,0.05417607223476298,-0.05754385964912281,-0.08461538461538462,0.9117070324244854,0,木夭丑友什64ba39aa
