year,cctv,light,pa,ep,fp,yp,nb,label,gid
1,0,0,0.44725879,-0.316027088,-0.30877193,-0.323076923,-0.162601626,0,木夭丑友什66bb26ba
0,1,1,-0.553241126,0.243792325,0.101052632,0.153846154,1.138211382,2,木夭丑友什66bb26bb
1,1,1,-0.317280453,0.25282167,0.144561404,0.076923077,0.487804878,2,木夭丑友什66bb27aa
0,1,1,-0.317280453,0.270880361,-0.087017544,-0.161538462,-0.162601626,0,木夭丑友什66bb27ab
0,1,1,0.160639893,-0.18510158,-0.203508772,-0.215384615,0.06504065,0,木夭丑友什66bb28ba
0,1,1,-0.206632228,0.284424379,0.350877193,0.215384615,2.406504065,2,木夭丑友什66bb28bb
0,1,1,-0.206632228,0.248306998,0.265263158,0.215384615,1.691056911,2,木夭丑友什66bb29aa
0,0,0,-0.206632228,-0.343115124,-0.325614035,-0.323076923,-0.487804878,0,木夭丑友什66bb29ab
0,1,1,-0.728545242,0.53724605,0.72,0.6,3.219512195,1,木夭丑友什66bb29ba
0,0,0,-0.728545242,0.171557562,1.072280702,2.638461538,0.292682927,2,木夭丑友什66bb29bb
0,1,1,-0.885852358,0.898419865,1.381052632,2.492307692,0.032520325,2,木夭丑友什66bb30aa
0,0,0,-0.319946676,0.437923251,0.701754386,1.6,0.097560976,2,木夭丑友什66bb30ab
0,0,0,-0.181303116,0.329571106,0.341052632,0.6,0.06504065,2,木夭丑友什66bb31aa
0,0,0,-0.181303116,1.376975169,1.230877193,1.646153846,-0.195121951,2,木夭丑友什66bb31ab
0,1,1,-0.181303116,0.943566591,1.28,1.984615385,-0.097560976,2,木夭丑友什66bb31ba
0,1,1,0.815197467,0.180586907,0.489824561,0.676923077,0.162601626,2,木夭丑友什66bb31bb
0,1,1,0.465255791,0.866817156,1.139649123,1.476923077,0.325203252,2,木夭丑友什66bb32aa
0,1,1,0.477253791,0.884875847,0.965614035,1.369230769,0.325203252,2,木夭丑友什66bb32ab
0,1,1,0.477253791,0.776523702,0.544561404,0.523076923,-0.06504065,2,木夭丑友什66bb32ba
0,0,0,0.477253791,0.383747178,0.390175439,0.361538462,0,0,木夭丑友什66bb32bb
0,1,1,0.155974004,0.194130926,0.303157895,0.669230769,-0.195121951,2,木夭丑友什66bb33aa
0,1,1,-0.188635227,0.121896163,0.084210526,0.423076923,0.292682927,2,木夭丑友什66bb33ab
0,0,0,-0.188635227,0.55530474,0.421052632,0.615384615,0.260162602,2,木夭丑友什66bb33ba
0,1,1,0.423929345,0.451467269,0.510877193,0.792307692,-0.130081301,2,木夭丑友什66bb33bb
0,0,0,0.423929345,0.428893905,0.339649123,0.615384615,0.06504065,0,木夭丑友什66bb34aa
0,1,1,0.423929345,0.37020316,0.168421053,0.515384615,0.097560976,2,木夭丑友什66bb34ab
0,1,1,-0.609231795,0.094808126,-0.089824561,-0.092307692,0.06504065,0,木夭丑友什66bb34ba
0,1,1,-0.609231795,-0.018058691,0.193684211,-0.215384615,-0.195121951,0,木夭丑友什66bb34bb
0,1,1,-0.039326779,1.146726862,1.018947368,1.615384615,1.593495935,2,木夭丑友什66bb35aa
1,1,1,-0.039326779,0.347629797,0.545964912,0.823076923,0.910569106,2,木夭丑友什66bb35ab
1,1,1,-0.039326779,-0.216704289,-0.063157895,0.038461538,0.520325203,0,木夭丑友什66bb35ba
1,0,0,3.870688219,-0.343115124,-0.341052632,-0.323076923,-0.487804878,0,木夭丑友什66bb35bb
1,0,0,0.351274788,-0.0496614,0.088421053,0.469230769,0.975609756,0,木夭丑友什66bb36ba
0,1,1,-0.095317447,1.09255079,0.430877193,0.084615385,1.008130081,2,木夭丑友什66bb36bb
0,1,1,-0.533911015,1.060948081,0.596491228,0.253846154,3.18699187,1,木夭丑友什66bb37aa
0,1,1,-0.533911015,-0.045146727,-0.082807018,-0.115384615,0.455284553,0,木夭丑友什66bb37ab
0,1,1,4.67322113,0.582392777,0.214736842,0.015384615,0.715447154,0,木夭丑友什66bb37ba
0,1,1,4.67322113,2.212189616,1.463859649,0.869230769,4.097560976,1,木夭丑友什66bb37bb
0,1,1,4.106648892,2.392776524,1.288421053,0.407692308,6.666666667,1,木夭丑友什66bb38aa
0,1,1,-0.581903016,1.151241535,0.494035088,0.115384615,5.593495935,1,木夭丑友什66bb38ab
0,1,1,-0.581903016,0.338600451,0.044912281,-0.230769231,1.756097561,2,木夭丑友什66bb38ba
1,0,0,1.607732045,-0.343115124,-0.341052632,-0.323076923,-0.292682927,0,木夭丑友什66bb38bb
0,1,1,-0.903849358,-0.23476298,-0.268070175,-0.323076923,0.032520325,0,木夭丑友什66bb39ab
0,0,0,2.237627062,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什66bb39ba
1,0,0,-0.439260123,-0.343115124,-0.321403509,-0.323076923,-0.227642276,0,木夭丑友什66bb39bb
1,0,0,-0.439260123,-0.343115124,-0.329824561,-0.323076923,-0.06504065,0,木夭丑友什66bb40aa
1,0,0,-0.439260123,-0.343115124,-0.341052632,-0.323076923,-0.162601626,0,木夭丑友什66bb40ab
1,0,0,-0.407265456,-0.343115124,-0.341052632,-0.323076923,-0.487804878,0,木夭丑友什66bb40ba
1,1,1,0.283286119,-0.343115124,-0.341052632,-0.323076923,-0.130081301,0,木夭丑友什66bb40bb
1,0,0,0.76653891,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什67aa26ba
1,0,0,0.896517247,-0.316027088,-0.311578947,-0.323076923,-0.130081301,0,木夭丑友什67aa26bb
1,0,0,-0.553241126,-0.25282167,-0.272280702,-0.276923077,0.06504065,0,木夭丑友什67aa27aa
1,0,0,-0.345275787,-0.343115124,-0.341052632,-0.323076923,-0.487804878,0,木夭丑友什67aa27ab
0,0,0,-0.206632228,-0.343115124,-0.324210526,-0.323076923,-0.487804878,0,木夭丑友什67aa28bb
0,1,1,-0.206632228,-0.343115124,-0.318596491,-0.323076923,-0.455284553,0,木夭丑友什67aa29aa
0,1,1,-0.206632228,0.06772009,0.126315789,0.046153846,1.138211382,2,木夭丑友什67aa29ab
0,1,1,-0.885852358,0.636568849,0.672280702,0.353846154,3.317073171,1,木夭丑友什67aa29ba
0,1,1,-0.885852358,-0.167042889,-0.085614035,0.1,0.130081301,2,木夭丑友什67aa29bb
0,1,1,-0.885852358,0.25282167,0.729824561,1.538461538,0.06504065,2,木夭丑友什67aa30aa
0,1,1,-0.319946676,1.322799097,1.57754386,2.492307692,0.74796748,2,木夭丑友什67aa30ab
0,0,0,-0.045325779,0.130925508,0.33122807,0.969230769,-0.455284553,2,木夭丑友什67aa30ba
0,0,0,-0.440593234,0,0.144561404,0.515384615,-0.455284553,0,木夭丑友什67aa30bb
0,1,1,-0.181303116,1.020316027,1.350175439,2.815384615,0.032520325,2,木夭丑友什67aa31aa
0,0,0,-0.181303116,0.717832957,0.81122807,1.261538462,-0.260162602,2,木夭丑友什67aa31ab
0,1,1,-0.181303116,0.871331828,0.923508772,1.807692308,-0.097560976,2,木夭丑友什67aa31ba
0,1,1,0.815197467,0.379232506,0.631578947,0.930769231,1.528455285,2,木夭丑友什67aa31bb
0,1,1,0.815197467,-0.139954853,-0.098245614,0.092307692,-0.422764228,0,木夭丑友什67aa32aa
0,0,0,0.477253791,0.25282167,0.279298246,0.276923077,-0.130081301,0,木夭丑友什67aa32ab
0,0,0,0.477253791,0.180586907,0.463157895,0.907692308,-0.227642276,0,木夭丑友什67aa32ba
0,0,0,0.477253791,0.559819413,0.635789474,1.346153846,-0.162601626,2,木夭丑友什67aa32bb
0,1,1,0.155974004,0.216704289,0.544561404,1.346153846,-0.032520325,2,木夭丑友什67aa33aa
0,0,0,0.381936344,0.085778781,0.286315789,0.830769231,0.357723577,2,木夭丑友什67aa33ab
0,0,0,-0.099316781,0.67268623,0.412631579,0.615384615,-0.325203252,2,木夭丑友什67aa33ba
0,0,0,-0.099316781,0.591422122,0.522105263,0.969230769,-0.195121951,2,木夭丑友什67aa33bb
0,1,1,-0.099316781,0.916478555,1.080701754,1.869230769,0.06504065,2,木夭丑友什67aa34aa
0,1,1,0.423929345,1.489841986,1.215438596,1.907692308,-0.032520325,2,木夭丑友什67aa34ab
0,1,1,-0.835194134,0.058690745,0.072982456,0.015384615,0,2,木夭丑友什67aa34ba
0,1,1,-0.835194134,-0.171557562,-0.074385965,-0.323076923,-0.032520325,0,木夭丑友什67aa34bb
0,0,0,-0.039326779,1.291196388,0.915087719,1.023076923,-0.195121951,2,木夭丑友什67aa35aa
0,0,0,-0.039326779,0.55530474,0.70877193,1.107692308,1.203252033,2,木夭丑友什67aa35ab
1,1,1,-0.039326779,-0.243792325,0.043508772,0,-0.032520325,0,木夭丑友什67aa35ba
1,1,1,-0.129978337,-0.30248307,-0.110877193,-0.323076923,-0.455284553,0,木夭丑友什67aa36ba
0,1,1,-0.129978337,0.541760722,0.225964912,-0.146153846,1.951219512,2,木夭丑友什67aa36bb
0,1,1,-0.533911015,1.0248307,0.394385965,-0.107692308,2.991869919,1,木夭丑友什67aa37aa
0,1,1,-0.533911015,0.726862302,0.575438596,0.384615385,3.219512195,1,木夭丑友什67aa37ab
0,1,1,-0.909848359,2.293453725,1.524210526,1.038461538,7.772357724,1,木夭丑友什67aa37ba
0,1,1,-0.743876021,1.408577878,0.850526316,0.4,3.577235772,1,木夭丑友什67aa37bb
0,1,1,-0.743876021,2.23476298,1.515789474,0.630769231,8.390243902,1,木夭丑友什67aa38aa
0,1,1,-0.581903016,2.550790068,1.274385965,0.315384615,15.41463415,3,木夭丑友什67aa38ab
0,1,1,-0.581903016,1.264108352,0.632982456,0.261538462,7.577235772,1,木夭丑友什67aa38ba
0,1,1,1.607732045,0.695259594,0.732631579,0.430769231,2.081300813,2,木夭丑友什67aa38bb
0,0,0,-0.160639893,-0.343115124,-0.315789474,-0.323076923,-0.487804878,0,木夭丑友什67aa39aa
1,1,1,-0.903849358,-0.126410835,-0.001403509,-0.130769231,0.585365854,0,木夭丑友什67aa39ab
0,1,1,-0.903849358,0.541760722,0.701754386,0.415384615,2.861788618,2,木夭丑友什67aa39ba
0,1,1,1.29511748,0.11738149,0.21754386,0.092307692,1.073170732,0,木夭丑友什67aa39bb
0,0,0,1.29511748,-0.045146727,-0.043508772,-0.092307692,0.162601626,0,木夭丑友什67aa40aa
1,1,1,1.29511748,0.478555305,0.818245614,0.953846154,3.089430894,2,木夭丑友什67aa40ab
1,1,1,0.073987669,0.451467269,0.698947368,0.946153846,2.861788618,2,木夭丑友什67aa40ba
1,1,1,0.073987669,0.239277652,0.209122807,0.369230769,1.398373984,2,木夭丑友什67aa40bb
1,1,1,0.047325446,-0.230248307,-0.235789474,-0.192307692,-0.162601626,0,木夭丑友什67aa41aa
0,1,1,-0.513247792,0.112866817,0.24,0.115384615,1.495934959,2,木夭丑友什67ab29ba
0,0,0,-0.375270788,0.094808126,0.015438596,0.192307692,-0.162601626,0,木夭丑友什67ab30aa
0,0,0,-0.375270788,0.690744921,1.267368421,2.515384615,0.227642276,2,木夭丑友什67ab30ab
0,1,1,-0.375270788,0.979683973,1.256140351,2.307692308,0.130081301,2,木夭丑友什67ab30ba
0,0,0,-0.440593234,1.273137698,1.244912281,1.561538462,-0.06504065,2,木夭丑友什67ab30bb
0,1,1,-0.181303116,0.871331828,0.853333333,1.138461538,-0.162601626,2,木夭丑友什67ab31aa
0,0,0,-0.181303116,1.137697517,1.701052632,2.769230769,0.130081301,2,木夭丑友什67ab31ab
0,1,1,-0.181303116,0.216704289,0.367719298,0.8,0.06504065,2,木夭丑友什67ab31ba
0,1,1,0.815197467,-0.121896163,-0.035087719,-0.015384615,0.617886179,0,木夭丑友什67ab31bb
1,0,0,0.477253791,-0.239277652,-0.24,-0.246153846,-0.357723577,0,木夭丑友什67ab32ab
1,1,1,0.477253791,-0.270880361,-0.272280702,-0.253846154,0.032520325,0,木夭丑友什67ab32ba
1,1,1,0.477253791,-0.225733634,-0.221754386,-0.207692308,-0.06504065,0,木夭丑友什67ab32bb
1,1,1,0.155974004,-0.239277652,-0.218947368,-0.215384615,-0.097560976,0,木夭丑友什67ab33aa
1,1,1,0.381936344,0.112866817,0.077192982,0.184615385,1.300813008,2,木夭丑友什67ab33ab
1,0,0,-0.099316781,-0.343115124,-0.324210526,-0.323076923,-0.325203252,0,木夭丑友什67ab33ba
0,0,0,-0.099316781,-0.036117381,0.058947368,0.369230769,-0.097560976,0,木夭丑友什67ab34aa
0,1,1,-0.44725879,2.072234763,1.235087719,1.176923077,0.130081301,2,木夭丑友什67ab34ab
0,1,1,-0.44725879,1.46275395,0.888421053,0.269230769,2.504065041,2,木夭丑友什67ab34ba
0,1,1,-0.44725879,0.257336343,0.409824561,-0.023076923,2.796747967,2,木夭丑友什67ab34bb
0,1,1,0.139310115,1.846501129,0.929122807,0.838461538,0.455284553,2,木夭丑友什67ab35aa
0,1,1,0.139310115,0.848758465,0.934736842,1.646153846,0.130081301,2,木夭丑友什67ab35ab
1,1,1,-0.039326779,0.361173815,0.74245614,1.8,1.430894309,2,木夭丑友什67ab35ba
1,1,1,0.367938677,-0.203160271,-0.154385965,-0.123076923,0.292682927,0,木夭丑友什67ab35bb
0,1,1,-0.051991335,0.288939052,0.167017544,-0.123076923,0.845528455,2,木夭丑友什67ab36ba
0,1,1,-0.051991335,2.573363431,1.578947368,0.715384615,5.430894309,1,木夭丑友什67ab36bb
0,1,1,-0.533911015,1.033860045,0.425263158,-0.130769231,5.170731707,1,木夭丑友什67ab37aa
0,1,1,-0.533911015,0.288939052,0.008421053,-0.2,2.926829268,2,木夭丑友什67ab37ab
0,1,1,-0.909848359,2.577878104,1.155087719,0.415384615,15.31707317,3,木夭丑友什67ab37ba
0,1,1,-0.743876021,2.306997743,1.226666667,0.584615385,10.56910569,3,木夭丑友什67ab37bb
0,1,1,-0.743876021,1.471783296,0.691929825,0.2,7.707317073,1,木夭丑友什67ab38aa
0,1,1,-0.637893684,1.69751693,0.919298246,0.692307692,6.731707317,1,木夭丑友什67ab38ab
0,1,1,-0.637893684,2.925507901,1.70245614,0.676923077,17.98373984,3,木夭丑友什67ab38ba
0,1,1,-0.437260457,1.413092551,0.996491228,0.553846154,9.495934959,1,木夭丑友什67ab38bb
1,1,1,-0.903849358,-0.162528217,-0.147368421,-0.215384615,-0.097560976,0,木夭丑友什67ab39ab
1,1,1,-0.903849358,0.212189616,0.22877193,-0.007692308,1.040650407,2,木夭丑友什67ab39ba
0,1,1,0.073987669,-0.225733634,-0.221754386,-0.161538462,0.032520325,0,木夭丑友什67ab40ab
1,1,1,0.071321446,-0.144469526,-0.168421053,-0.2,-0.032520325,0,木夭丑友什67ab40ba
1,1,1,0.501916347,-0.076749436,-0.051929825,-0.153846154,0.455284553,0,木夭丑友什67ab40bb
0,1,1,-0.13397767,-0.297968397,-0.307368421,-0.261538462,-0.390243902,0,木夭丑友什67ba29bb
0,1,1,-0.126645559,0.180586907,0.056140351,0.123076923,0.650406504,2,木夭丑友什67ba30aa
0,1,1,-0.126645559,0.744920993,0.724210526,1.269230769,-0.032520325,2,木夭丑友什67ba30ab
0,1,1,-0.126645559,0.717832957,0.858947368,1.338461538,0.130081301,2,木夭丑友什67ba30ba
0,1,1,-0.112647892,0.812641084,0.741052632,0.661538462,0.260162602,2,木夭丑友什67ba30bb
0,1,1,-0.112647892,0.781038375,1.093333333,1.930769231,0.097560976,2,木夭丑友什67ba31aa
0,0,0,-0.281286452,-0.013544018,0.043508772,0.253846154,-0.357723577,0,木夭丑友什67ba31ab
0,1,1,0.027328779,-0.297968397,-0.315789474,-0.323076923,-0.325203252,0,木夭丑友什67ba31ba
1,1,1,0.181969672,0.094808126,0.150175439,0.123076923,1.008130081,0,木夭丑友什67ba31bb
0,0,0,0.677887019,-0.306997743,-0.32,-0.323076923,-0.487804878,0,木夭丑友什67ba32aa
0,0,0,0.904515914,-0.063205418,-0.138947368,-0.207692308,0.130081301,0,木夭丑友什67ba32ab
0,1,1,0.904515914,0.30248307,0.18245614,0.030769231,0.422764228,0,木夭丑友什67ba32ba
1,1,1,0.937843693,-0.153498871,-0.213333333,-0.169230769,-0.162601626,0,木夭丑友什67ba32bb
1,1,1,0.937843693,0.018058691,0.032280702,0,1.008130081,0,木夭丑友什67ba33aa
0,1,1,0.381936344,-0.158013544,-0.18245614,-0.223076923,0.195121951,0,木夭丑友什67ba33ab
1,0,0,-0.099316781,-0.293453725,-0.293333333,-0.323076923,-0.357723577,0,木夭丑友什67ba34aa
0,0,0,-0.44725879,0.90744921,0.72,0.592307692,0.097560976,2,木夭丑友什67ba34ab
0,1,1,-0.44725879,0.785553047,0.524912281,0.361538462,1.853658537,2,木夭丑友什67ba34ba
0,1,1,-0.44725879,0.243792325,0.321403509,0.138461538,3.089430894,2,木夭丑友什67ba34bb
0,0,0,0.139310115,2.153498871,1.861052632,2.3,0.097560976,2,木夭丑友什67ba35aa
1,0,0,0.139310115,1.458239278,1.461052632,2.046153846,0.195121951,2,木夭丑友什67ba35ab
1,1,1,-0.179970005,0.225733634,0.763508772,1.953846154,0.585365854,2,木夭丑友什67ba35ba
1,0,0,8.474587569,-0.279909707,-0.21754386,-0.092307692,0,4,木夭丑友什67ba35bb
0,1,1,0.805865689,0.288939052,0.098245614,-0.146153846,1.040650407,0,木夭丑友什67ba36ba
0,1,1,-0.051991335,3.069977427,1.705263158,0.6,7.869918699,1,木夭丑友什67ba36bb
0,0,0,-0.239960007,3.200902935,1.717894737,0.738461538,4.715447154,1,木夭丑友什67ba37aa
0,1,1,-0.348608565,0.749435666,0.631578947,0.184615385,4.74796748,1,木夭丑友什67ba37ab
0,1,1,-0.8011998,2.428893905,1.347368421,0.669230769,14.73170732,3,木夭丑友什67ba37ba
0,1,1,-0.82386269,2.988713318,1.22245614,0.2,18.53658537,3,木夭丑友什67ba37bb
0,1,1,-0.800533244,1.440180587,0.673684211,0.223076923,5.170731707,1,木夭丑友什67ba38aa
0,1,1,-0.613897684,1.417607223,0.993684211,0.907692308,4.650406504,1,木夭丑友什67ba38ab
0,1,1,-0.613897684,2.334085779,1.240701754,0.638461538,10.79674797,3,木夭丑友什67ba38ba
0,1,1,-0.192634561,2.532731377,1.470877193,0.892307692,16.91056911,3,木夭丑友什67ba38bb
1,1,1,-0.160639893,0.225733634,0.656842105,1.284615385,1.105691057,2,木夭丑友什67ba39aa
1,1,1,-0.062656224,-0.343115124,-0.341052632,-0.323076923,-0.357723577,0,木夭丑友什67ba40aa
1,0,0,-0.319946676,-0.090293454,-0.050526316,-0.153846154,-0.520325203,0,木夭丑友什67ba41ab
1,0,0,-0.319946676,2.744920993,1.685614035,0.615384615,0.195121951,2,木夭丑友什67ba41ba
0,0,0,-0.13397767,-0.130925508,-0.175438596,-0.115384615,-0.130081301,0,木夭丑友什67bb29bb
0,0,0,0.124645892,0.564334086,0.446315789,0.592307692,0,2,木夭丑友什67bb30aa
0,1,1,0.124645892,1.58013544,1.910175439,2.623076923,0.585365854,2,木夭丑友什67bb30ab
0,0,0,0.124645892,0.410835214,0.551578947,1.161538462,0.162601626,2,木夭丑友什67bb30ba
0,0,0,-0.112647892,0.961625282,1.082105263,1.415384615,0.130081301,2,木夭丑友什67bb30bb
0,1,1,-0.112647892,0.212189616,0.256842105,0.223076923,0.682926829,2,木夭丑友什67bb31aa
0,0,0,-0.139976671,-0.343115124,-0.332631579,-0.323076923,-0.455284553,0,木夭丑友什67bb31ab
0,1,1,0.027328779,-0.270880361,-0.315789474,-0.323076923,0.130081301,0,木夭丑友什67bb31ba
1,1,1,0.027328779,-0.045146727,-0.123508772,-0.076923077,0.520325203,0,木夭丑友什67bb31bb
1,1,1,0.873187802,-0.06772009,-0.071578947,-0.046153846,0.162601626,0,木夭丑友什67bb32ab
1,0,0,0.937843693,-0.343115124,-0.332631579,-0.323076923,-0.487804878,0,木夭丑友什67bb33aa
1,0,0,0.579903349,-0.266365688,-0.263859649,-0.238461538,-0.195121951,0,木夭丑友什67bb33ab
1,1,1,0.206632228,-0.094808126,-0.112280702,-0.115384615,0.455284553,0,木夭丑友什67bb34aa
1,1,1,-0.44725879,0.198645598,0.186666667,0.053846154,0.487804878,2,木夭丑友什67bb34ab
0,0,0,-0.44725879,0.613995485,0.659649123,0.353846154,2.861788618,2,木夭丑友什67bb34ba
0,1,1,-0.44725879,0.550790068,0.638596491,0.584615385,3.25203252,1,木夭丑友什67bb34bb
0,1,1,0.139310115,1.241534989,1.26877193,1.876923077,0.06504065,2,木夭丑友什67bb35aa
1,0,0,0.139310115,0.270880361,0.359298246,0.623076923,0.650406504,2,木夭丑友什67bb35ab
1,0,0,0.025995667,0.821670429,1.351578947,3.184615385,-0.06504065,2,木夭丑友什67bb35ba
1,0,0,8.474587569,-0.207674944,-0.174035088,0,-0.032520325,4,木夭丑友什67bb35bb
0,1,1,-0.067322113,0.347629797,0.383157895,0.315384615,1.138211382,2,木夭丑友什67bb36ba
0,1,1,-0.067322113,1.300225734,0.877192982,0.8,2.764227642,2,木夭丑友什67bb36bb
0,1,1,-0.665889018,-0.022573363,-0.08,-0.161538462,-0.162601626,0,木夭丑友什67bb37aa
0,1,1,-0.665889018,0.320541761,0.392982456,0.015384615,2.536585366,2,木夭丑友什67bb37ab
0,1,1,-0.867855357,2.961625282,1.587368421,0.538461538,18.53658537,3,木夭丑友什67bb37ba
0,1,1,-0.82386269,3.101580135,1.625263158,0.630769231,19.31707317,3,木夭丑友什67bb37bb
0,1,1,-0.800533244,1.051918736,0.74245614,0.369230769,6.699186992,1,木夭丑友什67bb38aa
0,1,1,-0.613897684,2.248306998,1.49754386,0.815384615,6.113821138,1,木夭丑友什67bb38ab
0,1,1,-0.613897684,2.379232506,1.77122807,1.238461538,7.12195122,1,木夭丑友什67bb38ba
0,1,1,-0.613897684,2.988713318,1.656140351,0.592307692,20.45528455,3,木夭丑友什67bb38bb
0,1,1,0.043326112,0.577878104,0.339649123,0.023076923,6.861788618,1,木夭丑友什67bb39aa
0,0,0,-0.321946342,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什67bb39ab
1,0,0,-0.062656224,-0.343115124,-0.341052632,-0.323076923,0.032520325,0,木夭丑友什67bb40aa
1,1,1,-0.062656224,-0.343115124,-0.341052632,-0.323076923,-0.422764228,0,木夭丑友什67bb40ab
0,1,1,0.161306449,-0.297968397,-0.327017544,-0.323076923,-0.097560976,0,木夭丑友什67bb40ba
1,0,0,0.153307782,-0.045146727,0.015438596,0.230769231,1.040650407,0,木夭丑友什67bb40bb
1,0,0,0.153307782,0.022573363,0.026666667,0.2,-0.032520325,0,木夭丑友什67bb41aa
1,0,0,-0.319946676,-0.126410835,-0.06877193,0.123076923,-0.422764228,0,木夭丑友什67bb41ab
1,0,0,-0.319946676,2.063205418,1.173333333,1.284615385,-0.325203252,2,木夭丑友什67bb41ba
0,1,1,0.319946676,0.009029345,-0.037894737,-0.130769231,0.422764228,0,木夭丑友什68aa29ba
0,0,0,-0.13397767,0.031602709,-0.012631579,-0.092307692,0.390243902,0,木夭丑友什68aa29bb
0,1,1,0.124645892,1.598194131,1.10877193,0.907692308,0.325203252,2,木夭丑友什68aa30aa
0,1,1,0.124645892,0.325056433,0.161403509,0.046153846,-0.130081301,0,木夭丑友什68aa30ab
0,1,1,0.124645892,-0.018058691,0.071578947,0.238461538,0.195121951,0,木夭丑友什68aa30ba
0,1,1,0.249291785,0.433408578,0.557192982,0.546153846,1.821138211,2,木夭丑友什68aa30bb
0,1,1,0.249291785,-0.018058691,0.002807018,0.023076923,0.780487805,0,木夭丑友什68aa31aa
1,0,0,0.48791868,-0.18510158,-0.209122807,-0.169230769,-0.130081301,0,木夭丑友什68aa31ba
1,0,0,0.48791868,-0.194130926,-0.190877193,-0.107692308,-0.130081301,0,木夭丑友什68aa31bb
0,1,1,0.187302116,-0.176072235,-0.123508772,-0.130769231,0.097560976,0,木夭丑友什68aa34aa
1,1,1,0.187302116,2.695259594,0.72,-0.046153846,0.520325203,2,木夭丑友什68aa34ab
0,0,0,0.187302116,0.943566591,0.850526316,0.930769231,1.040650407,2,木夭丑友什68aa34ba
0,0,0,-0.295950675,0.505643341,0.513684211,0.484615385,0.87804878,2,木夭丑友什68aa34bb
0,1,1,0.008665222,0.428893905,0.398596491,0.361538462,-0.162601626,2,木夭丑友什68aa35aa
0,0,0,-0.067322113,1.079006772,0.785964912,0.592307692,1.105691057,2,木夭丑友什68aa36ba
0,1,1,-0.067322113,0.433408578,0.252631579,0.4,0,2,木夭丑友什68aa36bb
0,1,1,-0.665889018,0.731376975,0.416842105,0.192307692,2.211382114,2,木夭丑友什68aa37aa
0,1,1,-0.665889018,1.589164786,2.395789474,1.830769231,3.154471545,1,木夭丑友什68aa37ab
0,1,1,-0.783869355,0.993227991,0.712982456,0.261538462,5.203252033,1,木夭丑友什68aa37ba
0,1,1,-0.783869355,2.496613995,1.545263158,0.607692308,17.69105691,3,木夭丑友什68aa37bb
0,1,1,-0.800533244,2.618510158,1.463859649,0.684615385,16.81300813,3,木夭丑友什68aa38aa
0,1,1,-0.613897684,0.37020316,0.193684211,0.046153846,2.146341463,2,木夭丑友什68aa38ab
0,1,1,-0.613897684,2.031602709,1.483508772,1.246153846,5.398373984,1,木夭丑友什68aa38ba
0,1,1,-0.613897684,2.325056433,1.404912281,0.8,16.71544715,3,木夭丑友什68aa38bb
0,1,1,-0.490584903,1.693002257,1.117192982,0.392307692,13.62601626,3,木夭丑友什68aa39aa
1,0,0,-0.062656224,-0.216704289,-0.303157895,-0.323076923,-0.097560976,0,木夭丑友什68aa40aa
0,1,1,-0.095317447,-0.343115124,-0.341052632,-0.323076923,-0.325203252,0,木夭丑友什68aa40ab
1,0,0,0.161306449,-0.198645598,0.397192982,-0.107692308,-0.162601626,0,木夭丑友什68aa40ba
1,0,0,0.223962673,0.410835214,0.734035088,1.323076923,2.634146341,2,木夭丑友什68aa40bb
1,0,0,0.223962673,-0.045146727,0.049122807,0.284615385,0.682926829,0,木夭丑友什68aa41aa
1,0,0,0.223962673,0.329571106,0.756491228,1.738461538,0.097560976,2,木夭丑友什68aa41ab
1,0,0,-0.205299117,0.577878104,1.29122807,3.484615385,0.617886179,2,木夭丑友什68aa41ba
0,1,1,0.319946676,0,-0.009824561,-0.130769231,0.585365854,0,木夭丑友什68ab29ba
0,1,1,0.519246792,0.902934537,0.967017544,0.623076923,4,1,木夭丑友什68ab29bb
0,1,1,0.124645892,0.781038375,0.332631579,0.161538462,0.06504065,2,木夭丑友什68ab30aa
0,1,1,0.124645892,1.376975169,1.042807018,1.453846154,-0.260162602,2,木夭丑友什68ab30ab
0,1,1,0.124645892,0.361173815,0.425263158,0.430769231,1.008130081,2,木夭丑友什68ab30ba
0,1,1,0.249291785,-0.009029345,0.002807018,-0.138461538,0.74796748,0,木夭丑友什68ab30bb
0,0,0,0.249291785,-0.30248307,-0.314385965,-0.323076923,-0.455284553,0,木夭丑友什68ab31aa
1,0,0,0.48791868,-0.343115124,-0.341052632,-0.323076923,-0.422764228,0,木夭丑友什68ab31ba
0,1,1,0.187302116,-0.085778781,-0.096842105,0.107692308,-0.292682927,0,木夭丑友什68ab34aa
0,1,1,0.187302116,1.611738149,0.835087719,0.707692308,0,2,木夭丑友什68ab34ab
1,1,1,0.187302116,0.167042889,0.401403509,0.676923077,-0.162601626,2,木夭丑友什68ab34ba
0,0,0,-0.091984669,0.492099323,0.919298246,1.092307692,-0.162601626,2,木夭丑友什68ab34bb
0,0,0,-0.08131978,0.347629797,0.289122807,0.261538462,-0.260162602,0,木夭丑友什68ab35aa
0,0,0,-0.067322113,-0.343115124,-0.341052632,-0.323076923,-0.455284553,0,木夭丑友什68ab36ab
0,1,1,-0.067322113,0.334085779,0.140350877,0.069230769,1.300813008,2,木夭丑友什68ab36ba
