gid,lon,lat,인구_전체,인구_여자,인구_남자,유소년_전체,유소년_여자,유소년_남자,고령_전체,고령_여자,고령_남자,건축물수,공동주택수,단독주택수,사용승인일,cctv,보안등
ㅼ궗707379,127.1693442,37.44026042,690,355,335,78,37,41,162,93,69,2,2,,1994,0,0
ㅼ궗689317,127.1492571,37.38431723,63,31,32,7,0,0,0,0,0,13,3,1,2002.46,0,3
ㅼ궗651294,127.1064413,37.36345075,352,190,162,0,,0,0,0,0,2,,,2008.5,0,0
ㅼ궗656318,127.1119762,37.38510216,119,65,54,13,8,0,18,12,6,15,,12,2010.47,1,1
ㅼ궗691411,127.1511234,37.46905186,659,348,311,99,55,44,114,60,54,20,20,,2015,0,0
ㅼ궗652277,127.1076503,37.34813125,426,236,190,22,12,10,69,43,26,12,11,,1995,0,0
ㅼ궗656307,127.1120273,37.37518716,45,21,24,0,0,0,0,0,0,1,1,,1995,0,0
ㅼ궗650395,127.1048341,37.45448425,106,51,55,9,0,0,20,13,7,18,,16,2004.89,1,11
ㅼ궗687300,127.1470698,37.36898725,202,101,101,16,9,7,38,18,20,20,,20,1996.4,2,4
ㅼ궗684387,127.1433101,37.44739569,416,214,202,29,16,13,77,41,36,35,6,23,1987.03,1,6
ㅼ궗665294,127.1222511,37.36350229,601,317,284,80,42,38,86,45,41,3,3,,1994,0,0
ㅼ궗623306,127.0747608,37.37415765,10,7,0,0,,0,0,0,,3,,3,2011.33,0,3
ㅼ궗671383,127.128631,37.443745,502,234,268,19,9,10,114,62,52,103,1,98,1986.24,1,12
ㅼ궗659294,127.1154754,37.36348046,393,210,183,38,20,18,60,35,25,2,2,,1995,0,0
ㅼ궗674332,127.1322473,37.39778623,94,51,43,8,6,0,8,0,0,7,,6,2007.71,1,2
ㅼ궗660338,127.1164027,37.40314415,330,170,160,46,19,27,56,34,22,2,2,,2009,1,0
ㅼ궗644344,127.098296,37.40849228,0,0,0,0,,0,,,,13,,5,2006,0,1
ㅼ궗628323,127.0803225,37.38950095,85,44,41,15,7,8,0,0,0,19,,19,2014.37,1,0
ㅼ궗702387,127.1636597,37.44745535,323,150,173,21,13,8,69,35,34,27,2,22,1993.38,1,8
ㅼ궗661275,127.1178208,37.34636178,333,189,144,26,10,16,43,24,19,5,4,,1995.2,0,0
ㅼ궗682383,127.1410663,37.44378341,34,15,19,0,,0,7,0,0,7,1,,1987,0,1
ㅼ궗677342,127.135593,37.40681036,87,35,52,0,0,0,7,0,0,4,,4,2002.5,1,2
ㅼ궗671375,127.1286666,37.43653414,615,316,299,57,41,16,91,49,42,21,2,14,1992.05,0,5
ㅼ궗621369,127.0721792,37.43093496,8,0,0,,,,0,,0,7,,1,2011.14,1,0
ㅼ궗659331,127.1153051,37.39683095,580,303,277,81,45,36,58,26,32,2,2,,2009,0,0
ㅼ궗620374,127.0710232,37.43543763,0,,0,,,,,,,1,,1,,0,0
ㅼ궗642368,127.0959199,37.43011713,604,290,314,190,82,108,24,15,9,3,3,,2021,0,0
ㅼ궗672376,127.1297926,37.43743904,477,245,232,10,0,7,163,94,69,108,,105,1990.94,2,14
ㅼ궗683348,127.1423468,37.41223924,487,245,242,62,29,33,43,23,20,3,2,,1997.67,0,0
ㅼ궗669348,127.1265268,37.41219032,0,0,0,,,,0,0,,1,,,2002,1,0
ㅼ궗665288,127.1222782,37.35809408,97,49,48,7,0,0,12,8,0,9,,9,1996.56,1,2
ㅼ궗652302,127.107533,37.37066542,0,,0,,,,,,,3,,,2004.33,0,0
ㅼ궗687341,127.1468965,37.40594328,592,324,268,81,42,39,91,57,34,8,8,,1995,0,0
ㅼ궗627356,127.0790265,37.41924172,17,9,8,,,,6,0,0,9,,4,1999.17,0,16
ㅼ궗686382,127.1455924,37.4428957,502,236,266,14,7,7,127,69,58,114,,106,1988.01,1,13
ㅼ궗647357,127.1016238,37.4202214,0,,0,,,,,,,4,,,1998.5,0,0
ㅼ궗677416,127.1352694,37.47351082,704,355,349,17,9,8,259,153,106,3,3,,2017,0,0
ㅼ궗666288,127.1234074,37.35809768,286,150,136,22,10,12,41,23,18,28,,28,1997.32,0,3
ㅼ궗633319,127.0859906,37.38591542,70,39,31,10,7,0,19,9,10,9,9,,2009,0,0
ㅼ궗681346,127.1400955,37.41042966,269,135,134,29,12,17,39,17,22,12,12,,1995,0,0
ㅼ궗663303,127.1199516,37.37160736,369,190,179,51,26,25,55,30,25,8,6,,1993,0,0
ㅼ궗671405,127.1285329,37.4635748,367,152,215,31,12,19,39,18,21,19,1,18,2006.95,1,0
ㅼ궗674387,127.1320048,37.44736103,561,275,286,24,11,13,147,87,60,111,1,107,1989.32,0,20
ㅼ궗685406,127.1443595,37.46452486,360,182,178,48,18,30,64,32,32,24,23,,2015,0,0
ㅼ궗687351,127.1468542,37.41495691,0,,0,,,,,,,1,,,1997,0,0
ㅼ궗691369,127.1512991,37.43119484,133,70,63,0,0,0,38,23,15,7,2,3,1992.14,1,2
ㅼ궗689411,127.1488616,37.46904516,221,108,113,44,15,29,17,9,8,18,,18,2016.83,0,0
ㅼ궗667295,127.1245051,37.36441085,0,0,0,,,,,,,1,,,2005,0,0
ㅼ궗590303,127.0375065,37.3713137,6,0,0,,,,0,0,,2,,2,1956,0,0
ㅼ궗682344,127.141234,37.40863036,61,32,29,8,0,0,6,0,0,1,1,,1995,0,0
ㅼ궗677368,127.1354794,37.43024574,470,244,226,27,14,13,138,83,55,46,7,34,1996.16,1,13
ㅼ궗706370,127.1682495,37.432145,0,0,0,,,,,,,2,,,2009,0,0
ㅼ궗620366,127.0710644,37.42822681,11,6,0,,,,0,,0,9,,2,2005.33,1,1
ㅼ궗686366,127.1456604,37.42847395,41,17,24,0,0,0,0,0,0,7,1,,1994.43,1,5
ㅼ궗643367,127.097055,37.42921964,442,217,225,90,43,47,13,7,6,6,6,,2019,0,0
ㅼ궗667372,127.1241587,37.43381578,80,38,42,6,0,0,11,6,0,11,,10,2002.82,1,3
ㅼ궗697375,127.1580563,37.43662282,72,36,36,7,0,0,16,8,8,28,1,7,1983.15,1,4
ㅼ궗658344,127.1141153,37.40854496,0,0,,,,,,,,2,,,2004,0,0
ㅼ궗666298,127.1233623,37.36711137,420,209,211,68,34,34,51,27,24,7,2,,1992,0,0
ㅼ궗671313,127.1289424,37.38064972,26,19,7,0,0,0,0,0,,2,,,1998,0,0
ㅼ궗676329,127.13452,37.39508915,30,11,19,0,,0,7,0,0,1,,1,2003,0,0
ㅼ궗661264,127.1178711,37.3364467,608,317,291,98,46,52,82,46,36,7,5,,1995,0,0
ㅼ궗672355,127.1298858,37.41851051,273,139,134,47,26,21,21,14,7,12,11,,2012,0,0
ㅼ궗704376,127.1659649,37.4375468,471,205,266,25,12,13,94,48,46,96,,87,1986.71,0,22
ㅼ궗697381,127.1580317,37.44203098,552,301,251,60,42,18,71,38,33,12,4,8,1996.08,1,0
ㅼ궗697399,127.1579578,37.45825542,625,330,295,36,18,18,140,86,54,46,33,10,1992.5,2,8
ㅼ궗687364,127.1467991,37.42667462,168,75,93,0,0,0,30,15,15,12,2,8,1995.75,1,7
ㅼ궗664265,127.1212531,37.33735896,218,119,99,17,8,9,57,33,24,1,1,,1996,0,0
ㅼ궗690381,127.1501185,37.44200782,407,207,200,39,21,18,73,41,32,2,1,,2012.5,1,1
ㅼ궗642327,127.0961184,37.39316147,107,47,60,19,0,15,11,0,6,3,3,,2009,0,0
ㅼ궗660326,127.1164579,37.39232781,83,45,38,8,6,0,12,6,6,1,1,,2011,1,0
ㅼ궗665340,127.122043,37.40496507,237,124,113,41,24,17,41,22,19,7,1,,1992.71,1,0
ㅼ궗696400,127.156823,37.4591535,83,38,45,0,,0,26,16,10,12,5,7,1990.33,0,3
ㅼ궗668385,127.1252306,37.445537,259,121,138,0,0,0,61,36,25,20,4,16,1994.3,0,5
ㅼ궗676316,127.1345769,37.3833714,13,6,7,0,0,,0,0,0,1,,,1997,0,0
ㅼ궗667300,127.1244827,37.36891769,595,301,294,118,57,61,45,24,21,3,2,,1993,2,0
ㅼ궗701393,127.1625049,37.45286028,246,132,114,17,11,6,27,13,14,6,1,,1985.75,0,0
ㅼ궗646391,127.1003308,37.45086364,42,21,21,7,0,0,6,0,0,9,,6,2011.13,0,4
ㅼ궗673376,127.1309229,37.43744258,446,214,232,17,7,10,162,86,76,99,,99,1990.77,1,20
ㅼ궗679342,127.1378529,37.4068173,227,106,121,18,9,9,36,22,14,15,3,7,2006.27,1,6
ㅼ궗694380,127.1546445,37.44111976,336,152,184,8,0,6,124,68,56,57,1,55,1987.86,2,16
ㅼ궗645288,127.0996944,37.35801981,106,63,43,9,0,0,36,22,14,2,,,2009,0,0
ㅼ궗645294,127.0996657,37.36342801,82,44,38,,,,24,14,10,2,2,,2001,0,5
ㅼ궗671332,127.1288579,37.39777565,0,,0,,,,0,,0,2,,,2015.5,1,1
ㅼ궗662338,127.1186625,37.40315146,209,99,110,30,14,16,23,13,10,1,1,,2009,0,0
ㅼ궗704392,127.1659008,37.45196856,417,220,197,29,13,16,68,42,26,26,21,5,1994.15,2,5
ㅼ궗693375,127.1535348,37.43660965,214,93,121,13,6,7,51,24,27,85,,83,1989.42,0,21
ㅼ궗634282,127.087303,37.35256893,0,0,,,,,0,0,,1,,1,1921,0,0
ㅼ궗662336,127.1186716,37.40134874,560,289,271,75,35,40,86,44,42,2,2,,2011,0,0
ㅼ궗590302,127.037512,37.37041235,0,0,0,,,,0,0,0,,,,,0,0
ㅼ궗695358,127.1558657,37.42129311,0,0,0,,,,,,,3,,,2002,0,1
ㅼ궗680303,127.1391513,37.3716675,363,185,178,29,12,17,60,34,26,5,2,,1994.2,0,0
ㅼ궗652329,127.1074061,37.39500224,285,152,133,29,16,13,45,22,23,1,1,,2015,0,0
ㅼ궗673374,127.1309318,37.43563986,273,130,143,13,7,6,70,40,30,61,1,59,1990,1,7
ㅼ궗639336,127.0926854,37.40126208,0,0,0,,,,0,,0,2,,,2012,0,0
ㅼ궗672380,127.1297748,37.44104447,314,148,166,13,0,8,59,28,31,37,,30,1990.22,0,7
ㅼ궗673317,127.1311838,37.38426225,55,26,29,0,0,0,6,0,0,8,,4,2001.13,0,2
ㅼ궗683306,127.1425267,37.37438189,216,111,105,33,17,16,31,19,12,5,2,2,1995,0,0
ㅼ궗700396,127.1613621,37.45556112,223,127,96,11,6,0,60,40,20,21,4,12,1989.24,1,8
ㅼ궗670300,127.1278707,37.3689284,184,103,81,37,19,18,26,14,12,2,2,,1992,0,0
ㅼ궗626328,127.078038,37.39399971,115,55,60,8,0,0,14,7,7,25,1,24,2013.28,4,0
ㅼ궗617291,127.0680618,37.36061268,0,,0,,,,0,,0,1,,,2002,0,1
ㅼ궗697357,127.1581301,37.42039831,7,6,0,,,,0,0,0,4,,,2003.75,0,0
ㅼ궗677384,127.1354095,37.44466747,349,172,177,16,8,8,76,42,34,34,10,13,1991.62,0,4
ㅼ궗708394,127.1704153,37.45378397,0,0,,,,,0,0,,,,,,0,0
ㅼ궗659336,127.1152821,37.40133776,262,140,122,34,16,18,64,34,30,1,1,,2010,1,0
ㅼ궗667315,127.1244152,37.38243819,581,301,280,84,37,47,77,44,33,2,2,,1992,0,0
ㅼ궗668322,127.1255134,37.38875132,396,203,193,49,19,30,52,27,25,4,2,,1992.5,0,0
ㅼ궗597308,127.0453849,37.37585114,7,6,0,,,,6,6,,3,,1,2000,0,2
ㅼ궗671370,127.1286889,37.43202735,191,91,100,0,0,0,32,12,20,11,,,1993,1,2
ㅼ궗683342,127.1423726,37.40683106,116,60,56,14,7,7,20,9,11,8,2,,1994,0,0
ㅼ궗708400,127.1703916,37.45919212,345,186,159,34,16,18,71,36,35,2,2,,1987,0,0
ㅼ궗655272,127.1110607,37.34363559,162,79,83,6,0,0,24,17,7,12,,12,1997.58,0,3
ㅼ궗695303,127.1560923,37.37171797,0,0,0,,,,0,0,0,2,,1,1960,0,0
ㅼ궗673368,127.1309583,37.43023171,531,283,248,22,11,11,132,71,61,23,17,2,2001.27,1,11
ㅼ궗662299,127.1188405,37.36799826,424,225,199,18,10,8,53,36,17,3,3,,1994,0,0
ㅼ궗667272,127.1246084,37.34367935,59,34,25,0,0,0,22,12,10,3,3,,1997,0,2
ㅼ궗623304,127.074771,37.37235493,0,0,0,,,,,,,2,,2,2013.5,0,0
ㅼ궗647362,127.1015999,37.42472818,43,22,21,6,0,0,0,0,0,7,,5,2020,1,0
ㅼ궗702372,127.1637203,37.43393495,395,177,218,38,17,21,49,21,28,30,7,13,1994.87,0,6
ㅼ궗650399,127.1048152,37.45808966,35,17,18,,,,8,0,0,5,,3,2007.8,0,1
ㅼ궗710380,127.1727315,37.44117122,47,11,36,,,,,,,1,,,2010,0,4
ㅼ궗626323,127.0780632,37.38949291,88,47,41,14,10,0,0,0,0,4,4,,2011,1,0
ㅼ궗691314,127.1515288,37.38161981,0,,0,,,,0,,0,6,,,1999,1,0
ㅼ궗685343,127.1446281,37.40773924,111,61,50,9,7,0,15,10,0,9,5,,1999.22,0,0
ㅼ궗699377,127.1603089,37.43843206,406,200,206,36,13,23,71,42,29,29,7,10,1992.69,1,6
ㅼ궗638346,127.0915066,37.41027176,0,,0,,,,,,,,,,,0,0
ㅼ궗657301,127.1131845,37.36978266,297,134,163,14,8,6,35,18,17,29,,27,1995.86,0,7
ㅼ궗670335,127.1277148,37.40047618,527,277,250,60,27,33,101,56,45,4,4,,1994,0,0
ㅼ궗663298,127.1199743,37.36710053,361,175,186,60,25,35,25,16,9,2,2,,1993,0,0
ㅼ궗670311,127.1278217,37.37884344,259,135,124,30,16,14,35,20,15,3,3,,1991,0,0
ㅼ궗659332,127.1153005,37.39773231,6,0,0,0,0,0,,,,1,,,1998,0,0
ㅼ궗679302,127.1380262,37.37076268,483,239,244,61,24,37,60,29,31,3,2,,1994,0,0
ㅼ궗695400,127.1556923,37.45915021,79,39,40,0,0,0,12,6,6,5,3,2,1992.2,0,1
ㅼ궗619328,127.0701299,37.39397122,55,32,23,0,0,0,11,0,6,1,1,,2010,0,0
ㅼ궗664307,127.1210629,37.37521645,274,142,132,43,25,18,39,20,19,1,1,,1992,0,0
ㅼ궗668267,127.1257597,37.33917607,29,15,14,0,,0,0,,0,8,,8,2008.75,0,1
ㅼ궗691395,127.1511904,37.45463017,15,0,11,,,,0,,0,93,1,78,1987.96,0,11
ㅼ궗663317,127.1198879,37.38422648,222,113,109,6,0,0,8,0,0,2,,,2000,0,0
ㅼ궗699395,127.1602355,37.45465652,156,79,77,0,0,0,40,20,20,27,1,5,1992.44,0,4
ㅼ궗679305,127.1380133,37.37346678,268,127,141,28,10,18,43,21,22,4,2,,1994,0,0
ㅼ궗676345,127.13445,37.40951096,134,64,70,7,0,0,30,16,14,7,1,6,1994.86,0,2
ㅼ궗654263,127.1099737,37.33551954,383,198,185,13,0,9,70,35,35,1,,,1999,0,0
ㅼ궗678357,127.1366576,37.42033426,589,308,281,124,60,64,76,46,30,18,18,,2015,0,0
ㅼ궗696382,127.1568971,37.44292906,239,117,122,19,10,9,46,21,25,11,9,,2012.18,0,0
ㅼ궗655305,127.1109072,37.37338071,123,61,62,12,0,8,29,15,14,3,3,,1995,0,0
ㅼ궗678369,127.1366054,37.43115058,44,20,24,0,,0,12,6,6,6,1,2,1988.67,0,3
ㅼ궗621322,127.0724201,37.38857127,173,88,85,29,14,15,20,14,6,2,2,,2009,0,0
ㅼ궗649366,127.1038413,37.4283412,30,15,15,0,0,,7,0,0,6,,2,2005.8,1,0
ㅼ궗698373,127.1591948,37.43482336,447,214,233,24,10,14,117,65,52,47,9,30,1990.36,2,15
ㅼ궗682409,127.1409542,37.46721866,544,280,264,70,28,42,59,31,28,17,7,,2017,0,0
ㅼ궗634345,127.0869917,37.4093547,0,,0,,,,,,,11,,10,1997.64,0,1
ㅼ궗646348,127.1005368,37.41210537,13,8,0,0,0,0,0,0,0,8,,5,2005.13,0,0
ㅼ궗715380,127.1783838,37.44118673,0,,0,,,,,,,6,,,1996,0,5
ㅼ궗687345,127.1468796,37.40954874,91,45,46,0,0,0,34,18,16,4,4,,1995.5,0,0
ㅼ궗639334,127.0926951,37.39945936,166,84,82,22,11,11,35,17,18,1,1,,2009,0,0
ㅼ궗709392,127.1715538,37.4519844,143,74,69,10,0,6,28,16,12,11,6,4,1992.82,0,4
ㅼ궗646311,127.1007137,37.37875502,47,22,25,0,0,,12,9,0,7,2,2,2001.29,0,4
ㅼ궗692384,127.1523669,37.44471856,787,407,380,60,32,28,192,112,80,2,2,,1990,0,0
ㅼ궗670290,127.1279152,37.35991472,29,16,13,,,,0,0,0,3,,3,1997.67,1,0
ㅼ궗696371,127.1569424,37.4330141,903,440,463,84,38,46,127,61,66,6,3,1,2003.17,0,0
ㅼ궗678334,127.1367577,37.39960293,33,16,17,0,,0,11,8,0,3,,3,2011.67,0,0
ㅼ궗660296,127.1165955,37.36528686,616,311,305,72,24,48,76,45,31,3,3,,1994.67,1,0
ㅼ궗650282,127.1053686,37.35263058,577,304,273,83,40,43,76,40,36,3,1,,2001,0,0
ㅼ궗659326,127.1153282,37.39232414,591,282,309,75,28,47,50,22,28,2,2,,2011,0,0
ㅼ궗692370,127.1524253,37.43209953,332,179,153,49,28,21,54,33,21,1,1,,1995,0,0
ㅼ궗709389,127.1715656,37.44928033,287,161,126,29,20,9,50,24,26,1,1,,2006,0,0
ㅼ궗672296,127.1301471,37.36533001,412,184,228,15,6,9,49,30,19,32,,32,1997.72,0,8
ㅼ궗678323,127.1368056,37.38968792,25,14,11,,,,0,0,0,2,2,,2009,0,15
ㅼ궗693415,127.1533684,37.47266393,765,390,375,143,63,80,67,34,33,11,10,,2016,0,0
ㅼ궗699381,127.1602926,37.4420375,555,275,280,51,20,31,105,55,50,14,9,4,1995.46,0,1
ㅼ궗621323,127.072415,37.38947262,198,101,97,18,7,11,21,13,8,9,8,,2009,0,0
ㅼ궗703387,127.1647903,37.44745856,412,206,206,22,11,11,79,42,37,33,9,23,1991.64,0,8
ㅼ궗645347,127.0994116,37.41120018,46,25,21,0,0,0,12,6,6,1,1,,2005,0,0
ㅼ궗706400,127.1681301,37.4591858,216,113,103,19,10,9,43,27,16,5,3,1,1998.2,1,2
ㅼ궗684348,127.1434769,37.41224265,557,284,273,54,26,28,56,34,22,2,,,2000,0,0
ㅼ궗691366,127.1513117,37.42849076,919,472,447,115,67,48,145,75,70,2,2,,2003,1,1
ㅼ궗644274,127.0986324,37.34539685,93,43,50,0,0,0,26,13,13,5,3,1,2006.8,0,1
ㅼ궗658309,127.114277,37.37699727,187,119,68,16,10,6,39,28,11,3,1,,2000.33,0,0
ㅼ궗664329,127.1209631,37.39504647,282,160,122,20,7,13,42,29,13,2,2,,1993,0,0
ㅼ궗639332,127.0927049,37.39765664,24,13,11,6,0,0,0,0,,6,,4,2011.83,0,1
ㅼ궗644303,127.0984932,37.37153646,80,43,37,0,0,0,37,20,17,9,4,5,2004,0,0
ㅼ궗665300,127.122224,37.3689105,685,350,335,98,51,47,54,26,28,6,3,,1992,0,0
ㅼ궗647290,127.1019433,37.35983017,6,0,0,0,0,,0,0,,1,,,2018,0,0
ㅼ궗682350,127.1412082,37.41403854,166,87,79,12,0,10,23,15,8,1,1,,1993,0,0
ㅼ궗681381,127.1399444,37.44197726,454,210,244,28,15,13,106,54,52,78,3,67,1989.62,1,27
ㅼ궗712379,127.1749963,37.4402761,0,,0,,,,,,,2,,,1990,0,0
ㅼ궗661327,127.117583,37.39323283,158,76,82,25,11,14,14,7,7,1,1,,2009,1,0
ㅼ궗686387,127.1455712,37.44740249,24,15,9,,,,6,0,0,6,,2,1991.17,0,6
ㅼ궗654318,127.109717,37.38509473,44,20,24,0,0,0,0,0,0,12,,12,2014.08,1,4
ㅼ궗707399,127.1692648,37.45828761,364,173,191,22,6,16,75,45,30,7,7,,1992.86,0,0
ㅼ궗675354,127.1332804,37.41761971,386,197,189,62,32,30,34,18,16,2,2,,2012,0,0
ㅼ궗641295,127.0951438,37.364314,9,0,0,0,0,0,0,0,0,6,,2,2008.67,0,4
ㅼ궗686408,127.1454818,37.46633097,483,254,229,112,55,57,44,23,21,2,2,,2016,0,0
ㅼ궗657294,127.1132169,37.3634731,616,300,316,78,28,50,120,58,62,4,3,,1995,0,0
ㅼ궗678350,127.1366881,37.41402474,388,194,194,52,26,26,56,27,29,7,7,,1995,0,0
ㅼ궗698399,127.1590885,37.45825869,19,9,10,0,0,0,7,0,0,4,1,2,1991,0,0
ㅼ궗691364,127.15132,37.42668804,33,14,19,0,0,0,9,0,7,1,1,,1995,0,1
ㅼ궗658335,127.1141569,37.40043272,650,370,280,34,17,17,184,107,77,4,4,,2010,0,0
ㅼ궗632340,127.0847566,37.40484,0,0,,,,,,,,5,,4,1993.6,0,1
ㅼ궗652289,127.107594,37.35894766,1177,627,550,113,58,55,269,144,125,1,1,,2003,0,0
ㅼ궗649367,127.1038366,37.42924256,88,43,45,7,0,0,12,6,6,10,2,8,2013,0,0
ㅼ궗682301,127.1414187,37.36987163,422,221,201,23,17,6,120,63,57,2,2,,1994,0,0
ㅼ궗657357,127.112925,37.42025894,63,32,31,7,0,0,18,8,10,10,,7,2013.2,0,3
ㅼ궗656272,127.1121897,37.34363929,87,50,37,0,0,0,37,21,16,6,3,3,1995.67,0,2
ㅼ궗601318,127.0498489,37.38488199,0,,0,,,,,,,,,,,0,0
ㅼ궗696379,127.1569095,37.44022498,200,93,107,13,6,7,38,18,20,20,8,11,1991.9,1,8
ㅼ궗629290,127.0816174,37.35976002,0,0,0,,,,0,,0,,,,,0,0
ㅼ궗668329,127.125482,37.39506087,216,115,101,32,17,15,22,14,8,3,1,,1996,0,4
ㅼ궗687301,127.1470655,37.36988862,470,222,248,24,11,13,72,38,34,31,,31,1997.61,0,8
ㅼ궗659272,127.1155766,37.34365035,99,51,48,10,0,7,15,7,8,3,3,,2001,0,0
ㅼ궗662310,127.1187903,37.37791329,217,110,107,28,15,13,40,21,19,2,2,,1992,0,0
ㅼ궗676375,127.1343185,37.43655176,400,205,195,31,15,16,71,39,32,66,4,56,1990.38,1,10
ㅼ궗683378,127.1422182,37.43928005,350,162,188,6,0,0,91,56,35,60,1,51,1988.47,0,19
ㅼ궗679304,127.1380176,37.37256542,133,63,70,8,0,0,23,9,14,1,1,,1994,0,0
ㅼ궗647292,127.1019337,37.3616329,0,,0,,,,,,,3,,,2007.67,0,0
ㅼ궗652280,127.1076362,37.35083536,464,238,226,6,0,0,44,23,21,2,,,2003.5,0,0
ㅼ궗704381,127.1659449,37.44205361,377,190,187,25,14,11,92,46,46,45,5,27,1993.18,0,8
ㅼ궗610293,127.0601467,37.36238627,11,7,0,0,0,0,0,0,,2,,2,2002.5,0,0
ㅼ궗650293,127.1053167,37.36254562,1593,847,746,30,14,16,57,34,23,5,,,2014.6,0,0
ㅼ궗666296,127.1233713,37.36530863,244,126,118,33,17,16,40,20,20,2,2,,1994,0,0
ㅼ궗627354,127.0790366,37.41743901,31,22,9,,,,8,7,0,5,1,4,2003.2,0,1
ㅼ궗690375,127.1501437,37.43659966,506,248,258,77,35,42,59,27,32,15,14,,2012,0,1
ㅼ궗679415,127.1375356,37.47261643,239,119,120,62,31,31,16,10,6,1,1,,2017,0,0
ㅼ궗669289,127.1267905,37.35900979,224,106,118,14,0,9,20,11,9,18,,18,1996.94,1,4
ㅼ궗642367,127.0959248,37.42921578,523,262,261,89,40,49,42,22,20,3,3,,2019,0,0
ㅼ궗684351,127.143464,37.41494674,174,95,79,20,11,9,27,15,12,1,1,,1993,0,0
ㅼ궗640367,127.0936643,37.42920803,24,15,9,0,,0,0,0,0,3,,3,2020.33,0,0
ㅼ궗681410,127.1398191,37.46811658,127,62,65,28,14,14,9,6,0,12,,10,2015.92,0,0
ㅼ궗717372,127.1806753,37.43398197,94,53,41,10,6,0,19,10,9,4,4,,1999.75,0,7
ㅼ궗674311,127.1323397,37.37885757,197,107,90,24,16,8,23,14,9,3,1,,1991.33,0,0
ㅼ궗650302,127.1052742,37.37065791,856,434,422,105,45,60,134,70,64,4,3,,2003.25,0,0
ㅼ궗663267,127.1201152,37.33915808,403,207,196,74,37,37,52,29,23,2,2,,1995,0,0
ㅼ궗658292,127.1143554,37.36167405,102,49,53,0,0,0,21,9,12,16,,15,1995.88,1,0
ㅼ궗655322,127.110828,37.3887039,257,119,138,37,20,17,16,8,8,1,1,,2009,0,0
ㅼ궗669326,127.1266252,37.39236035,271,136,135,24,12,12,63,33,30,2,2,,1992,0,0
ㅼ궗696381,127.1569012,37.4420277,633,313,320,35,16,19,178,91,87,72,23,46,1992.01,1,15
ㅼ궗623327,127.0746539,37.39308621,331,170,161,53,26,27,35,18,17,3,3,,2008.67,0,0
ㅼ궗666377,127.1230057,37.43831896,640,314,326,59,21,38,122,62,60,2,2,,1996,0,0
ㅼ궗616324,127.0667615,37.39035342,120,62,58,16,7,9,7,0,0,24,,24,2013.96,0,0
ㅼ궗627326,127.0791778,37.39220101,78,43,35,13,10,0,12,8,0,13,,12,2011,2,0
ㅼ궗670382,127.127505,37.44284008,202,106,96,9,8,0,41,26,15,28,2,21,1991.54,2,2
ㅼ궗646360,127.1004793,37.42292165,10,6,0,0,0,,0,0,0,3,,3,1994.33,0,0
ㅼ궗675314,127.1334561,37.38156517,287,146,141,43,19,24,28,16,12,1,1,,1991,0,0
ㅼ궗688303,127.1481865,37.37169472,263,139,124,17,10,7,51,23,28,10,7,,1995,0,0
ㅼ궗682298,127.1414316,37.36716752,279,139,140,22,12,10,36,19,17,20,,19,1997.9,1,5
ㅼ궗687408,127.1466126,37.46633435,629,332,297,135,66,69,48,28,20,3,3,,2016,0,0
ㅼ궗658291,127.11436,37.36077268,118,55,63,11,0,7,11,6,0,19,,19,1995.47,0,0
ㅼ궗671379,127.1286488,37.44013957,404,181,223,22,12,10,96,38,58,15,4,3,1989.8,1,3
ㅼ궗650365,127.1049763,37.42744363,0,0,0,,,,,,,1,,1,,0,0
ㅼ궗657278,127.1132909,37.34905121,608,321,287,84,46,38,112,62,50,4,3,,1995,0,0
ㅼ궗672386,127.1297481,37.44645261,451,217,234,30,14,16,113,60,53,52,9,39,1990.29,1,7
ㅼ궗670318,127.1277905,37.38515299,88,47,41,15,0,11,9,6,0,2,1,1,1994,0,0
ㅼ궗657277,127.1132955,37.34814984,533,272,261,79,42,37,81,39,42,2,2,,1995,0,0
ㅼ궗673370,127.1309495,37.43203443,290,131,159,0,,0,76,42,34,35,2,19,1991.46,1,11
ㅼ궗677377,127.1354401,37.43835797,462,224,238,15,7,8,151,89,62,115,,104,1988.62,1,21
ㅼ궗686394,127.1455414,37.45371199,518,266,252,76,46,30,66,34,32,2,2,,2020,0,0
ㅼ궗698376,127.1591826,37.43752744,298,163,135,21,7,14,55,33,22,26,7,10,1995.96,1,3
ㅼ궗666353,127.1231142,37.41668637,147,77,70,22,11,11,20,10,10,1,1,,1993,0,0
ㅼ궗668366,127.125316,37.42841122,252,131,121,39,14,25,25,16,9,20,,20,2017.25,0,1
ㅼ궗608325,127.0577189,37.39122132,7,0,0,,,,0,0,0,6,,,2008.33,0,0
ㅼ궗653356,127.1084092,37.41934269,10,6,0,,,,0,0,0,5,,3,2006.4,0,0
ㅼ궗655300,127.1109304,37.36887389,179,86,93,10,0,0,30,18,12,23,,21,1995.35,0,5
ㅼ궗645328,127.0995027,37.39407435,33,14,19,9,0,6,,,,9,,8,2011.33,2,3
ㅼ궗645392,127.0991954,37.45176116,27,11,16,0,0,0,0,0,0,7,,5,2015.14,0,2
ㅼ궗656305,127.1120366,37.37338443,190,96,94,16,0,11,32,22,10,18,4,14,1994.94,0,0
ㅼ궗661341,127.1175189,37.4058519,277,147,130,59,38,21,22,10,12,2,2,,2009,0,0
