소재지도로명주소,카메라대수,위도,경도,데이터기준일자,소재지지번주소,,,,,,,,구미동,133,구미동,133
"경기도 성남시 분당구 돌마로 478, 효자촌프라자  (서현동)",1,37.3770885,127.133182,2018.4.1,경기도 성남시 서현2동 298-3 효자촌 프라자,,,,,,,,,,,
"경기도 성남시 분당구 불정로406번길 17, 양영초등학교  주변(서현동)",1,37.3743945,127.1393481,2018.4.1,경기도 성남시 서현2동 319번지 양영초등학교 주변,,,,,,,,,,,
"경기도 성남시 분당구 양현로 146, 이매초등학교  정문(이매동)",1,37.3971342,127.1260812,2018.4.1,경기도 성남시 이매1동 112번지 이매초등학교 정문,,,,,,,,,,,
,1,37.3904143,127.0764796,2018.4.1,경기도 성남시 분당구 운중동 929-4번지 F2-1블럭 주택지역 내 저류지 앞,,,,,,,,,,,
,1,37.3951687,127.0775753,2018.4.1,경기도 성남시 운중동 1036-1 산운초등학교 후문,,,,,,,,,,,
,1,37.3951687,127.0775753,2018.4.1,경기도 성남시 운중동 892-9번지 E2-1블럭 내 운중초등학교 정면,,,,,,,,,,,
"경기도 성남시 분당구 운중로225번길 37, 판교도서관앞  (판교동)",1,37.3920026,127.0902968,2018.4.1,경기도 성남시 판교동 553번지 판교도서관앞,,,,,,,,,,,
"경기도 성남시 분당구 판교로 185, 우측  (판교동)",1,37.3897387,127.1017312,2018.4.1,경기도 성남시 판교동 498번지 성내미사거리 우측,,,,,,,,,,,
경기도 성남시 분당구 성내미사거리,1,37.3897387,127.1017312,2018.4.1,경기도 성남시 판교동 511-1번지 성내미사거리 우측,,,,,,,,,,,
,1,37.3897387,127.1017312,2018.4.1,경기도 성남시 판교동 650-1번지 낙생고건너편,,,,,,,,,,,
경기도 성남시 분당구 동안교삼거리,1,37.3801584,127.091844,2018.4.1,경기도 성남시 백현동 532번지 동안교삼거리-우측,,,,,,,,,,,
"경기도 성남시 분당구 판교역로 145, (백현동, 판교알파리움2단지)",1,37.3801584,127.091844,2018.4.1,경기도 성남시 백현동 530번지 환승주차장삼거리-하행,,,,,,,,,,,
,1,37.3771016,127.1020378,2018.4.1,경기도 성남시 백현동 472-270번지 국지도23호KIS건너편,,,,,,,,,,,
"경기도 성남시 분당구 판교로 375, (삼평동)",1,37.4062829,127.1164218,2018.4.1,경기도 성남시 삼평동 708번지 사송사거리-상,,,,,,,,,,,
"경기도 성남시 분당구 동판교로 226, 앞(삼평동, 봇들마을4단지주공뜨란채아파트)",1,37.406029,127.107267,2018.4.1,경기도 성남시 삼평동 718번지 봇들마을 4단지 앞,,,,,,,,,,,
"경기도 성남시 분당구 판교역로192번길 16, 좌측  (삼평동)",1,37.4062829,127.1164218,2018.4.1,경기도 성남시 삼평동 662번지 봇들교사거리좌측,,,,,,,,,,,
,1,37.3911133,127.0776062,2018.4.1,경기도 성남시 분당구 운중동 938-1번지 F2-1블럭 주택지역 내 국민은행(서판교지점) 뒷편,,,,,,,,,,,
,1,37.3911133,127.0776062,2018.4.1,경기도 성남시 분당구 운중동 938-1번지 우체국(서판교지점) 앞,,,,,,,,,,,
,1,37.3910256,127.0796148,2018.4.1,경기도 성남시 분당구 운중동 939-1번지 F4-1블럭 주택지역 내 근린공원 앞,,,,,,,,,,,
"경기도 성남시 분당구 운중로166번길 4, 출입구 F4동  주택지역(운중동)",1,37.3910701,127.0813591,2018.4.1,경기도 성남시 분당구 운중동 1019-9번지 F4-1블럭 주택지역 출입구 앞 사거리,,,,,,,,,,,
,1,37.3917731,127.0752031,2018.4.1,경기도 성남시 분당구 운중동 898-6번지 국민은행(서판교지점) 앞 대로변,,,,,,,,,,,
,3,37.3898868,127.0780688,2018.4.1,경기도 성남시 분당구 운중동 927-1번지 산운초등학교 후문 앞,,,,,,,,,,,
경기도 성남시 분당구 앞보행자통로,1,37.3898389,127.079771,2018.4.1,경기도 성남시 분당구 운중동 1036-11번지 E6-1블럭 내부 산운초등학교 앞 보행자 통로,,,,,,,,,,,
,1,37.3900476,127.0820221,2018.4.1,경기도 성남시 분당구 운중동 1027-5번지 F5-1블럭 주택지역 내 운중천변 앞,,,,,,,,,,,
,4,37.3894973,127.0796243,2018.4.1,경기도 성남시 분당구 운중동 927-2번지 산운초등학교 정문 옆,,,,,,,,,,,
,1,37.3891889,127.0808987,2018.4.1,경기도 성남시 분당구 운중동 1040-4번지 E6-1블럭 내 쓰레기 투입구 앞,,,,,,,,,,,
,1,37.389276,127.0813914,2018.4.1,경기도 성남시 분당구 운중동 1041번지 E6-1블럭 주차장 용지 앞,,,,,,,,,,,
"경기도 성남시 분당구 판교원로82번길 30, 1305동  앞 수도용지 공원 내부(운중동, 산운마을태영13단지)",1,37.3876726,127.071421,2018.4.1,경기도 성남시 분당구 운중동 920번지 산운마을 13단지(1305동)앞 수도용지(공원) 내부,,,,,,,,,,,
"경기도 성남시 분당구 판교원로82번길 30, 1303동  앞 수도용지 공원 내부(운중동, 산운마을태영13단지)",1,37.3877739,127.0729632,2018.4.1,경기도 성남시 분당구 운중동 919-1번지 산운마을 13단지(1303동)앞 수도용지(공원) 내부,,,,,,,,,,,
,1,37.3911278,127.0671336,2018.4.1,경기도 성남시 분당구 운중동 900번지 물빛어린이공원 내,,,,,,,,,,,
"경기도 성남시 분당구 운중로14번길 5-13, 내부보행자출입구 E2동  구름다리 앞(운중동)",1,37.3908137,127.0659806,2018.4.1,경기도 성남시 분당구 운중동 904-9번지 E2-1블럭 내부 보행자 출입구(구름다리) 앞,,,,,,,,,,,
경기도 성남시 분당구 낙생로,1,37.3898516,127.0671207,2018.4.1,경기도 성남시 분당구 운중동 911-20번지 E2-1블럭 내 보행자출입구 낙생로 방향,,,,,,,,,,,
"경기도 성남시 중원구 금상로 56, (상대원동)",1,37.4400296,127.1625592,2018.4.1,경기도 성남시 상대원3동 2339,,,,,,,,,,,
"경기도 성남시 중원구 제일로 21, (하대원동)",1,37.4289732,127.1372169,2018.4.1,경기도 성남시 하대원동 110-8,,,,,,,,,,,
"경기도 성남시 중원구 둔촌대로 352, (하대원동)",1,37.4313193,127.1572778,2018.4.1,경기도 성남시 하대원동 235-2,,,,,,,,,,,
"경기도 성남시 중원구 둔촌대로 300, (하대원동, 아튼빌)",1,37.4288316,127.1520144,2018.4.1,경기도 성남시 하대원동 249,,,,,,,,,,,
"경기도 성남시 중원구 도촌남로 33, 세일프라자  앞(도촌동)",1,37.414528,127.1511307,2018.4.1,경기도 성남시 도촌동 567 (세일프라자 앞),,,,,,,,도촌동,46,,
"경기도 성남시 중원구 자혜로 45, (은행동)",1,37.4510354,127.1647467,2018.4.1,경기도 성남시 은행1동 1932-7,,,,,,,,,,,
"경기도 성남시 중원구 금빛로 112, (은행동, 쌍용빌라)",1,37.4516328,127.1656363,2018.4.1,경기도 성남시 은행1동 2352 노외주차장 부근(중부초등학교),,,,,,,,,,,
"경기도 성남시 중원구 산성대로 490, (은행동)",1,37.4549203,127.1620145,2018.4.1,경기도 성남시 은행2동 422-3,,,,,,,,,,,
"경기도 성남시 중원구 둔촌대로 393-1, (상대원동)",1,37.4335209,127.1607356,2018.4.1,경기도 성남시 상대원1동 1963,,,,,,,,,,,
"경기도 성남시 중원구 둔촌대로 456, (상대원동)",1,37.4311381,127.1668005,2018.4.1,경기도 성남시 상대원1동 546,,,,,,,,,,,
"경기도 성남시 중원구 희망로 343, (상대원동)",1,37.4364275,127.1579177,2018.4.1,경기도 성남시 상대원2동 4128,,,,,,,,,,,
경기도 성남시 분당구 광장삼거리,1,37.3801584,127.091844,2018.4.1,경기도 성남시 백현동 534번지 광장삼거리백범초교앞,,,,,,,,,,,
경기도 성남시 분당구 광장삼거리,1,37.3801584,127.091844,2018.4.1,경기도 성남시 백현동 542-3번지 광장삼거리 석운고교앞,,,,,,,,,,,
"경기도 성남시 분당구 판교역로146번길 20, 석운고등학교  건너편(백현동)",1,37.3801584,127.091844,2018.4.1,경기도 성남시 백현동 541번지 광장삼거리 석운고교건너편,,,,,,,,,,,
"경기도 성남시 분당구 판교역로146번길 20, 보평중교북측  (백현동)",1,37.3801584,127.091844,2018.4.1,경기도 성남시 백현동 541번지 보평중교북측,,,,,,,,,,,
,1,37.3801584,127.091844,2018.4.1,경기도 성남시 백현동 555-1번지 보평중교서측,,,,,,,,,,,
,1,37.389216,127.0824426,2018.4.1,경기도 성남시 분당구 운중동 1035-11번지 E6-2블럭 도로변 운중천 운중천육교 앞,,,,,,,,,,,
경기도 성남시 분당구 내보행자출입로,1,37.3891648,127.0828363,2018.4.1,경기도 성남시 분당구 운중동 1045-4번지 E6-2블럭 주택지역 내 보행자 출입로(운중천육교 앞),,,,,,,,,,,
,1,37.3886941,127.0821569,2018.4.1,경기도 성남시 분당구 운중동 1044번지 도담어린이 공원 내부,,,,,,,,,,,
경기도 성남시 분당구 내소도로,1,37.3887171,127.0831371,2018.4.1,경기도 성남시 분당구 운중동 1049-11번지 E6-2블럭 주택지역 내 소도로 및 보행자출입구 사거리,,,,,,,,,,,
,1,37.3921952,127.0636703,2018.4.1,경기도 성남시 분당구 운중동 879-5번지 E1-3,,,,,,,,,,,
,1,37.3920515,127.0646117,2018.4.1,경기도 성남시 분당구 운중동 882-6번지 E1-1블럭 주차부지 입구,,,,,,,,,,,
"경기도 성남시 분당구 산운로 37, 앞 도로변(운중동, 산운마을월든힐스2단지)",1,37.3927513,127.0657645,2018.4.1,경기도 성남시 분당구 운중동 879-6번지 산운마을 2단지 앞 도로변,,,,,,,,,,,
"경기도 성남시 분당구 판교원로 7, 앞 대(운중동, 산운마을건영캐스빌4단지)",1,37.3909368,127.0679806,2018.4.1,경기도 성남시 분당구 운중동 899-3번지 산운마을 4단지 앞 대로변 사거리,,,,,,,,,,,
,1,37.3891846,127.0701392,2018.4.1,경기도 성남시 분당구 운중동 921-3번지 체육3공원 내 (낙생로 인근),,,,,,,,,,,
,1,37.391213,127.071066,2018.4.1,경기도 성남시 분당구 운중동 955-1번지 체육2공원 내 (운중공원 입구),,,,,,,,,,,
"경기도 성남시 분당구 산운로 55, 305동  옆 청계공원 내(운중동, 산운마을월든힐스3단지)",1,37.393729,127.0712913,2018.4.1,경기도 성남시 분당구 운중동 989-2번지 산운마을 3단지 305동 옆(청계공원 내),,,,,,,,,,,
"경기도 성남시 분당구 판교원로 68, 건너편 운중천 입구(운중동, 산운마을주공휴먼시아11단지)",1,37.3899213,127.070429,2018.4.1,경기도 성남시 분당구 운중동 921-1번지 산운마을 11단지 도로 건너편 운중천 입구,,,,,,,,,,,
"경기도 성남시 분당구 판교원로81번길 9, 운중중학교  뒷편 운중공원 내(운중동)",4,37.3903045,127.0732102,2018.4.1,경기도 성남시 분당구 운중동 953번지 운중중학교 뒷편 운중공원 내,,,,,,,,,,,
"경기도 성남시 분당구 판교원로 68, 앞 건너편 운중천 방향(운중동, 산운마을주공휴먼시아11단지)",1,37.3896518,127.0742645,2018.4.1,경기도 성남시 분당구 운중동 922-1번지 산운마을 11단지 앞 건너편 (운중천 방향),,,,,,,,,,,
,1,37.3876726,127.071421,2018.4.1,경기도 성남시 분당구 운중동 920번지 산운마을 13,,,,,,,,,,,
"경기도 성남시 분당구 판교원로82번길 60, 뒷편 두밀공원 내(운중동, 산운마을경남아너스빌14단지)",1,37.3835428,127.0719326,2018.4.1,경기도 성남시 분당구 운중동 915번지 산운마을 14단지 뒷편 두밀공원 내,,,,,,,,,,,
경기도 성남시 분당구 청계공원내산책로,1,37.3947391,127.081734,2018.4.1,경기도 성남시 분당구 운중동 992번지 청계공원 내 산책로 (체육공원 부근),,,,,,,,,,,
,1,37.391598,127.0831885,2018.4.1,경기도 성남시 분당구 운중동 1009-4번지 E5-1블럭 주택지역 어린이공원(미끄럼틀) 입구,,,,,,,,,,,
,1,37.3911911,127.084791,2018.4.1,경기도 성남시 분당구 운중동 1014-8 아펠바움(D3-2) 공사장입구,,,,,,,,,,,
,1,37.3913941,127.0836965,2018.4.1,경기도 성남시 분당구 운중동 1012번지 눈꽃어린이공원 내,,,,,,,,,,,
"경기도 성남시 분당구 판교로 438, 우리은행  이매지점(이매동)",1,37.4051404,127.1224045,2018.4.1,경기도 성남시 이매2동 131-4 우리은행 이매지점,,,,,,,,,,,
"경기도 성남시 중원구 도촌남로 33, 세일프라자  맞은편(도촌동)",1,37.414528,127.1511307,2018.4.1,경기도 성남시 도촌동 567 (세일프라자 맞은편),,,,,,,,,,,
경기도 성남시 중원구 앞삼거리,1,37.4180561,127.1534289,2018.4.1,경기도 성남시 도촌동 693번지 도촌초등학교 앞 삼거리,,,,,,,,,,,
"경기도 성남시 중원구 성남대로997번길 27-2, 시청출입구  앞(여수동)",1,37.4185413,127.1255286,2018.4.1,경기도 성남시 여수동 219 (시청 출입구 앞),,,,,,,,,,,
,1,37.4202477,127.1319657,2018.4.1,경기도 성남시 여수동 181 (시청 앞),,,,,,,,,,,
,1,37.4202477,127.1319657,2018.4.1,경기도 성남시 여수동 185,,,,,,,,,,,
"경기도 성남시 중원구 양현로 411, (여수동)",1,37.4191283,127.1244892,2018.4.1,경기도 성남시 여수동 189,,,,,,,,,,,
"경기도 성남시 중원구 성남대로997번길 27-18, (여수동)",1,37.4179012,127.1247554,2018.4.1,경기도 성남시 여수동 247,,,,,,,,,,,
"경기도 성남시 중원구 여수울로15번길 4-14, (여수동)",1,37.4192042,127.1349147,2018.4.1,경기도 성남시 여수동 425,,,,,,,,,,,
"경기도 성남시 분당구 분당로 196, 당촌초등학교  동 주변(분당동)",1,37.3738111,127.1310989,2018.4.1,경기도 성남시 분당동 36번지 당촌초등학교 주변,,,,,,,,,,,
,1,37.390114,127.067621,2018.4.1,경기도 성남시 분당구 운중동 908-13번지 E2-1블럭 주출입구 앞,,,,,,,,,,,
,1,37.3898067,127.0686806,2018.4.1,경기도 성남시 분당구 운중동 910-9번지 E2-2블럭 보행자출입구 앞,,,,,,,,,,,
,1,37.393577,127.0730152,2018.4.1,경기도 성남시 분당구 운중동 988-1번지 산운마을 6단지 옆(602동) 청계공원 입구,,,,,,,,,,,
,1,37.3938538,127.0760146,2018.4.1,경기도 성남시 분당구 운중동 987-1번지 산운마을 6단지 옆(607동) 청계공원 입구,,,,,,,,,,,
,1,37.3938645,127.0776301,2018.4.1,경기도 성남시 분당구 운중동 985-13번지 E4-1블럭 주택지역 내 쓰레기 투입구 앞,,,,,,,,,,,
"경기도 성남시 분당구 성남대로925번길 11, 하이마트 4호 야탑역번출구(야탑동)",1,37.4120096,127.1272561,2018.4.1,경기도 성남시 야탑1동 352-4 야탑역4번출구 하이마트,,,,,,,,,,,
"경기도 성남시 분당구 야탑로81번길 11, 뉴코아아울렛  (야탑동)",1,37.410779,127.127459,2018.4.1,경기도 성남시 야탑1동 357-3 뉴코아아울렛,,,,,,,,,,,
"경기도 성남시 분당구 양현로 442, 야탑중학교  건너편(야탑동)",1,37.4120006,127.1302087,2018.4.1,경기도 성남시 야탑1동 327-1(야탑중학교 건너편),,,,,,,,,,,
"경기도 성남시 분당구 양현로 254, 505동  앞(야탑동, 탑마을진덕5단지)",1,37.4067216,127.1274373,2018.4.1,경기도 성남시 야탑2동 530 탑마을 쌍용 505동앞,,,,,,,,,,,
"경기도 성남시 분당구 야탑로 96-7, 돌마초등학교  주변(야탑동)",1,37.4089179,127.1300147,2018.4.1,경기도 성남시 야탑2동 515번지 돌마초등학교 주변,,,,,,,,,,,
"경기도 성남시 분당구 판교로 647, 상탑초등학교  정문(야탑동)",1,37.4062236,127.1457337,2018.4.1,경기도 성남시 야탑3동 161번지 상탑초등학교 정문,,,,,,,,,,,
"경기도 성남시 분당구 벌말로 68, 중탑초등학교  정문(야탑동)",1,37.4139167,127.1395515,2018.4.1,경기도 성남시 야탑3동 212번지 중탑초등학교 정문,,,,,,,,,,,
"경기도 성남시 분당구 돌마로 47, 출구이코노샤르망 7호 미금역번(금곡동)",1,37.3502858,127.1071853,2018.4.1,경기도 성남시 금곡동 166 미금역7번출구 이코노샤르망,,,,,,,,,,,
"경기도 성남시 분당구 금곡로 243, 청솔초등학교  정문(금곡동)",1,37.3539799,127.1142123,2018.4.1,경기도 성남시 금곡동 131번지 청솔초등학교 정문,,,,,,,,,,,
"경기도 성남시 분당구 대왕판교로 359, GS충전소앞  (궁내동)",1,37.375727,127.101352,2018.4.1,경기도 성남시 궁내동 302-8 GS충전소앞,,,,,,,,,,,
,1,37.3964263,127.0787416,2018.4.1,경기도 성남시 분당구 운중동 990번지 청계공원 내 배수지 부근,,,,,,,,,,,
,1,37.3964263,127.0787416,2018.4.1,경기도 성남시 분당구 운중동 990번지 청계공원 내 산운마을 7단지 부근,,,,,,,,,,,
경기도 성남시 분당구 청계공원내외각순환도로,1,37.3964263,127.0787416,2018.4.1,경기도 성남시 분당구 운중동 990번지 청계공원 내 외각순환도로 아래,,,,,,,,,,,
경기도 성남시 분당구 청계공원내산책로,1,37.3947391,127.081734,2018.4.1,경기도 성남시 분당구 운중동 992번지 청계공원 내 산책로 (산불감시탑 부근),,,,,,,,,,,
"경기도 성남시 수정구 수정로74번길 32-1, (수진동)",4,37.4372758,127.1292312,2018.4.1,경기도 성남시 수정구 수진2동 3928번지,,,,,,,,,,,
,4,37.4372263,127.1262441,2018.4.1,경기도 성남시 수정구 수진2동 4671-2번지 수진공원,,,,,,,,,,,
"경기도 성남시 수정구 성남대로 1204, 진2동사무소 앞(수진동)",2,37.4372248,127.1285998,2018.4.1,경기도 성남시 수정구 수진2동 3997번지(수진2동사무소 앞,,,,,,,,,,,
"경기도 성남시 수정구 성남대로1194번길 6-16, (수진동)",2,37.435926,127.1292865,2018.4.1,경기도 성남시 수정구 수진2동 4042번지 앞,,,,,,,,,,,
