gid,year,cctv,light,log_pa,ep,fp,yp,log_nb
木夭丑友什66ab34bb,-0.133333333,-0.5,-0.5,-0.432322562,-0.343115124,-0.332631579,-0.323076923,1.945910149
木夭丑友什66ab35ab,-0.666666667,-0.5,-0.5,0.266203041,-0.343115124,-0.341052632,-0.323076923,0.693147181
木夭丑友什66ab37bb,-0.266666667,0,0,0.321358599,0.510158014,0.216140351,0.230769231,2.197224577
木夭丑友什66ab38ab,-1.2,-0.5,-0.5,0.497132297,-0.343115124,-0.341052632,-0.323076923,1.609437912
木夭丑友什66ab39ab,0.6,-0.5,-0.5,0.776568789,-0.343115124,-0.341052632,-0.323076923,2.079441542
木夭丑友什66ba26ba,0.066666667,-0.5,-0.5,0.803793701,0.045146727,-0.147368421,-0.123076923,2.995732274
木夭丑友什66ba26bb,0,0.5,0.5,0.094400675,0.428893905,0.256842105,0.330769231,2.772588722
木夭丑友什66ba27aa,0.333333333,-0.5,-0.5,0.083421608,0.60496614,0.218947368,0.069230769,2.564949357
木夭丑友什66ba27ba,-0.2,-0.5,-0.5,0.083421608,0.85778781,-0.081403509,-0.323076923,0
木夭丑友什66ba27bb,0,-0.5,-0.5,0.83984156,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什66ba28ba,0.133333333,-0.5,-0.5,0.675492245,-0.316027088,-0.315789474,-0.323076923,1.386294361
木夭丑友什66ba28bb,0.2,2.5,2.5,0.225540676,0.465011287,0.579649123,0.523076923,4.762173935
木夭丑友什66ba29aa,0.266666667,-0.5,-0.5,0.225540676,0.261851016,0.456140351,0.907692308,2.890371758
木夭丑友什66ba29ab,0.4,-0.5,-0.5,0.225540676,0.528216704,0.756491228,1.161538462,2.197224577
木夭丑友什66ba29ba,0.4,-0.5,-0.5,-0.104250021,0.803611738,0.986666667,1.215384615,2.944438979
木夭丑友什66ba29bb,0.533333333,1.5,1.5,-0.104250021,0.55530474,1.103157895,2.2,2.833213344
木夭丑友什66ba30aa,0.533333333,0.5,0.5,-0.149660775,0.25282167,0.715789474,1.369230769,2.833213344
木夭丑友什66ba30ab,0.466666667,1,1,-0.0629398,0.740406321,1.272982456,3.084615385,2.397895273
木夭丑友什66ba30ba,0.466666667,-0.5,-0.5,0.668854488,0.446952596,0.579649123,1.384615385,2.397895273
木夭丑友什66ba31ab,0.533333333,-0.5,-0.5,-0.588787165,0.401805869,0.328421053,0.561538462,1.609437912
木夭丑友什66ba31ba,0.4,-0.5,-0.5,-0.588787165,0.577878104,0.683508772,0.030769231,2.833213344
木夭丑友什66ba31bb,0.066666667,0,0,0.898941094,-0.306997743,-0.280701754,-0.323076923,3.17805383
木夭丑友什66ba32aa,0,0,0,0.815807193,-0.203160271,-0.131929825,-0.323076923,3.135494216
木夭丑友什66ba32ab,0.466666667,-0.5,-0.5,0.774727168,1.476297968,2.044912281,1.876923077,2.63905733
木夭丑友什66ba32ba,0,0,0,0.774727168,-0.189616253,-0.162807018,-0.192307692,1.791759469
木夭丑友什66ba32bb,0.333333333,0,0,0.774727168,1.060948081,0.550175439,0.384615385,2.890371758
木夭丑友什66ba33aa,0.466666667,0,0,0.892817376,0.379232506,0.496842105,0.907692308,2.564949357
木夭丑友什66ba33ab,0.4,-0.5,-0.5,0.98394938,0.514672686,0.272280702,0.261538462,2.564949357
木夭丑友什66ba33ba,0.533333333,0.5,0.5,-0.105360516,0.618510158,0.710175439,1.207692308,2.564949357
木夭丑友什66ba33bb,0.533333333,0.5,0.5,-0.080126044,1.011286682,0.923508772,1.353846154,2.302585093
木夭丑友什66ba34aa,0.4,1,1,-0.080126044,0.735891648,0.359298246,0.461538462,3.091042453
木夭丑友什66ba34ab,0.533333333,-0.5,-0.5,-0.432322562,1.340857788,0.647017544,0.661538462,3.610917913
木夭丑友什66ba34bb,-0.333333333,-0.5,-0.5,-0.432322562,-0.343115124,-0.341052632,-0.323076923,1.098612289
木夭丑友什66ba35aa,0.4,-0.5,-0.5,-0.278392026,1.20993228,1.072280702,2.115384615,2.63905733
木夭丑友什66ba35ab,0.266666667,-0.5,-0.5,0.341459778,0.180586907,0.204912281,0.630769231,2.995732274
木夭丑友什66ba37ba,-0.133333333,-0.5,-0.5,0.120446153,-0.0496614,-0.130526316,-0.030769231,0.693147181
木夭丑友什66ba37bb,0.4,0,0,0.120446153,0.53724605,0.356491228,0.215384615,3.610917913
木夭丑友什66ba38aa,-0.866666667,-0.5,-0.5,0.120446153,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什66ba39ab,0.133333333,-0.5,-0.5,1.380024748,-0.257336343,-0.276491228,-0.323076923,2.397895273
木夭丑友什66bb26ba,-0.666666667,-0.5,-0.5,0.803793701,-0.316027088,-0.30877193,-0.323076923,2.48490665
木夭丑友什66bb26bb,-0.066666667,0.5,0.5,-0.310609577,0.243792325,0.101052632,0.153846154,3.951243719
木夭丑友什66bb27aa,-0.4,0.5,0.5,0.083421608,0.25282167,0.144561404,0.076923077,3.465735903
木夭丑友什66bb27ab,0.266666667,0,0,0.083421608,0.270880361,-0.087017544,-0.161538462,2.48490665
木夭丑友什66bb28ba,0.2,0,0,0.590006422,-0.18510158,-0.203508772,-0.215384615,2.944438979
木夭丑友什66bb28bb,0.2,1.5,1.5,0.225540676,0.284424379,0.350877193,0.215384615,4.510859507
木夭丑友什66bb29aa,0.2,1,1,0.225540676,0.248306998,0.265263158,0.215384615,4.234106505
木夭丑友什66bb29ab,0.266666667,-0.5,-0.5,0.225540676,-0.343115124,-0.325614035,-0.323076923,0.693147181
木夭丑友什66bb29ba,0.2,0.5,0.5,-0.755022584,0.53724605,0.72,0.6,4.753590191
木夭丑友什66bb29bb,0.4,-0.5,-0.5,-0.755022584,0.171557562,1.072280702,2.638461538,3.258096538
木夭丑友什66bb30aa,0.4,1,1,-1.452434164,0.898419865,1.381052632,2.492307692,2.890371758
木夭丑友什66bb30ab,0.466666667,-0.5,-0.5,0.079734968,0.437923251,0.701754386,1.6,2.995732274
木夭丑友什66bb31aa,0.6,-0.5,-0.5,0.255417112,0.329571106,0.341052632,0.6,2.944438979
木夭丑友什66bb31ab,0.6,-0.5,-0.5,0.255417112,1.376975169,1.230877193,1.646153846,2.397895273
木夭丑友什66bb31ba,0.466666667,1.5,1.5,0.255417112,0.943566591,1.28,1.984615385,2.63905733
木夭丑友什66bb31bb,0.333333333,0,0,1.024606875,0.180586907,0.489824561,0.676923077,3.091042453
木夭丑友什66bb32aa,0.4,0,0,0.815807193,0.866817156,1.139649123,1.476923077,3.295836866
木夭丑友什66bb32ab,0.533333333,0,0,0.82373675,0.884875847,0.965614035,1.369230769,3.295836866
木夭丑友什66bb32ba,0.4,1,1,0.82373675,0.776523702,0.544561404,0.523076923,2.708050201
木夭丑友什66bb32bb,0.466666667,-0.5,-0.5,0.82373675,0.383747178,0.390175439,0.361538462,2.833213344
木夭丑友什66bb33aa,0.333333333,1,1,0.586118608,0.194130926,0.303157895,0.669230769,2.397895273
木夭丑友什66bb33ab,0.266666667,0.5,0.5,0.246860078,0.121896163,0.084210526,0.423076923,3.258096538
木夭丑友什66bb33ba,0.4,-0.5,-0.5,0.246860078,0.55530474,0.421052632,0.615384615,3.218875825
木夭丑友什66bb33bb,0.4,1,1,0.788002712,0.451467269,0.510877193,0.792307692,2.564949357
木夭丑友什66bb34aa,0.066666667,-0.5,-0.5,0.788002712,0.428893905,0.339649123,0.615384615,2.944438979
木夭丑友什66bb34ab,0.4,1.5,1.5,0.788002712,0.37020316,0.168421053,0.515384615,2.995732274
木夭丑友什66bb34ba,0.266666667,0,0,-0.432322562,0.094808126,-0.089824561,-0.092307692,2.944438979
木夭丑友什66bb34bb,0.066666667,0.5,0.5,-0.432322562,-0.018058691,0.193684211,-0.215384615,2.397895273
木夭丑友什66bb35aa,0.466666667,1,1,0.408128226,1.146726862,1.018947368,1.615384615,4.189654742
木夭丑友什66bb35ab,-0.6,2.5,2.5,0.408128226,0.347629797,0.545964912,0.823076923,3.80666249
木夭丑友什66bb35ba,-0.733333333,1,1,0.408128226,-0.216704289,-0.063157895,0.038461538,3.496507561
木夭丑友什66bb35bb,-0.666666667,-0.5,-0.5,1.997417706,-0.343115124,-0.341052632,-0.323076923,0.693147181
木夭丑友什66bb36ba,-1.133333333,-0.5,-0.5,0.737164066,-0.0496614,0.088421053,0.469230769,3.850147602
木夭丑友什66bb36bb,0.066666667,0,0,0.350656872,1.09255079,0.430877193,0.084615385,3.871201011
木夭丑友什66bb37aa,0,1,1,-0.271808723,1.060948081,0.596491228,0.253846154,4.744932128
木夭丑友什66bb37ab,0.133333333,0,0,-0.271808723,-0.045146727,-0.082807018,-0.115384615,3.433987204
木夭丑友什66bb37ba,0.4,0,0,2.148734368,0.582392777,0.214736842,0.015384615,3.663561646
木夭丑友什66bb37bb,0.6,1,1,2.148734368,2.212189616,1.463859649,0.869230769,4.96284463
木夭丑友什66bb38aa,0.533333333,0.5,0.5,2.044332365,2.392776524,1.288421053,0.407692308,5.402677382
木夭丑友什66bb38ab,0.666666667,0.5,0.5,-0.371063681,1.151241535,0.494035088,0.115384615,5.241747015
木夭丑友什66bb38ba,0.533333333,0.5,0.5,-0.371063681,0.338600451,0.044912281,-0.230769231,4.262679877
木夭丑友什66bb38bb,-0.466666667,-0.5,-0.5,1.380024748,-0.343115124,-0.341052632,-0.323076923,2.079441542
木夭丑友什66bb39ab,-0.066666667,0,0,-1.575036486,-0.23476298,-0.268070175,-0.323076923,2.890371758
木夭丑友什66bb39ba,0.4,-0.5,-0.5,1.593308531,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什66bb39bb,-0.333333333,-0.5,-0.5,-0.100925919,-0.343115124,-0.321403509,-0.323076923,2.302585093
木夭丑友什66bb40aa,-0.466666667,-0.5,-0.5,-0.100925919,-0.343115124,-0.329824561,-0.323076923,2.708050201
木夭丑友什66bb40ab,-0.466666667,-0.5,-0.5,-0.100925919,-0.343115124,-0.341052632,-0.323076923,2.48490665
木夭丑友什66bb40ba,-0.533333333,-0.5,-0.5,-0.049190244,-0.343115124,-0.341052632,-0.323076923,0.693147181
木夭丑友什66bb40bb,-0.266666667,0,0,0.687129108,-0.343115124,-0.341052632,-0.323076923,2.564949357
木夭丑友什67aa26ba,-1.133333333,-0.5,-0.5,0.998055034,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什67aa26bb,-0.333333333,-0.5,-0.5,1.06746556,-0.316027088,-0.311578947,-0.323076923,2.564949357
木夭丑友什67aa27aa,-0.2,-0.5,-0.5,-0.310609577,-0.25282167,-0.272280702,-0.276923077,2.944438979
木夭丑友什67aa27ab,-0.533333333,-0.5,-0.5,0.044016885,-0.343115124,-0.341052632,-0.323076923,0.693147181
木夭丑友什67aa28bb,0.2,-0.5,-0.5,0.225540676,-0.343115124,-0.324210526,-0.323076923,0.693147181
木夭丑友什67aa29aa,0.2,0,0,0.225540676,-0.343115124,-0.318596491,-0.323076923,1.098612289
木夭丑友什67aa29ab,0.2,0,0,0.225540676,0.06772009,0.126315789,0.046153846,3.951243719
木夭丑友什67aa29ba,0.266666667,1,1,-1.452434164,0.636568849,0.672280702,0.353846154,4.779123493
木夭丑友什67aa29bb,0.2,0,0,-1.452434164,-0.167042889,-0.085614035,0.1,3.044522438
木夭丑友什67aa30aa,0.533333333,0,0,-1.452434164,0.25282167,0.729824561,1.538461538,2.944438979
木夭丑友什67aa30ab,0.533333333,0.5,0.5,0.079734968,1.322799097,1.57754386,2.492307692,3.688879454
木夭丑友什67aa30ba,0.466666667,-0.5,-0.5,0.402126207,0.130925508,0.33122807,0.969230769,1.098612289
木夭丑友什67aa30bb,0.6,-0.5,-0.5,-0.103140759,0,0.144561404,0.515384615,1.098612289
木夭丑友什67aa31aa,0.6,0.5,0.5,0.255417112,1.020316027,1.350175439,2.815384615,2.890371758
木夭丑友什67aa31ab,0.466666667,-0.5,-0.5,0.255417112,0.717832957,0.81122807,1.261538462,2.197224577
木夭丑友什67aa31ba,0.533333333,0.5,0.5,0.255417112,0.871331828,0.923508772,1.807692308,2.63905733
木夭丑友什67aa31bb,0.066666667,0.5,0.5,1.024606875,0.379232506,0.631578947,0.930769231,4.158883083
木夭丑友什67aa32aa,0.533333333,0,0,1.024606875,-0.139954853,-0.098245614,0.092307692,1.386294361
木夭丑友什67aa32ab,0.533333333,-0.5,-0.5,0.82373675,0.25282167,0.279298246,0.276923077,2.564949357
木夭丑友什67aa32ba,0.533333333,-0.5,-0.5,0.82373675,0.180586907,0.463157895,0.907692308,2.302585093
木夭丑友什67aa32bb,0.133333333,-0.5,-0.5,0.82373675,0.559819413,0.635789474,1.346153846,2.48490665
木夭丑友什67aa33aa,0.266666667,0,0,0.586118608,0.216704289,0.544561404,1.346153846,2.772588722
木夭丑友什67aa33ab,0.2,-0.5,-0.5,0.758934921,0.085778781,0.286315789,0.830769231,3.33220451
木夭丑友什67aa33ba,0.4,-0.5,-0.5,0.346422567,0.67268623,0.412631579,0.615384615,1.945910149
木夭丑友什67aa33bb,0.466666667,-0.5,-0.5,0.346422567,0.591422122,0.522105263,0.969230769,2.397895273
木夭丑友什67aa34aa,0.266666667,0,0,0.346422567,0.916478555,1.080701754,1.869230769,2.944438979
木夭丑友什67aa34ab,0.4,0,0,0.788002712,1.489841986,1.215438596,1.907692308,2.772588722
木夭丑友什67aa34ba,0.133333333,0,0,-1.171182982,0.058690745,0.072982456,0.015384615,2.833213344
木夭丑友什67aa34bb,0.066666667,1,1,-1.171182982,-0.171557562,-0.074385965,-0.323076923,2.772588722
木夭丑友什67aa35aa,0.466666667,-0.5,-0.5,0.408128226,1.291196388,0.915087719,1.023076923,2.397895273
木夭丑友什67aa35ab,0.133333333,-0.5,-0.5,0.408128226,0.55530474,0.70877193,1.107692308,3.988984047
木夭丑友什67aa35ba,-0.866666667,0,0,0.408128226,-0.243792325,0.043508772,0,2.772588722
木夭丑友什67aa36ba,-1.266666667,0,0,0.313349819,-0.30248307,-0.110877193,-0.323076923,1.098612289
木夭丑友什67aa36bb,0.6,1,1,0.313349819,0.541760722,0.225964912,-0.146153846,4.343805422
木夭丑友什67aa37aa,0.333333333,2.5,2.5,-0.271808723,1.0248307,0.394385965,-0.107692308,4.691347882
木夭丑友什67aa37ab,0.533333333,1.5,1.5,-0.271808723,0.726862302,0.575438596,0.384615385,4.753590191
木夭丑友什67aa37ba,0.533333333,2,2,-1.619488248,2.293453725,1.524210526,1.038461538,5.545177444
木夭丑友什67aa37bb,0.6,2.5,2.5,-0.805196684,1.408577878,0.850526316,0.4,4.844187086
木夭丑友什67aa38aa,0.666666667,1.5,1.5,-0.805196684,2.23476298,1.515789474,0.630769231,5.616771098
木夭丑友什67aa38ab,0.866666667,2,2,-0.371063681,2.550790068,1.274385965,0.315384615,6.196444128
木夭丑友什67aa38ba,0.666666667,1,1,-0.371063681,1.264108352,0.632982456,0.261538462,5.521460918
木夭丑友什67aa38bb,0.2,1,1,1.380024748,0.695259594,0.732631579,0.430769231,4.394449155
木夭丑友什67aa39aa,0.133333333,-0.5,-0.5,0.279145741,-0.343115124,-0.315789474,-0.323076923,0.693147181
木夭丑友什67aa39ab,-0.2,0.5,0.5,-1.575036486,-0.126410835,-0.001403509,-0.130769231,3.555348061
木夭丑友什67aa39ba,-0.133333333,0,0,-1.575036486,0.541760722,0.701754386,0.415384615,4.65396035
木夭丑友什67aa39bb,-0.133333333,0.5,0.5,1.254475786,0.11738149,0.21754386,0.092307692,3.912023005
木夭丑友什67aa40aa,-0.066666667,-0.5,-0.5,1.254475786,-0.045146727,-0.043508772,-0.092307692,3.091042453
木夭丑友什67aa40ab,-0.266666667,2,2,1.254475786,0.478555305,0.818245614,0.953846154,4.718498871
木夭丑友什67aa40ba,-0.4,1,1,0.515215972,0.451467269,0.698947368,0.946153846,4.65396035
木夭丑友什67aa40bb,-0.266666667,1.5,1.5,0.515215972,0.239277652,0.209122807,0.369230769,4.094344562
木夭丑友什67aa41aa,-0.4,1,1,0.491030996,-0.230248307,-0.235789474,-0.192307692,2.48490665
木夭丑友什67ab29ba,0.133333333,0,0,-0.231932057,0.112866817,0.24,0.115384615,4.143134726
木夭丑友什67ab30aa,0.266666667,-0.5,-0.5,0,0.094808126,0.015438596,0.192307692,2.48490665
木夭丑友什67ab30ab,0.533333333,-0.5,-0.5,0,0.690744921,1.267368421,2.515384615,3.17805383
木夭丑友什67ab30ba,0.533333333,0.5,0.5,0,0.979683973,1.256140351,2.307692308,3.044522438
木夭丑友什67ab30bb,0.6,-0.5,-0.5,-0.103140759,1.273137698,1.244912281,1.561538462,2.708050201
木夭丑友什67ab31aa,0.6,0,0,0.255417112,0.871331828,0.853333333,1.138461538,2.48490665
木夭丑友什67ab31ab,0.6,-0.5,-0.5,0.255417112,1.137697517,1.701052632,2.769230769,3.044522438
木夭丑友什67ab31ba,0.333333333,0,0,0.255417112,0.216704289,0.367719298,0.8,2.944438979
木夭丑友什67ab31bb,-0.133333333,0,0,1.024606875,-0.121896163,-0.035087719,-0.015384615,3.583518938
木夭丑友什67ab32ab,-0.2,-0.5,-0.5,0.82373675,-0.239277652,-0.24,-0.246153846,1.791759469
木夭丑友什67ab32ba,-0.2,0,0,0.82373675,-0.270880361,-0.272280702,-0.253846154,2.890371758
木夭丑友什67ab32bb,-0.4,0.5,0.5,0.82373675,-0.225733634,-0.221754386,-0.207692308,2.708050201
木夭丑友什67ab33aa,-0.2,0,0,0.586118608,-0.239277652,-0.218947368,-0.215384615,2.63905733
木夭丑友什67ab33ab,-0.266666667,0,0,0.758934921,0.112866817,0.077192982,0.184615385,4.043051268
木夭丑友什67ab33ba,-0.333333333,-0.5,-0.5,0.346422567,-0.343115124,-0.324210526,-0.323076923,1.945910149
木夭丑友什67ab34aa,0.333333333,-0.5,-0.5,0.346422567,-0.036117381,0.058947368,0.369230769,2.63905733
木夭丑友什67ab34ab,0.4,1,1,-0.114289146,2.072234763,1.235087719,1.176923077,3.044522438
木夭丑友什67ab34ba,0.2,1,1,-0.114289146,1.46275395,0.888421053,0.269230769,4.543294782
木夭丑友什67ab34bb,0.2,1,1,-0.114289146,0.257336343,0.409824561,-0.023076923,4.634728988
木夭丑友什67ab35aa,0.466666667,1,1,0.572108852,1.846501129,0.929122807,0.838461538,3.433987204
木夭丑友什67ab35ab,-0.066666667,0,0,0.572108852,0.848758465,0.934736842,1.646153846,3.044522438
木夭丑友什67ab35ba,-0.8,1,1,0.408128226,0.361173815,0.74245614,1.8,4.110873864
木夭丑友什67ab35bb,-0.666666667,0,0,0.749054812,-0.203160271,-0.154385965,-0.123076923,3.258096538
木夭丑友什67ab36ba,-0.133333333,0.5,0.5,0.395414772,0.288939052,0.167017544,-0.123076923,3.761200116
木夭丑友什67ab36bb,0.266666667,0.5,0.5,0.395414772,2.573363431,1.578947368,0.715384615,5.214935758
木夭丑友什67ab37aa,0.466666667,1.5,1.5,-0.271808723,1.033860045,0.425263158,-0.130769231,5.170483995
木夭丑友什67ab37ab,0.666666667,0,0,-0.271808723,0.288939052,0.008421053,-0.2,4.672828834
木夭丑友什67ab37ba,0.733333333,2,2,-1.619488248,2.577878104,1.155087719,0.415384615,6.190315406
木夭丑友什67ab37bb,0.733333333,3,3,-0.805196684,2.306997743,1.226666667,0.584615385,5.834810737
木夭丑友什67ab38aa,0.8,1.5,1.5,-0.805196684,1.471783296,0.691929825,0.2,5.537334267
木夭丑友什67ab38ab,0.666666667,2.5,2.5,-0.500875293,1.69751693,0.919298246,0.692307692,5.411646052
木夭丑友什67ab38ba,0.733333333,1.5,1.5,-0.500875293,2.925507901,1.70245614,0.676923077,6.345636361
木夭丑友什67ab38bb,0.733333333,1,1,-0.097612829,1.413092551,0.996491228,0.553846154,5.733341277
木夭丑友什67ab39ab,-0.266666667,0.5,0.5,-1.575036486,-0.162528217,-0.147368421,-0.215384615,2.63905733
木夭丑友什67ab39ba,-0.2,0,0,-1.575036486,0.212189616,0.22877193,-0.007692308,3.891820298
木夭丑友什67ab40ab,-0.066666667,0,0,0.515215972,-0.225733634,-0.221754386,-0.161538462,2.890371758
木夭丑友什67ab40ba,-0.266666667,0,0,0.512823626,-0.144469526,-0.168421053,-0.2,2.772588722
木夭丑友什67ab40bb,-0.333333333,0,0,0.83984156,-0.076749436,-0.051929825,-0.153846154,3.433987204
木夭丑友什67ba29bb,0.666666667,0,0,0.308954208,-0.297968397,-0.307368421,-0.261538462,1.609437912
木夭丑友什67ba30aa,-0.066666667,0.5,0.5,0.316998127,0.180586907,0.056140351,0.123076923,3.610917913
木夭丑友什67ba30ab,0.333333333,0,0,0.316998127,0.744920993,0.724210526,1.269230769,2.772588722
木夭丑友什67ba30ba,0.533333333,1,1,0.316998127,0.717832957,0.858947368,1.338461538,3.044522438
木夭丑友什67ba30bb,0.4,1,1,0.332177312,0.812641084,0.741052632,0.661538462,3.218875825
木夭丑友什67ba31aa,0.6,0,0,0.332177312,0.781038375,1.093333333,1.930769231,2.995732274
木夭丑友什67ba31ab,0.133333333,-0.5,-0.5,0.131905071,-0.013544018,0.043508772,0.253846154,1.791759469
木夭丑友什67ba31ba,0.066666667,0,0,0.472500509,-0.297968397,-0.315789474,-0.323076923,1.945910149
木夭丑友什67ba31bb,-0.266666667,0,0,0.607589292,0.094808126,0.150175439,0.123076923,3.871201011
木夭丑友什67ba32aa,-0.133333333,-0.5,-0.5,0.947789399,-0.306997743,-0.32,-0.323076923,0.693147181
木夭丑友什67ba32ab,-0.133333333,-0.5,-0.5,1.071583616,-0.063205418,-0.138947368,-0.207692308,3.044522438
木夭丑友什67ba32ba,-0.133333333,0.5,0.5,1.071583616,0.30248307,0.18245614,0.030769231,3.401197382
木夭丑友什67ba32bb,-0.266666667,0,0,1.088561953,-0.153498871,-0.213333333,-0.169230769,2.48490665
木夭丑友什67ba33aa,-0.266666667,0.5,0.5,1.088561953,0.018058691,0.032280702,0,3.871201011
木夭丑友什67ba33ab,-0.133333333,0.5,0.5,0.758934921,-0.158013544,-0.18245614,-0.223076923,3.135494216
木夭丑友什67ba34aa,-0.2,-0.5,-0.5,0.346422567,-0.293453725,-0.293333333,-0.323076923,1.791759469
木夭丑友什67ba34ab,0.266666667,-0.5,-0.5,-0.114289146,0.90744921,0.72,0.592307692,2.995732274
木夭丑友什67ba34ba,0.333333333,0,0,-0.114289146,0.785553047,0.524912281,0.361538462,4.304065093
木夭丑友什67ba34bb,0.266666667,0,0,-0.114289146,0.243792325,0.321403509,0.138461538,4.718498871
木夭丑友什67ba35aa,0.4,-0.5,-0.5,0.572108852,2.153498871,1.861052632,2.3,2.995732274
木夭丑友什67ba35ab,-0.2,-0.5,-0.5,0.572108852,1.458239278,1.461052632,2.046153846,3.135494216
木夭丑友什67ba35ba,-0.8,1,1,0.2569651,0.225733634,0.763508772,1.953846154,3.555348061
木夭丑友什67ba35bb,-0.8,-0.5,-0.5,2.658649851,-0.279909707,-0.21754386,-0.092307692,2.833213344
木夭丑友什67ba36ba,0.133333333,0,0,1.019569081,0.288939052,0.098245614,-0.146153846,3.891820298
木夭丑友什67ba36bb,0.333333333,0.5,0.5,0.395414772,3.069977427,1.705263158,0.6,5.556828062
木夭丑友什67ba37aa,0.333333333,-0.5,-0.5,0.184818437,3.200902935,1.717894737,0.738461538,5.087596335
木夭丑友什67ba37ab,0.6,0.5,0.5,0.039220713,0.749435666,0.631578947,0.184615385,5.093750201
木夭丑友什67ba37ba,0.733333333,2,2,-1.018877321,2.428893905,1.347368421,0.669230769,6.152732695
木夭丑友什67ba37bb,0.933333333,2,2,-1.117795108,2.988713318,1.22245614,0.2,6.37502482
木夭丑友什67ba38aa,0.8,2,2,-1.016111067,1.440180587,0.673684211,0.223076923,5.170483995
木夭丑友什67ba38ab,0.466666667,2,2,-0.443166975,1.417607223,0.993684211,0.907692308,5.075173815
木夭丑友什67ba38ba,0.8,1.5,1.5,-0.443166975,2.334085779,1.240701754,0.638461538,5.855071922
木夭丑友什67ba38bb,0.8,1,1,0.242161557,2.532731377,1.470877193,0.892307692,6.285998095
木夭丑友什67ba39aa,-0.333333333,0,0,0.279145741,0.225733634,0.656842105,1.284615385,3.931825633
木夭丑友什67ba40aa,-0.4,0,0,0.384581897,-0.343115124,-0.341052632,-0.323076923,1.791759469
木夭丑友什67ba41ab,-1.133333333,-0.5,-0.5,0.079734968,-0.090293454,-0.050526316,-0.153846154,0
木夭丑友什67ba41ba,-1.133333333,-0.5,-0.5,0.079734968,2.744920993,1.685614035,0.615384615,3.135494216
木夭丑友什67bb29bb,0.066666667,-0.5,-0.5,0.308954208,-0.130925508,-0.175438596,-0.115384615,2.564949357
木夭丑友什67bb30aa,0.266666667,-0.5,-0.5,0.559615788,0.564334086,0.446315789,0.592307692,2.833213344
木夭丑友什67bb30ab,0.4,0.5,0.5,0.559615788,1.58013544,1.910175439,2.623076923,3.555348061
木夭丑友什67bb30ba,0.2,-0.5,-0.5,0.559615788,0.410835214,0.551578947,1.161538462,3.091042453
木夭丑友什67bb30bb,0.533333333,-0.5,-0.5,0.332177312,0.961625282,1.082105263,1.415384615,3.044522438
木夭丑友什67bb31aa,0.133333333,0,0,0.332177312,0.212189616,0.256842105,0.223076923,3.63758616
木夭丑友什67bb31ab,0.266666667,-0.5,-0.5,0.302324349,-0.343115124,-0.332631579,-0.323076923,1.098612289
木夭丑友什67bb31ba,-0.066666667,0,0,0.472500509,-0.270880361,-0.315789474,-0.323076923,3.044522438
木夭丑友什67bb31bb,-0.266666667,0,0,0.472500509,-0.045146727,-0.123508772,-0.076923077,3.496507561
木夭丑友什67bb32ab,-0.466666667,0,0,1.05535678,-0.06772009,-0.071578947,-0.046153846,3.091042453
木夭丑友什67bb33aa,-0.4,-0.5,-0.5,1.088561953,-0.343115124,-0.332631579,-0.323076923,0.693147181
木夭丑友什67bb33ab,-0.466666667,-0.5,-0.5,0.889125064,-0.266365688,-0.263859649,-0.238461538,2.397895273
木夭丑友什67bb34aa,-0.4,0,0,0.627541423,-0.094808126,-0.112280702,-0.115384615,3.433987204
木夭丑友什67bb34ab,-0.2,1,1,-0.114289146,0.198645598,0.186666667,0.053846154,3.465735903
木夭丑友什67bb34ba,0.266666667,-0.5,-0.5,-0.114289146,0.613995485,0.659649123,0.353846154,4.65396035
木夭丑友什67bb34bb,0.266666667,0.5,0.5,-0.114289146,0.550790068,0.638596491,0.584615385,4.762173935
木夭丑友什67bb35aa,0.4,0.5,0.5,0.572108852,1.241534989,1.26877193,1.876923077,2.944438979
木夭丑友什67bb35ab,-1,-0.5,-0.5,0.572108852,0.270880361,0.359298246,0.623076923,3.610917913
木夭丑友什67bb35ba,-0.933333333,-0.5,-0.5,0.471252849,0.821670429,1.351578947,3.184615385,2.708050201
木夭丑友什67bb35bb,-1,-0.5,-0.5,2.658649851,-0.207674944,-0.174035088,0,2.772588722
木夭丑友什67bb36ba,0.2,1,1,0.379805361,0.347629797,0.383157895,0.315384615,3.951243719
木夭丑友什67bb36bb,0.333333333,0.5,0.5,0.379805361,1.300225734,0.877192982,0.8,4.624972813
木夭丑友什67bb37aa,0,0,0,-0.572701027,-0.022573363,-0.08,-0.161538462,2.48490665
木夭丑友什67bb37ab,0.466666667,0,0,-0.572701027,0.320541761,0.392982456,0.015384615,4.553876892
木夭丑友什67bb37ba,0.666666667,2.5,2.5,-1.343234872,2.961625282,1.587368421,0.538461538,6.37502482
木夭丑友什67bb37bb,0.733333333,2,2,-1.117795108,3.101580135,1.625263158,0.630769231,6.415096959
木夭丑友什67bb38aa,0.866666667,2,2,-1.016111067,1.051918736,0.74245614,0.369230769,5.407171771
木夭丑友什67bb38ab,0.533333333,1.5,1.5,-0.443166975,2.248306998,1.49754386,0.815384615,5.323009979
木夭丑友什67bb38ba,0.533333333,2,2,-0.443166975,2.379232506,1.77122807,1.238461538,5.463831805
