소재지지번주소,위도,경도,설치개수,구,동,세부주소
경기도 성남시 수정구 신흥동 5167번지,37.44247921,127.1429954,1,수정구,신흥동,5167번지
경기도 성남시 수정구 신흥동 5123번지,37.4423566,127.1422396,1,수정구,신흥동,5123번지
경기도 성남시 수정구 신흥동 5058번지,37.44173818,127.1402125,1,수정구,신흥동,5058번지
경기도 성남시 수정구 신흥동 5042번지,37.44185138,127.1409118,1,수정구,신흥동,5042번지
경기도 성남시 수정구 신흥동 5021번지,37.44203838,127.1418477,1,수정구,신흥동,5021번지
경기도 성남시 수정구 신흥동 5146번지,37.44222497,127.142727,1,수정구,신흥동,5146번지
경기도 성남시 수정구 신흥동 5012번지,37.44181633,127.1410479,1,수정구,신흥동,5012번지
경기도 성남시 수정구 신흥동 4944번지,37.44146289,127.1407694,1,수정구,신흥동,4944번지
경기도 성남시 수정구 신흥동 4963번지,37.4416915,127.1412301,1,수정구,신흥동,4963번지
경기도 성남시 수정구 신흥동 4972번지,37.44190438,127.1420074,1,수정구,신흥동,4972번지
경기도 성남시 수정구 신흥동 5004번지,37.44157608,127.1402256,1,수정구,신흥동,5004번지
경기도 성남시 수정구 신흥동 4996번지,37.44156961,127.140576,1,수정구,신흥동,4996번지
경기도 성남시 수정구 신흥동 4927번지,37.44190684,127.1423464,1,수정구,신흥동,4927번지
경기도 성남시 수정구 태평동 6223번지,37.44137656,127.1301815,1,수정구,태평동,6223번지
경기도 성남시 수정구 태평동 6279번지,37.44214207,127.1301274,1,수정구,태평동,6279번지
경기도 성남시 수정구 태평동 6251번지,37.44239277,127.1299098,1,수정구,태평동,6251번지
경기도 성남시 수정구 태평동 3914번지,37.44646252,127.1331741,1,수정구,태평동,3914번지
경기도 성남시 수정구 태평동 3909번지,37.44678589,127.1330348,1,수정구,태평동,3909번지
경기도 성남시 수정구 태평동 3879번지,37.44697617,127.1331795,1,수정구,태평동,3879번지
경기도 성남시 수정구 태평동 3885번지,37.44658106,127.1333649,1,수정구,태평동,3885번지
경기도 성남시 수정구 태평동 3889번지,37.44633854,127.1334694,1,수정구,태평동,3889번지
경기도 성남시 수정구 태평동 3874번지,37.44712058,127.1332117,1,수정구,태평동,3874번지
경기도 성남시 수정구 태평동 4074번지,37.44591356,127.132039,1,수정구,태평동,4074번지
경기도 성남시 수정구 태평동 4072번지,37.44605723,127.1319695,1,수정구,태평동,4072번지
경기도 성남시 수정구 태평동 4067번지,37.44642531,127.1317844,1,수정구,태평동,4067번지
경기도 성남시 수정구 태평동 4056번지,37.44628239,127.1319556,1,수정구,태평동,4056번지
경기도 성남시 수정구 태평동 4048번지,37.44611269,127.132161,1,수정구,태평동,4048번지
경기도 성남시 수정구 태평동 4040번지,37.44669627,127.1318717,1,수정구,태평동,4040번지
경기도 성남시 수정구 태평동 4116번지,37.44660169,127.1312625,1,수정구,태평동,4116번지
경기도 성남시 수정구 태평동 4097번지,37.446289,127.1316278,1,수정구,태평동,4097번지
경기도 성남시 수정구 태평동 4077-6번지,37.44574088,127.1318375,1,수정구,태평동,4077-6번지
경기도 성남시 수정구 태평동 7287-2번지,37.44618409,127.1394723,1,수정구,태평동,7287-2번지
경기도 성남시 수정구 태평동 7287-16번지,37.44554961,127.1389597,1,수정구,태평동,7287-16번지
경기도 성남시 수정구 태평동 3307-156번지,37.44550284,127.1387229,1,수정구,태평동,3307-156번지
경기도 성남시 수정구 태평동 3307-153번지,37.44538299,127.1383513,1,수정구,태평동,3307-153번지
경기도 성남시 수정구 태평동 3307-55번지,37.44624379,127.1390082,1,수정구,태평동,3307-55번지
경기도 성남시 수정구 태평동 7288-24번지 프린스빌,37.44401909,127.1403785,1,수정구,태평동,7288-24번지 프린스빌
경기도 성남시 수정구 태평동 7288-12번지,37.41408602,127.1220354,1,수정구,태평동,7288-12번지
경기도 성남시 수정구 태평동 4077번지,37.44577759,127.1319275,1,수정구,태평동,4077번지
경기도 성남시 수정구 태평동 4773번지,37.44716984,127.1325557,1,수정구,태평동,4773번지
경기도 성남시 수정구 태평동 4739번지,37.44729416,127.1323056,1,수정구,태평동,4739번지
경기도 성남시 수정구 태평동 4720번지,37.44771522,127.131973,1,수정구,태평동,4720번지
경기도 성남시 수정구 태평동 4732번지,37.447824,127.1320622,1,수정구,태평동,4732번지
경기도 성남시 수정구 태평동 4693번지,37.44801899,127.1316191,1,수정구,태평동,4693번지
경기도 성남시 수정구 태평동 4704번지,37.44745418,127.1320099,1,수정구,태평동,4704번지
경기도 성남시 수정구 태평동 4709번지,37.44708593,127.1321724,1,수정구,태평동,4709번지
경기도 성남시 수정구 태평동 4678번지,37.44695863,127.1320156,1,수정구,태평동,4678번지
경기도 성남시 수정구 태평동 4671번지,37.44747054,127.1317837,1,수정구,태평동,4671번지
경기도 성남시 수정구 태평동 3307-35번지,37.44661974,127.1386649,1,수정구,태평동,3307-35번지
경기도 성남시 수정구 태평동 3307-27번지,37.44684647,127.1388657,1,수정구,태평동,3307-27번지
경기도 성남시 수정구 복정동 384-1번지,37.46540297,127.1246018,1,수정구,복정동,384-1번지
경기도 성남시 수정구 복정동 88-1번지,37.45800837,127.1422646,1,수정구,복정동,88-1번지
경기도 성남시 수정구 복정동 201-2번지,37.46593956,127.1375506,1,수정구,복정동,201-2번지
경기도 성남시 수정구 복정동 181-2번지,37.46518684,127.1381244,1,수정구,복정동,181-2번지
경기도 성남시 수정구 복정동 509번지,37.45596956,127.1320473,1,수정구,복정동,509번지
경기도 성남시 수정구 복정동 501번지,37.45550013,127.1319284,1,수정구,복정동,501번지
경기도 성남시 수정구 복정동 산57번지,37.45519189,127.131672,1,수정구,복정동,산57번지
경기도 성남시 수정구 태평동 4667번지,37.44778481,127.1316331,1,수정구,태평동,4667번지
경기도 성남시 수정구 태평동 4344-2번지 부광맨션,37.44642046,127.1298971,1,수정구,태평동,4344-2번지 부광맨션
경기도 성남시 수정구 태평동 4341번지,37.44660867,127.1297593,1,수정구,태평동,4341번지
경기도 성남시 수정구 태평동 4664번지,37.44800039,127.1315402,1,수정구,태평동,4664번지
경기도 성남시 수정구 태평동 4331번지,37.4471834,127.1294928,1,수정구,태평동,4331번지
경기도 성남시 수정구 태평동 4358번지,37.44749032,127.1295683,1,수정구,태평동,4358번지
경기도 성남시 수정구 태평동 3307-85번지,37.44669499,127.1378616,1,수정구,태평동,3307-85번지
경기도 성남시 수정구 태평동 3307-106번지,37.44615217,127.1375627,1,수정구,태평동,3307-106번지
경기도 성남시 수정구 태평동 3307-103번지,37.44635187,127.1377638,1,수정구,태평동,3307-103번지
경기도 성남시 수정구 태평동 3307-23번지,37.44671655,127.1383473,1,수정구,태평동,3307-23번지
경기도 성남시 수정구 복정동 47번지,37.46245101,127.1423157,1,수정구,복정동,47번지
경기도 성남시 수정구 복정동 116번지,37.4602048,127.1394815,1,수정구,복정동,116번지
경기도 성남시 수정구 복정동 71번지,37.46132378,127.1409495,1,수정구,복정동,71번지
경기도 성남시 수정구 복정동 75번지,37.4608945,127.1413952,1,수정구,복정동,75번지
경기도 성남시 수정구 복정동 54-9번지,37.46373448,127.1391359,1,수정구,복정동,54-9번지
경기도 성남시 수정구 복정동 115-1번지,37.46038574,127.1395811,1,수정구,복정동,115-1번지
경기도 성남시 수정구 복정동 67-2번지,37.46177091,127.1404809,1,수정구,복정동,67-2번지
경기도 성남시 수정구 복정동 76번지,37.4604816,127.1416147,1,수정구,복정동,76번지
경기도 성남시 수정구 복정동 84번지,37.45935053,127.1422041,1,수정구,복정동,84번지
경기도 성남시 수정구 태평동 7318-2번지 송원빌라,37.44594822,127.1417353,1,수정구,태평동,7318-2번지 송원빌라
경기도 성남시 수정구 태평동 7335번지 혜송빌라,37.44499356,127.1405595,1,수정구,태평동,7335번지 혜송빌라
경기도 성남시 수정구 태평동 7333-2번지,37.44512372,127.1411118,1,수정구,태평동,7333-2번지
경기도 성남시 수정구 태평동 7334-2번지,37.44498726,127.1409326,1,수정구,태평동,7334-2번지
경기도 성남시 수정구 태평동 7332번지 금남맨션,37.4452515,127.1413364,1,수정구,태평동,7332번지 금남맨션
경기도 성남시 수정구 태평동 7314-3번지,37.44522446,127.1400935,1,수정구,태평동,7314-3번지
경기도 성남시 수정구 태평동 7314-7번지,37.44549394,127.1399774,1,수정구,태평동,7314-7번지
경기도 성남시 수정구 태평동 7314-6번지,37.44537796,127.140137,1,수정구,태평동,7314-6번지
경기도 성남시 수정구 신흥동 467번지,37.44979331,127.1501341,1,수정구,신흥동,467번지
경기도 성남시 수정구 신흥동 4290번지,37.43982758,127.1426526,1,수정구,신흥동,4290번지
경기도 성남시 수정구 복정동 24번지,37.45968762,127.145207,1,수정구,복정동,24번지
경기도 성남시 수정구 복정동 28번지,37.45934854,127.1444196,1,수정구,복정동,28번지
경기도 성남시 수정구 신흥동 33번지,37.4494016,127.1457872,1,수정구,신흥동,33번지
경기도 성남시 수정구 복정동 37-1번지,37.46000716,127.1445364,1,수정구,복정동,37-1번지
경기도 성남시 수정구 복정동 25-5번지,37.45999494,127.1453391,1,수정구,복정동,25-5번지
경기도 성남시 수정구 복정동 21번지,37.45918299,127.1452014,1,수정구,복정동,21번지
경기도 성남시 수정구 신흥동 5134번지,37.44193616,127.1426625,1,수정구,신흥동,5134번지
경기도 성남시 수정구 금토동 272-7번지,37.41020922,127.0977713,1,수정구,금토동,272-7번지
경기도 성남시 수정구 신흥동 3784번지,37.44139759,127.1441943,1,수정구,신흥동,3784번지
경기도 성남시 수정구 태평동 3273-2번지 성문아트빌라,37.445581,127.1370833,1,수정구,태평동,3273-2번지 성문아트빌라
경기도 성남시 수정구 신흥동 2800-9번지,37.44357025,127.1480911,1,수정구,신흥동,2800-9번지
경기도 성남시 수정구 태평동 4224번지,37.44578698,127.1307521,1,수정구,태평동,4224번지
경기도 성남시 수정구 신흥동 3810번지,37.44120264,127.1446485,1,수정구,신흥동,3810번지
경기도 성남시 수정구 태평동 7184-3번지,37.44147824,127.1256374,1,수정구,태평동,7184-3번지
경기도 성남시 수정구 수진동 496번지,37.44035989,127.1353124,1,수정구,수진동,496번지
경기도 성남시 수정구 태평동 2846번지,37.44800369,127.1369199,1,수정구,태평동,2846번지
경기도 성남시 수정구 신흥동 3056번지,37.44454444,127.1469838,1,수정구,신흥동,3056번지
경기도 성남시 수정구 금토동 374번지,37.40058365,127.0822547,1,수정구,금토동,374번지
경기도 성남시 수정구 금토동 389-2번지,37.40352751,127.0842407,1,수정구,금토동,389-2번지
경기도 성남시 수정구 금토동 626-2번지,37.40370273,127.0835947,1,수정구,금토동,626-2번지
경기도 성남시 수정구 태평동 4320번지,37.4471814,127.1292215,1,수정구,태평동,4320번지
경기도 성남시 수정구 신흥동 5383번지,37.44223764,127.1395061,1,수정구,신흥동,5383번지
경기도 성남시 수정구 신흥동 5388번지,37.44235839,127.140002,1,수정구,신흥동,5388번지
경기도 성남시 수정구 태평동 5836번지,37.44273207,127.1294877,1,수정구,태평동,5836번지
경기도 성남시 수정구 태평동 5845번지,37.443189,127.1291321,1,수정구,태평동,5845번지
경기도 성남시 수정구 태평동 5872번지,37.44291887,127.1291578,1,수정구,태평동,5872번지
경기도 성남시 수정구 태평동 5777번지,37.44385724,127.1293278,1,수정구,태평동,5777번지
경기도 성남시 수정구 태평동 5811번지,37.44353213,127.1292299,1,수정구,태평동,5811번지
경기도 성남시 수정구 신흥동 4950번지,37.44122502,127.1402748,1,수정구,신흥동,4950번지
경기도 성남시 수정구 신흥동 4953번지,37.44142365,127.1403291,1,수정구,신흥동,4953번지
경기도 성남시 수정구 신흥동 5594번지,37.44204643,127.137994,1,수정구,신흥동,5594번지
경기도 성남시 수정구 신흥동 4906번지,37.44135419,127.1406915,1,수정구,신흥동,4906번지
경기도 성남시 수정구 신흥동 4911번지,37.44149279,127.1411646,1,수정구,신흥동,4911번지
경기도 성남시 수정구 신흥동 4922번지,37.44179765,127.1422008,1,수정구,신흥동,4922번지
경기도 성남시 수정구 신흥동 5555번지,37.4423192,127.1383299,1,수정구,신흥동,5555번지
경기도 성남시 수정구 신흥동 5603번지,37.4421404,127.138524,1,수정구,신흥동,5603번지
경기도 성남시 수정구 신흥동 1232번지,37.44749731,127.1491203,1,수정구,신흥동,1232번지
경기도 성남시 수정구 수진동 3967번지,37.43666539,127.1291511,1,수정구,수진동,3967번지
경기도 성남시 수정구 금토동 382번지,37.40236069,127.0836675,1,수정구,금토동,382번지
