gid,year,cctv,light,log_pa,ep,fp,yp,log_nb
木夭丑友什66ab32aa,-0.333333333,0,0,0.510960046,-0.343115124,-0.341052632,-0.323076923,-0.858701067
木夭丑友什66ab32ab,-0.733333333,-0.5,-0.5,0.356652028,-0.221218962,-0.174035088,0.015384615,-1.681423322
木夭丑友什66ab32ba,-0.6,-0.5,-0.5,-0.080070738,0.135440181,0.398596491,0.953846154,-0.074280403
木夭丑友什66ab32bb,-0.4,-0.5,-0.5,-0.080070738,0.753950339,0.975438596,1.376923077,0.296135618
木夭丑友什66ab33aa,0.2,-0.5,-0.5,-0.080070738,0.902934537,1.058245614,2.007692308,0.096449891
木夭丑友什66ab33ab,0.466666667,-0.5,-0.5,0.584067304,0.613995485,0.530526316,0.8,0.428564322
木夭丑友什66ab33ba,0.333333333,-0.5,-0.5,-0.876241971,1.106094808,1.167719298,1.938461538,0.033921727
木夭丑友什66ab33bb,0.533333333,-0.5,-0.5,-1.290048842,0.663656885,0.631578947,0.823076923,-0.258347632
木夭丑友什66ab34aa,0.533333333,-0.5,-0.5,-1.290048842,1.548532731,1.202807018,1.576923077,0.461543287
木夭丑友什66ab34ab,0.466666667,0.5,0.5,-1.290048842,1.539503386,1.121403509,1.384615385,0.033921727
木夭丑友什66ab34bb,-0.133333333,-0.5,-0.5,-0.955357548,-0.343115124,-0.332631579,-0.323076923,-0.526586637
木夭丑友什66ab35ab,-0.666666667,-0.5,-0.5,-0.196091166,-0.343115124,-0.341052632,-0.323076923,-1.270062195
木夭丑友什66ab37bb,-0.266666667,0,0,-0.136139519,0.510158014,0.216140351,0.230769231,-0.3774394
木夭丑友什66ab38ab,-1.2,-0.5,-0.5,0.054918703,-0.343115124,-0.341052632,-0.323076923,-0.726272363
木夭丑友什66ab39ab,0.6,-0.5,-0.5,0.358653789,-0.343115124,-0.341052632,-0.323076923,-0.44733994
木夭丑友什66ba26ba,0.066666667,-0.5,-0.5,0.388246062,0.045146727,-0.147368421,-0.123076923,0.096449891
木夭丑友什66ba26bb,0,0.5,0.5,-0.382832726,0.428893905,0.256842105,0.330769231,-0.035978813
木夭丑友什66ba27aa,0.333333333,-0.5,-0.5,-0.394766485,0.60496614,0.218947368,0.069230769,-0.159206268
木夭丑友什66ba27ba,-0.2,-0.5,-0.5,-0.394766485,0.85778781,-0.081403509,-0.323076923,-1.681423322
木夭丑友什66ba27bb,0,-0.5,-0.5,0.427428488,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什66ba28ba,0.133333333,-0.5,-0.5,0.248788065,-0.316027088,-0.315789474,-0.323076923,-0.858701067
木夭丑友什66ba28bb,0.2,2.5,2.5,-0.240289355,0.465011287,0.579649123,0.523076923,1.144777654
木夭丑友什66ba29aa,0.266666667,-0.5,-0.5,-0.240289355,0.261851016,0.456140351,0.907692308,0.033921727
木夭丑友什66ba29ab,0.4,-0.5,-0.5,-0.240289355,0.528216704,0.756491228,1.161538462,-0.3774394
木夭丑友什66ba29ba,0.4,-0.5,-0.5,-0.598757231,0.803611738,0.986666667,1.215384615,0.066008928
木夭丑友什66ba29bb,0.533333333,1.5,1.5,-0.598757231,0.55530474,1.103157895,2.2,0
木夭丑友什66ba30aa,0.533333333,0.5,0.5,-0.648116708,0.25282167,0.715789474,1.369230769,0
木夭丑友什66ba30ab,0.466666667,1,1,-0.553854851,0.740406321,1.272982456,3.084615385,-0.258347632
木夭丑友什66ba30ba,0.466666667,-0.5,-0.5,0.241573116,0.446952596,0.579649123,1.384615385,-0.258347632
木夭丑友什66ba31ab,0.533333333,-0.5,-0.5,-1.125427639,0.401805869,0.328421053,0.561538462,-0.726272363
木夭丑友什66ba31ba,0.4,-0.5,-0.5,-1.125427639,0.577878104,0.683508772,0.030769231,0
木夭丑友什66ba31bb,0.066666667,0,0,0.491667062,-0.306997743,-0.280701754,-0.323076923,0.204652021
木夭丑友什66ba32aa,0,0,0,0.401304196,-0.203160271,-0.131929825,-0.323076923,0.179394223
木夭丑友什66ba32ab,0.466666667,-0.5,-0.5,0.356652028,1.476297968,2.044912281,1.876923077,-0.115225509
木夭丑友什66ba32ba,0,0,0,0.356652028,-0.189616253,-0.162807018,-0.192307692,-0.618070234
木夭丑友什66ba32bb,0.333333333,0,0,0.356652028,1.060948081,0.550175439,0.384615385,0.033921727
木夭丑友什66ba33aa,0.466666667,0,0,0.485010852,0.379232506,0.496842105,0.907692308,-0.159206268
木夭丑友什66ba33ab,0.4,-0.5,-0.5,0.584067304,0.514672686,0.272280702,0.261538462,-0.159206268
木夭丑友什66ba33ba,0.533333333,0.5,0.5,-0.59996429,0.618510158,0.710175439,1.207692308,-0.159206268
木夭丑友什66ba33bb,0.533333333,0.5,0.5,-0.572535537,1.011286682,0.923508772,1.353846154,-0.314911236
木夭丑友什66ba34aa,0.4,1,1,-0.572535537,0.735891648,0.359298246,0.461538462,0.153013496
木夭丑友什66ba34ab,0.533333333,-0.5,-0.5,-0.955357548,1.340857788,0.647017544,0.661538462,0.461543287
木夭丑友什66ba34bb,-0.333333333,-0.5,-0.5,-0.955357548,-0.343115124,-0.341052632,-0.323076923,-1.029431361
木夭丑友什66ba35aa,0.4,-0.5,-0.5,-0.788041874,1.20993228,1.072280702,2.115384615,-0.115225509
木夭丑友什66ba35ab,0.266666667,-0.5,-0.5,-0.114290427,0.180586907,0.204912281,0.630769231,0.096449891
木夭丑友什66ba37ba,-0.133333333,-0.5,-0.5,-0.354522445,-0.0496614,-0.130526316,-0.030769231,-1.270062195
木夭丑友什66ba37bb,0.4,0,0,-0.354522445,0.53724605,0.356491228,0.215384615,0.461543287
木夭丑友什66ba38aa,-0.866666667,-0.5,-0.5,-0.354522445,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什66ba39ab,0.133333333,-0.5,-0.5,1.01458368,-0.257336343,-0.276491228,-0.323076923,-0.258347632
木夭丑友什66bb26ba,-0.666666667,-0.5,-0.5,0.388246062,-0.316027088,-0.30877193,-0.323076923,-0.206709106
木夭丑友什66bb26bb,-0.066666667,0.5,0.5,-0.823060925,0.243792325,0.101052632,0.153846154,0.663515986
木夭丑友什66bb27aa,-0.4,0.5,0.5,-0.394766485,0.25282167,0.144561404,0.076923077,0.375382314
木夭丑友什66bb27ab,0.266666667,0,0,-0.394766485,0.270880361,-0.087017544,-0.161538462,-0.206709106
木夭丑友什66bb28ba,0.2,0,0,0.155868762,-0.18510158,-0.203508772,-0.215384615,0.066008928
木夭丑友什66bb28bb,0.2,1.5,1.5,-0.240289355,0.284424379,0.350877193,0.215384615,0.995630417
木夭丑友什66bb29aa,0.2,1,1,-0.240289355,0.248306998,0.265263158,0.215384615,0.831386184
木夭丑友什66bb29ab,0.266666667,-0.5,-0.5,-0.240289355,-0.343115124,-0.325614035,-0.323076923,-1.270062195
木夭丑友什66bb29ba,0.2,0.5,0.5,-1.306118174,0.53724605,0.72,0.6,1.139683471
木夭丑友什66bb29bb,0.4,-0.5,-0.5,-1.306118174,0.171557562,1.072280702,2.638461538,0.252154859
木夭丑友什66bb30aa,0.4,1,1,-2.06417366,0.898419865,1.381052632,2.492307692,0.033921727
木夭丑友什66bb30ab,0.466666667,-0.5,-0.5,-0.3987737,0.437923251,0.701754386,1.6,0.096449891
木夭丑友什66bb31aa,0.6,-0.5,-0.5,-0.207814993,0.329571106,0.341052632,0.6,0.066008928
木夭丑友什66bb31ab,0.6,-0.5,-0.5,-0.207814993,1.376975169,1.230877193,1.646153846,-0.258347632
木夭丑友什66bb31ba,0.466666667,1.5,1.5,-0.207814993,0.943566591,1.28,1.984615385,-0.115225509
木夭丑友什66bb31bb,0.333333333,0,0,0.628260199,0.180586907,0.489824561,0.676923077,0.153013496
木夭丑友什66bb32aa,0.4,0,0,0.401304196,0.866817156,1.139649123,1.476923077,0.274552561
木夭丑友什66bb32ab,0.533333333,0,0,0.409923273,0.884875847,0.965614035,1.369230769,0.274552561
木夭丑友什66bb32ba,0.4,1,1,0.409923273,0.776523702,0.544561404,0.523076923,-0.074280403
木夭丑友什66bb32bb,0.466666667,-0.5,-0.5,0.409923273,0.383747178,0.390175439,0.361538462,0
木夭丑友什66bb33aa,0.333333333,1,1,0.15164288,0.194130926,0.303157895,0.669230769,-0.258347632
木夭丑友什66bb33ab,0.266666667,0.5,0.5,-0.21711611,0.121896163,0.084210526,0.423076923,0.252154859
木夭丑友什66bb33ba,0.4,-0.5,-0.5,-0.21711611,0.55530474,0.421052632,0.615384615,0.228878595
木夭丑友什66bb33bb,0.4,1,1,0.371081956,0.451467269,0.510877193,0.792307692,-0.159206268
木夭丑友什66bb34aa,0.066666667,-0.5,-0.5,0.371081956,0.428893905,0.339649123,0.615384615,0.066008928
木夭丑友什66bb34ab,0.4,1.5,1.5,0.371081956,0.37020316,0.168421053,0.515384615,0.096449891
木夭丑友什66bb34ba,0.266666667,0,0,-0.955357548,0.094808126,-0.089824561,-0.092307692,0.066008928
木夭丑友什66bb34bb,0.066666667,0.5,0.5,-0.955357548,-0.018058691,0.193684211,-0.215384615,-0.258347632
木夭丑友什66bb35aa,0.466666667,1,1,-0.041824779,1.146726862,1.018947368,1.615384615,0.805005456
木夭丑友什66bb35ab,-0.6,2.5,2.5,-0.041824779,0.347629797,0.545964912,0.823076923,0.577711558
木夭丑友什66bb35ba,-0.733333333,1,1,-0.041824779,-0.216704289,-0.063157895,0.038461538,0.393644329
木夭丑友什66bb35bb,-0.666666667,-0.5,-0.5,1.68566247,-0.343115124,-0.341052632,-0.323076923,-1.270062195
木夭丑友什66bb36ba,-1.133333333,-0.5,-0.5,0.315822601,-0.0496614,0.088421053,0.469230769,0.603518609
木夭丑友什66bb36bb,0.066666667,0,0,-0.104293594,1.09255079,0.430877193,0.084615385,0.616013148
木夭丑友什66bb37aa,0,1,1,-0.780886116,1.060948081,0.596491228,0.253846154,1.134545182
木夭丑友什66bb37ab,0.133333333,0,0,-0.780886116,-0.045146727,-0.082807018,-0.115384615,0.356540457
木夭丑友什66bb37ba,0.4,0,0,1.850136978,0.582392777,0.214736842,0.015384615,0.492785693
木夭丑友什66bb37bb,0.6,1,1,1.850136978,2.212189616,1.463859649,0.869230769,1.263869422
木夭丑友什66bb38aa,0.533333333,0.5,0.5,1.736656625,2.392776524,1.288421053,0.407692308,1.524896375
木夭丑友什66bb38ab,0.666666667,0.5,0.5,-0.888771858,1.151241535,0.494035088,0.115384615,1.429389246
木夭丑友什66bb38ba,0.533333333,0.5,0.5,-0.888771858,0.338600451,0.044912281,-0.230769231,0.848343585
木夭丑友什66bb38bb,-0.466666667,-0.5,-0.5,1.01458368,-0.343115124,-0.341052632,-0.323076923,-0.44733994
木夭丑友什66bb39ab,-0.066666667,0,0,-2.197436952,-0.23476298,-0.268070175,-0.323076923,0.033921727
木夭丑友什66bb39ba,0.4,-0.5,-0.5,1.246413701,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什66bb39bb,-0.333333333,-0.5,-0.5,-0.595144079,-0.343115124,-0.321403509,-0.323076923,-0.314911236
木夭丑友什66bb40aa,-0.466666667,-0.5,-0.5,-0.595144079,-0.343115124,-0.329824561,-0.323076923,-0.074280403
木夭丑友什66bb40ab,-0.466666667,-0.5,-0.5,-0.595144079,-0.343115124,-0.341052632,-0.323076923,-0.206709106
木夭丑友什66bb40ba,-0.533333333,-0.5,-0.5,-0.538909693,-0.343115124,-0.341052632,-0.323076923,-1.270062195
木夭丑友什66bb40bb,-0.266666667,0,0,0.261436819,-0.343115124,-0.341052632,-0.323076923,-0.159206268
木夭丑友什67aa26ba,-1.133333333,-0.5,-0.5,0.599399524,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什67aa26bb,-0.333333333,-0.5,-0.5,0.67484569,-0.316027088,-0.311578947,-0.323076923,-0.159206268
木夭丑友什67aa27aa,-0.2,-0.5,-0.5,-0.823060925,-0.25282167,-0.272280702,-0.276923077,0.066008928
木夭丑友什67aa27ab,-0.533333333,-0.5,-0.5,-0.437597673,-0.343115124,-0.341052632,-0.323076923,-1.270062195
木夭丑友什67aa28bb,0.2,-0.5,-0.5,-0.240289355,-0.343115124,-0.324210526,-0.323076923,-1.270062195
木夭丑友什67aa29aa,0.2,0,0,-0.240289355,-0.343115124,-0.318596491,-0.323076923,-1.029431361
木夭丑友什67aa29ab,0.2,0,0,-0.240289355,0.06772009,0.126315789,0.046153846,0.663515986
木夭丑友什67aa29ba,0.266666667,1,1,-2.06417366,0.636568849,0.672280702,0.353846154,1.154836685
木夭丑友什67aa29bb,0.2,0,0,-2.06417366,-0.167042889,-0.085614035,0.1,0.125405324
木夭丑友什67aa30aa,0.533333333,0,0,-2.06417366,0.25282167,0.729824561,1.538461538,0.066008928
木夭丑友什67aa30ab,0.533333333,0.5,0.5,-0.3987737,1.322799097,1.57754386,2.492307692,0.507811018
木夭丑友什67aa30ba,0.466666667,-0.5,-0.5,-0.048348707,0.130925508,0.33122807,0.969230769,-1.029431361
木夭丑友什67aa30bb,0.6,-0.5,-0.5,-0.597551512,0,0.144561404,0.515384615,-1.029431361
木夭丑友什67aa31aa,0.6,0.5,0.5,-0.207814993,1.020316027,1.350175439,2.815384615,0.033921727
木夭丑友什67aa31ab,0.466666667,-0.5,-0.5,-0.207814993,0.717832957,0.81122807,1.261538462,-0.3774394
木夭丑友什67aa31ba,0.533333333,0.5,0.5,-0.207814993,0.871331828,0.923508772,1.807692308,-0.115225509
木夭丑友什67aa31bb,0.066666667,0.5,0.5,0.628260199,0.379232506,0.631578947,0.930769231,0.786743441
木夭丑友什67aa32aa,0.533333333,0,0,0.628260199,-0.139954853,-0.098245614,0.092307692,-0.858701067
木夭丑友什67aa32ab,0.533333333,-0.5,-0.5,0.409923273,0.25282167,0.279298246,0.276923077,-0.159206268
木夭丑友什67aa32ba,0.533333333,-0.5,-0.5,0.409923273,0.180586907,0.463157895,0.907692308,-0.314911236
木夭丑友什67aa32bb,0.133333333,-0.5,-0.5,0.409923273,0.559819413,0.635789474,1.346153846,-0.206709106
木夭丑友什67aa33aa,0.266666667,0,0,0.15164288,0.216704289,0.544561404,1.346153846,-0.035978813
木夭丑友什67aa33ab,0.2,-0.5,-0.5,0.339486556,0.085778781,0.286315789,0.830769231,0.296135618
木夭丑友什67aa33ba,0.4,-0.5,-0.5,-0.108896095,0.67268623,0.412631579,0.615384615,-0.526586637
木夭丑友什67aa33bb,0.466666667,-0.5,-0.5,-0.108896095,0.591422122,0.522105263,0.969230769,-0.258347632
木夭丑友什67aa34aa,0.266666667,0,0,-0.108896095,0.916478555,1.080701754,1.869230769,0.066008928
木夭丑友什67aa34ab,0.4,0,0,0.371081956,1.489841986,1.215438596,1.907692308,-0.035978813
木夭丑友什67aa34ba,0.133333333,0,0,-1.758466087,0.058690745,0.072982456,0.015384615,0
木夭丑友什67aa34bb,0.066666667,1,1,-1.758466087,-0.171557562,-0.074385965,-0.323076923,-0.035978813
木夭丑友什67aa35aa,0.466666667,-0.5,-0.5,-0.041824779,1.291196388,0.915087719,1.023076923,-0.258347632
木夭丑友什67aa35ab,0.133333333,-0.5,-0.5,-0.041824779,0.55530474,0.70877193,1.107692308,0.685913688
木夭丑友什67aa35ba,-0.866666667,0,0,-0.041824779,-0.243792325,0.043508772,0,-0.035978813
木夭丑友什67aa36ba,-1.266666667,0,0,-0.144844707,-0.30248307,-0.110877193,-0.323076923,-1.029431361
木夭丑友什67aa36bb,0.6,1,1,-0.144844707,0.541760722,0.225964912,-0.146153846,0.896489054
木夭丑友什67aa37aa,0.333333333,2.5,2.5,-0.780886116,1.0248307,0.394385965,-0.107692308,1.102744611
木夭丑友什67aa37ab,0.533333333,1.5,1.5,-0.780886116,0.726862302,0.575438596,0.384615385,1.139683471
木夭丑友什67aa37ba,0.533333333,2,2,-2.245754049,2.293453725,1.524210526,1.038461538,1.609465696
木夭丑友什67aa37bb,0.6,2.5,2.5,-1.360655197,1.408577878,0.850526316,0.4,1.193449889
木夭丑友什67aa38aa,0.666666667,1.5,1.5,-1.360655197,2.23476298,1.515789474,0.630769231,1.651954285
木夭丑友什67aa38ab,0.866666667,2,2,-0.888771858,2.550790068,1.274385965,0.315384615,1.995972061
木夭丑友什67aa38ba,0.666666667,1,1,-0.888771858,1.264108352,0.632982456,0.261538462,1.595390681
木夭丑友什67aa38bb,0.2,1,1,1.01458368,0.695259594,0.732631579,0.430769231,0.926544522
木夭丑友什67aa39aa,0.133333333,-0.5,-0.5,-0.182023024,-0.343115124,-0.315789474,-0.323076923,-1.270062195
木夭丑友什67aa39ab,-0.2,0.5,0.5,-2.197436952,-0.126410835,-0.001403509,-0.130769231,0.428564322
木夭丑友什67aa39ba,-0.133333333,0,0,-2.197436952,0.541760722,0.701754386,0.415384615,1.080556283
木夭丑友什67aa39bb,-0.133333333,0.5,0.5,0.878117521,0.11738149,0.21754386,0.092307692,0.640239722
木夭丑友什67aa40aa,-0.066666667,-0.5,-0.5,0.878117521,-0.045146727,-0.043508772,-0.092307692,0.153013496
木夭丑友什67aa40ab,-0.266666667,2,2,0.878117521,0.478555305,0.818245614,0.953846154,1.118857872
木夭丑友什67aa40ba,-0.4,1,1,0.074574857,0.451467269,0.698947368,0.946153846,1.080556283
木夭丑友什67aa40bb,-0.266666667,1.5,1.5,0.074574857,0.239277652,0.209122807,0.369230769,0.748441852
木夭丑友什67aa41aa,-0.4,1,1,0.04828686,-0.230248307,-0.235789474,-0.192307692,-0.206709106
木夭丑友什67ab29ba,0.133333333,0,0,-0.737541947,0.112866817,0.24,0.115384615,0.777397285
木夭丑友什67ab30aa,0.266666667,-0.5,-0.5,-0.485442077,0.094808126,0.015438596,0.192307692,-0.206709106
木夭丑友什67ab30ab,0.533333333,-0.5,-0.5,-0.485442077,0.690744921,1.267368421,2.515384615,0.204652021
木夭丑友什67ab30ba,0.533333333,0.5,0.5,-0.485442077,0.979683973,1.256140351,2.307692308,0.125405324
木夭丑友什67ab30bb,0.6,-0.5,-0.5,-0.597551512,1.273137698,1.244912281,1.561538462,-0.074280403
木夭丑友什67ab31aa,0.6,0,0,-0.207814993,0.871331828,0.853333333,1.138461538,-0.206709106
木夭丑友什67ab31ab,0.6,-0.5,-0.5,-0.207814993,1.137697517,1.701052632,2.769230769,0.125405324
木夭丑友什67ab31ba,0.333333333,0,0,-0.207814993,0.216704289,0.367719298,0.8,0.066008928
木夭丑友什67ab31bb,-0.133333333,0,0,0.628260199,-0.121896163,-0.035087719,-0.015384615,0.445282854
木夭丑友什67ab32ab,-0.2,-0.5,-0.5,0.409923273,-0.239277652,-0.24,-0.246153846,-0.618070234
木夭丑友什67ab32ba,-0.2,0,0,0.409923273,-0.270880361,-0.272280702,-0.253846154,0.033921727
木夭丑友什67ab32bb,-0.4,0.5,0.5,0.409923273,-0.225733634,-0.221754386,-0.207692308,-0.074280403
木夭丑友什67ab33aa,-0.2,0,0,0.15164288,-0.239277652,-0.218947368,-0.215384615,-0.115225509
木夭丑友什67ab33ab,-0.266666667,0,0,0.339486556,0.112866817,0.077192982,0.184615385,0.718000889
木夭丑友什67ab33ba,-0.333333333,-0.5,-0.5,-0.108896095,-0.343115124,-0.324210526,-0.323076923,-0.526586637
木夭丑友什67ab34aa,0.333333333,-0.5,-0.5,-0.108896095,-0.036117381,0.058947368,0.369230769,-0.115225509
木夭丑友什67ab34ab,0.4,1,1,-0.609669316,2.072234763,1.235087719,1.176923077,0.125405324
木夭丑友什67ab34ba,0.2,1,1,-0.609669316,1.46275395,0.888421053,0.269230769,1.014879737
木夭丑友什67ab34bb,0.2,1,1,-0.609669316,0.257336343,0.409824561,-0.023076923,1.069143072
木夭丑友什67ab35aa,0.466666667,1,1,0.136414897,1.846501129,0.929122807,0.838461538,0.356540457
木夭丑友什67ab35ab,-0.066666667,0,0,0.136414897,0.848758465,0.934736842,1.646153846,0.125405324
木夭丑友什67ab35ba,-0.8,1,1,-0.041824779,0.361173815,0.74245614,1.8,0.758251475
木夭丑友什67ab35bb,-0.666666667,0,0,0.328747316,-0.203160271,-0.154385965,-0.123076923,0.252154859
木夭丑友什67ab36ba,-0.133333333,0.5,0.5,-0.055643739,0.288939052,0.167017544,-0.123076923,0.550731064
木夭丑友什67ab36bb,0.266666667,0.5,0.5,-0.055643739,2.573363431,1.578947368,0.715384615,1.413477605
木夭丑友什67ab37aa,0.466666667,1.5,1.5,-0.780886116,1.033860045,0.425263158,-0.130769231,1.387096877
木夭丑友什67ab37ab,0.666666667,0,0,-0.780886116,0.288939052,0.008421053,-0.2,1.091754137
木夭丑友什67ab37ba,0.733333333,2,2,-2.245754049,2.577878104,1.155087719,0.415384615,1.992334856
木夭丑友什67ab37bb,0.733333333,3,3,-1.360655197,2.306997743,1.226666667,0.584615385,1.781353977
木夭丑友什67ab38aa,0.8,1.5,1.5,-1.360655197,1.471783296,0.691929825,0.2,1.604811016
木夭丑友什67ab38ab,0.666666667,2.5,2.5,-1.029871328,1.69751693,0.919298246,0.692307692,1.530218999
木夭丑友什67ab38ba,0.733333333,1.5,1.5,-1.029871328,2.925507901,1.70245614,0.676923077,2.084512975
木夭丑友什67ab38bb,0.733333333,1,1,-0.591542897,1.413092551,0.996491228,0.553846154,1.721135033
木夭丑友什67ab39ab,-0.266666667,0.5,0.5,-2.197436952,-0.162528217,-0.147368421,-0.215384615,-0.115225509
木夭丑友什67ab39ba,-0.2,0,0,-2.197436952,0.212189616,0.22877193,-0.007692308,0.628250049
木夭丑友什67ab40ab,-0.066666667,0,0,0.074574857,-0.225733634,-0.221754386,-0.161538462,0.033921727
木夭丑友什67ab40ba,-0.266666667,0,0,0.071974483,-0.144469526,-0.168421053,-0.2,-0.035978813
木夭丑友什67ab40bb,-0.333333333,0,0,0.427428488,-0.076749436,-0.051929825,-0.153846154,0.356540457
木夭丑友什67ba29bb,0.666666667,0,0,-0.149622542,-0.297968397,-0.307368421,-0.261538462,-0.726272363
木夭丑友什67ba30aa,-0.066666667,0.5,0.5,-0.140879159,0.180586907,0.056140351,0.123076923,0.461543287
木夭丑友什67ba30ab,0.333333333,0,0,-0.140879159,0.744920993,0.724210526,1.269230769,-0.035978813
木夭丑友什67ba30ba,0.533333333,1,1,-0.140879159,0.717832957,0.858947368,1.338461538,0.125405324
木夭丑友什67ba30bb,0.4,1,1,-0.124380056,0.812641084,0.741052632,0.661538462,0.228878595
木夭丑友什67ba31aa,0.6,0,0,-0.124380056,0.781038375,1.093333333,1.930769231,0.096449891
木夭丑友什67ba31ab,0.133333333,-0.5,-0.5,-0.342067109,-0.013544018,0.043508772,0.253846154,-0.618070234
木夭丑友什67ba31ba,0.066666667,0,0,0.028145042,-0.297968397,-0.315789474,-0.323076923,-0.526586637
木夭丑友什67ba31bb,-0.266666667,0,0,0.174980563,0.094808126,0.150175439,0.123076923,0.616013148
木夭丑友什67ba32aa,-0.133333333,-0.5,-0.5,0.544763006,-0.306997743,-0.32,-0.323076923,-1.270062195
木夭丑友什67ba32ab,-0.133333333,-0.5,-0.5,0.679321835,-0.063205418,-0.138947368,-0.207692308,0.125405324
木夭丑友什67ba32ba,-0.133333333,0.5,0.5,0.679321835,0.30248307,0.18245614,0.030769231,0.337080725
木夭丑友什67ba32bb,-0.266666667,0,0,0.697776535,-0.153498871,-0.213333333,-0.169230769,-0.206709106
木夭丑友什67ba33aa,-0.266666667,0.5,0.5,0.697776535,0.018058691,0.032280702,0,0.616013148
木夭丑友什67ba33ab,-0.133333333,0.5,0.5,0.339486556,-0.158013544,-0.18245614,-0.223076923,0.179394223
木夭丑友什67ba34aa,-0.2,-0.5,-0.5,-0.108896095,-0.293453725,-0.293333333,-0.323076923,-0.618070234
木夭丑友什67ba34ab,0.266666667,-0.5,-0.5,-0.609669316,0.90744921,0.72,0.592307692,0.096449891
木夭丑友什67ba34ba,0.333333333,0,0,-0.609669316,0.785553047,0.524912281,0.361538462,0.872904414
木夭丑友什67ba34bb,0.266666667,0,0,-0.609669316,0.243792325,0.321403509,0.138461538,1.118857872
木夭丑友什67ba35aa,0.4,-0.5,-0.5,0.136414897,2.153498871,1.861052632,2.3,0.096449891
木夭丑友什67ba35ab,-0.2,-0.5,-0.5,0.136414897,1.458239278,1.461052632,2.046153846,0.179394223
木夭丑友什67ba35ba,-0.8,1,1,-0.206132399,0.225733634,0.763508772,1.953846154,0.428564322
木夭丑友什67ba35bb,-0.8,-0.5,-0.5,2.404392514,-0.279909707,-0.21754386,-0.092307692,0
木夭丑友什67ba36ba,0.133333333,0,0,0.62278434,0.288939052,0.098245614,-0.146153846,0.628250049
木夭丑友什67ba36bb,0.333333333,0.5,0.5,-0.055643739,3.069977427,1.705263158,0.6,1.616379972
木夭丑友什67ba37aa,0.333333333,-0.5,-0.5,-0.284552625,3.200902935,1.717894737,0.738461538,1.337905649
木夭丑友什67ba37ab,0.6,0.5,0.5,-0.4428109,0.749435666,0.631578947,0.184615385,1.341557775
木夭丑友什67ba37ba,0.733333333,2,2,-1.592916582,2.428893905,1.347368421,0.669230769,1.970030695
木夭丑友什67ba37bb,0.933333333,2,2,-1.700435834,2.988713318,1.22245614,0.2,2.101954104
木夭丑友什67ba38aa,0.8,2,2,-1.589909787,1.440180587,0.673684211,0.223076923,1.387096877
木夭丑友什67ba38ab,0.466666667,2,2,-0.967144944,1.417607223,0.993684211,0.907692308,1.330533273
木夭丑友什67ba38ba,0.8,1.5,1.5,-0.967144944,2.334085779,1.240701754,0.638461538,1.793378356
木夭丑友什67ba38bb,0.8,1,1,-0.222223194,2.532731377,1.470877193,0.892307692,2.049119533
木夭丑友什67ba39aa,-0.333333333,0,0,-0.182023024,0.225733634,0.656842105,1.284615385,0.651991961
木夭丑友什67ba40aa,-0.4,0,0,-0.067418595,-0.343115124,-0.341052632,-0.323076923,-0.618070234
木夭丑友什67ba41ab,-1.133333333,-0.5,-0.5,-0.3987737,-0.090293454,-0.050526316,-0.153846154,-1.681423322
木夭丑友什67ba41ba,-1.133333333,-0.5,-0.5,-0.3987737,2.744920993,1.685614035,0.615384615,0.179394223
木夭丑友什67bb29bb,0.066666667,-0.5,-0.5,-0.149622542,-0.130925508,-0.175438596,-0.115384615,-0.159206268
木夭丑友什67bb30aa,0.266666667,-0.5,-0.5,0.12283549,0.564334086,0.446315789,0.592307692,0
木夭丑友什67bb30ab,0.4,0.5,0.5,0.12283549,1.58013544,1.910175439,2.623076923,0.428564322
木夭丑友什67bb30ba,0.2,-0.5,-0.5,0.12283549,0.410835214,0.551578947,1.161538462,0.153013496
木夭丑友什67bb30bb,0.533333333,-0.5,-0.5,-0.124380056,0.961625282,1.082105263,1.415384615,0.125405324
木夭丑友什67bb31aa,0.133333333,0,0,-0.124380056,0.212189616,0.256842105,0.223076923,0.477370056
木夭丑友什67bb31ab,0.266666667,-0.5,-0.5,-0.156828905,-0.343115124,-0.332631579,-0.323076923,-1.029431361
木夭丑友什67bb31ba,-0.066666667,0,0,0.028145042,-0.270880361,-0.315789474,-0.323076923,0.125405324
木夭丑友什67bb31bb,-0.266666667,0,0,0.028145042,-0.045146727,-0.123508772,-0.076923077,0.393644329
木夭丑友什67bb32ab,-0.466666667,0,0,0.661683983,-0.06772009,-0.071578947,-0.046153846,0.153013496
木夭丑友什67bb33aa,-0.4,-0.5,-0.5,0.697776535,-0.343115124,-0.332631579,-0.323076923,-1.270062195
木夭丑友什67bb33ab,-0.466666667,-0.5,-0.5,0.480997473,-0.266365688,-0.263859649,-0.238461538,-0.258347632
木夭丑友什67bb34aa,-0.4,0,0,0.196667646,-0.094808126,-0.112280702,-0.115384615,0.356540457
木夭丑友什67bb34ab,-0.2,1,1,-0.609669316,0.198645598,0.186666667,0.053846154,0.375382314
木夭丑友什67bb34ba,0.266666667,-0.5,-0.5,-0.609669316,0.613995485,0.659649123,0.353846154,1.080556283
