year,cctv,light,log_pa,ep,fp,yp,log_nb,gid,label
0,0,0,0.2476811849632892,-0.3160270880361174,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,木夭丑友什64ab35bb,1
0,0,0,0.2476811849632892,-0.2844243792325056,-0.32,-0.3230769230769231,-0.618070233696806,木夭丑友什64ab36aa,1
0,0,0,-1.18582960462576,-0.1580135440180587,-0.1263157894736842,-0.1,-1.0294313608956993,木夭丑友什64ab36ab,1
0,0,0,-1.18582960462576,0.1264108352144469,0.6863157894736842,1.523076923076923,0.0660089284290144,木夭丑友什64ab36ba,2
0,0,0,-0.0793224035061008,0.6049661399548533,1.0736842105263158,2.246153846153846,0.4285643218122907,木夭丑友什64ab36bb,2
0,0,0,-0.0793224035061008,-0.3431151241534989,-0.3312280701754386,-0.3230769230769231,-1.681423321760331,木夭丑友什64ab37aa,1
0,0,0,-0.0793224035061008,-0.2934537246049661,-0.3214035087719298,-0.3230769230769231,-0.5265866365753535,木夭丑友什64ab37ab,1
0,1,1,0.1684487146400773,-0.2302483069977426,-0.2891228070175438,-0.2538461538461538,0.1254053242892781,木夭丑友什64ab37ba,0
0,0,0,2.4252794757994907,-0.3160270880361174,-0.3256140350877193,-0.3230769230769231,-0.618070233696806,木夭丑友什64ab38bb,3
0,0,0,2.4252794757994907,-0.2663656884875846,-0.2905263157894737,-0.2769230769230769,-0.1152255093764603,木夭丑友什64ab39aa,3
0,1,1,0.1552660694565764,-0.0135440180586907,-0.1768421052631578,-0.2769230769230769,0.4773700556279078,木夭丑友什64ba27ab,0
0,1,1,2.041232366818879,-0.1896162528216704,-0.2189473684210526,-0.3230769230769231,0.2288785950149577,木夭丑友什64ba27ba,3
0,0,0,1.9667489418882536,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,木夭丑友什64ba28aa,3
0,0,0,0.1588772212605153,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.447339940163651,木夭丑友什64ba28ab,1
0,0,0,0.4288355501185822,0.1354401805869074,-0.1207017543859649,-0.1615384615384615,0.0,木夭丑友什64ba28bb,3
0,0,0,0.4288355501185822,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.159206268174256,木夭丑友什64ba29aa,3
0,1,1,1.721351129278336,-0.2212189616252821,-0.2764912280701754,-0.3230769230769231,-0.1152255093764603,木夭丑友什64ba29ab,3
0,0,0,0.725240972229982,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.5265866365753535,木夭丑友什64ba29ba,3
0,0,0,0.725240972229982,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.3149112361737931,木夭丑友什64ba29bb,3
0,1,1,0.725240972229982,0.4063205417607223,0.1950877192982456,0.0538461538461538,0.5507310642135506,木夭丑友什64ba30aa,0
0,1,1,1.4841783481113742,0.0135440180586907,-0.039298245614035,-0.0538461538461538,0.4285643218122907,木夭丑友什64ba30ab,3
0,0,0,1.0498277510389415,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.2583476316502001,木夭丑友什64ba30ba,3
0,1,1,1.0498277510389415,-0.3069977426636568,-0.3017543859649123,-0.2692307692307692,0.1530134955486932,木夭丑友什64ba30bb,3
0,1,1,0.8565123323815601,-0.2121896162528216,-0.2175438596491228,-0.1769230769230769,0.4285643218122907,木夭丑友什64ba31aa,0
0,1,1,0.8511227204101831,-0.3431151241534989,-0.311578947368421,-0.2769230769230769,-0.1152255093764603,木夭丑友什64ba31bb,3
0,1,1,0.8511227204101831,-0.2844243792325056,-0.2147368421052631,-0.0769230769230769,0.4773700556279078,木夭丑友什64ba32aa,0
0,1,1,0.8511227204101831,-0.1805869074492099,-0.0659649122807017,0.1846153846153846,0.9041468198892688,木夭丑友什64ba32ab,0
0,1,1,0.6014009158169226,-0.2257336343115124,-0.1557894736842105,-0.0846153846153846,0.6035186093921885,木夭丑友什64ba32ba,0
0,1,1,0.5017947357057362,-0.2889390519187358,-0.2329824561403508,-0.1076923076923077,0.4927856926903755,木夭丑友什64ba32bb,0
0,1,1,0.4742754001773698,-0.2979683972911964,-0.2343859649122807,-0.123076923076923,0.4452828543667189,木夭丑友什64ba33aa,0
0,1,1,0.177346082408639,-0.3431151241534989,-0.2512280701754386,-0.3230769230769231,-0.618070233696806,木夭丑友什64ba33bb,1
0,0,0,0.4688676492557636,-0.2167042889390519,-0.2582456140350877,-0.2384615384615384,0.2046520207009808,木夭丑友什64ba34bb,3
0,0,0,0.3725638321709351,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.447339940163651,木夭丑友什64ba35aa,1
0,0,0,0.2476811849632892,-0.2663656884875846,-0.3101754385964912,-0.3230769230769231,0.0660089284290144,木夭丑友什64ba35ba,3
0,1,1,0.2476811849632892,-0.2708803611738149,-0.3017543859649123,-0.3230769230769231,0.2745525608335639,木夭丑友什64ba35bb,0
0,1,1,0.2476811849632892,-0.0812641083521444,-0.0505263157894736,0.123076923076923,0.6160131478998742,木夭丑友什64ba36aa,0
0,1,1,-0.3009392019736974,-0.1128668171557562,-0.0505263157894736,0.1461538461538461,0.0,木夭丑友什64ba36ab,0
0,0,0,-0.8455349656890349,-0.0045146726862302,0.1066666666666666,0.1769230769230769,0.1254053242892781,木夭丑友什64ba36ba,0
0,0,0,-0.0793224035061008,1.309255079006772,0.6428070175438596,0.4461538461538462,0.4452828543667189,木夭丑友什64ba36bb,0
0,0,0,-0.0793224035061008,-0.1444695259593679,-0.2063157894736842,-0.2692307692307692,-1.2700621945614374,木夭丑友什64ba37aa,1
0,0,0,-0.0793224035061008,-0.3431151241534989,-0.3326315789473684,-0.3230769230769231,-0.1152255093764603,木夭丑友什64ba37ab,1
0,1,1,0.3022158524437719,-0.3069977426636568,-0.3298245614035088,-0.3230769230769231,-0.8587010673625443,木夭丑友什64ba38ab,1
0,0,0,0.3022158524437719,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,木夭丑友什64ba38ba,1
0,0,0,0.3022158524437719,-0.2618510158013544,-0.2863157894736842,-0.2538461538461538,-0.159206268174256,木夭丑友什64ba38bb,1
0,1,1,0.5443416236252058,0.0541760722347629,-0.0575438596491228,-0.0846153846153846,0.9117070324244854,木夭丑友什64ba39aa,0
0,1,1,0.5443416236252058,-0.3160270880361174,-0.3242105263157894,-0.3230769230769231,-0.7262723633726866,木夭丑友什64ba39ab,1
0,0,0,0.8631334027623364,-0.2889390519187358,-0.3214035087719298,-0.3230769230769231,-0.2583476316502001,木夭丑友什64ba39ba,3
0,0,0,0.0020842876822234,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,木夭丑友什64bb27ab,1
0,0,0,-1.601987196317609,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,木夭丑友什64bb28aa,1
0,0,0,-2.6701311500173963,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.3774394000310676,木夭丑友什64bb28ab,1
0,0,0,0.1588772212605153,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.618070233696806,木夭丑友什64bb28ba,1
0,0,0,0.4288355501185822,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.5265866365753535,木夭丑友什64bb28bb,1
0,0,0,0.4288355501185822,-0.3431151241534989,-0.3326315789473684,-0.3230769230769231,-0.447339940163651,木夭丑友什64bb29aa,1
0,1,1,1.721351129278336,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.5265866365753535,木夭丑友什64bb29ab,3
0,0,0,0.725240972229982,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.3774394000310676,木夭丑友什64bb29bb,3
0,0,0,0.725240972229982,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.159206268174256,木夭丑友什64bb30aa,3
0,0,0,0.8965617818252548,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.2583476316502001,木夭丑友什64bb30ba,3
0,0,0,0.8565123323815601,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.8587010673625443,木夭丑友什64bb31aa,3
0,0,0,0.4404907732360135,-0.2753950338600451,-0.3031578947368421,-0.3230769230769231,-0.3149112361737931,木夭丑友什64bb34bb,3
0,0,0,0.4404907732360135,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.7262723633726866,木夭丑友什64bb35aa,1
0,0,0,0.3725638321709351,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.447339940163651,木夭丑友什64bb35ab,1
0,0,0,0.315302402202518,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,0.0964498910251,木夭丑友什64bb35ba,3
0,1,1,-0.2205181650829411,-0.2889390519187358,-0.3031578947368421,-0.3230769230769231,0.0964498910251,木夭丑友什64bb35bb,0
0,1,1,0.0192996569372222,-0.3069977426636568,-0.3410526315789474,-0.3230769230769231,-0.2583476316502001,木夭丑友什64bb36aa,0
0,1,1,0.0192996569372222,-0.2753950338600451,-0.3185964912280701,-0.3230769230769231,-0.0742804025080549,木夭丑友什64bb36ab,0
0,1,1,0.0192996569372222,0.0361173814898419,-0.103859649122807,-0.1461538461538461,0.8483435853072626,木夭丑友什64bb36ba,0
0,0,0,-0.1400877819579438,-0.3431151241534989,-0.3270175438596491,-0.3230769230769231,-1.0294313608956993,木夭丑友什64bb36bb,1
0,1,1,-0.747179363071435,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,木夭丑友什64bb37ab,1
0,0,0,0.3022158524437719,-0.2799097065462754,-0.2849122807017544,-0.2692307692307692,-0.5265866365753535,木夭丑友什64bb38bb,1
0,1,1,0.5443416236252058,-0.0812641083521444,-0.1964912280701754,-0.2461538461538461,0.4452828543667189,木夭丑友什64bb39aa,0
0,1,1,0.5443416236252058,-0.2121896162528216,-0.2414035087719298,-0.2384615384615384,0.2288785950149577,木夭丑友什64bb39ab,0
0,0,0,0.8631334027623364,-0.2347629796839729,-0.2371929824561403,-0.1923076923076923,0.0660089284290144,木夭丑友什64bb39ba,3
0,1,1,0.8640759861657199,-0.2618510158013544,-0.2778947368421052,-0.2461538461538461,0.0964498910251,木夭丑友什64bb39bb,3
0,1,1,0.510090481204057,-0.2121896162528216,-0.2371929824561403,-0.2230769230769231,0.4615432868148624,木夭丑友什64bb40aa,0
0,0,0,-0.0711245500255007,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,木夭丑友什65aa27aa,1
0,0,0,0.0,0.3340857787810384,0.1571929824561403,-0.1538461538461538,-1.681423321760331,木夭丑友什65aa27ab,1
0,0,0,-1.601987196317609,-0.1941309255079006,-0.1431578947368421,-0.1461538461538461,-0.7262723633726866,木夭丑友什65aa27ba,1
0,1,1,-1.601987196317609,-0.2257336343115124,-0.2245614035087719,-0.3230769230769231,-0.3774394000310676,木夭丑友什65aa27bb,0
0,1,1,-1.601987196317609,3.110609480812641,3.3235087719298244,3.1384615384615384,-0.1152255093764603,木夭丑友什65aa28aa,2
0,0,0,-2.6701311500173963,1.6297968397291196,1.92,3.1846153846153844,-0.0359788129647575,木夭丑友什65aa28ab,2
0,1,1,-0.9553575475694877,1.0835214446952597,1.863859649122807,3.7,-0.3149112361737931,木夭丑友什65aa28ba,2
0,1,1,-0.9553575475694877,1.6478555304740403,1.807719298245614,2.9,0.1530134955486932,木夭丑友什65aa28bb,2
0,1,1,1.7897965853665143,0.600451467268623,1.1550877192982456,1.6538461538461535,-0.3774394000310676,木夭丑友什65aa29aa,2
0,0,0,1.721351129278336,0.6997742663656885,2.752280701754386,0.4769230769230769,-0.159206268174256,木夭丑友什65aa29ab,2
0,1,1,1.528017356596326,-0.2844243792325056,-0.2835087719298245,-0.3230769230769231,0.2521548590246373,木夭丑友什65aa29ba,3
0,1,1,1.4841783481113742,0.2753950338600451,1.7108771929824562,0.123076923076923,0.1530134955486932,木夭丑友什65aa29bb,0
0,0,0,1.4841783481113742,1.4672686230248306,1.4778947368421054,1.4923076923076923,-0.159206268174256,木夭丑友什65aa30aa,2
0,1,1,1.4841783481113742,2.2979683972911964,3.3319298245614037,4.123076923076923,-0.1152255093764603,木夭丑友什65aa30ab,2
0,1,1,1.4388668653066654,1.345372460496614,1.2140350877192982,2.269230769230769,-1.0294313608956993,木夭丑友什65aa30ba,2
0,0,0,1.391777312034897,0.5056433408577878,0.4673684210526316,0.9769230769230768,-0.1152255093764603,木夭丑友什65aa30bb,3
0,0,0,1.0532637232646962,-0.1760722347629796,-0.1936842105263158,-0.0923076923076923,-1.0294313608956993,木夭丑友什65aa31ba,3
0,0,0,0.8511227204101831,-0.0902934537246049,-0.1445614035087719,-0.0538461538461538,-0.8587010673625443,木夭丑友什65aa31bb,3
0,0,0,0.3189385775660668,0.0090293453724604,0.1094736842105263,0.123076923076923,-1.2700621945614374,木夭丑友什65aa32bb,1
0,0,0,0.2099339186688665,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,木夭丑友什65aa33ba,1
0,0,0,0.177346082408639,-0.3431151241534989,-0.32,-0.3230769230769231,-0.618070233696806,木夭丑友什65aa33bb,1
0,0,0,-0.0118870575415201,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.1152255093764603,木夭丑友什65aa35ab,1
0,0,0,0.94368548500779,-0.2979683972911964,-0.3284210526315789,-0.3230769230769231,-0.2583476316502001,木夭丑友什65aa35ba,3
0,1,1,-0.2205181650829411,-0.1264108352144469,-0.1880701754385965,-0.2153846153846154,0.6519919608646315,木夭丑友什65aa35bb,0
0,0,0,0.0192996569372222,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,木夭丑友什65aa36aa,1
0,0,0,0.0192996569372222,-0.3431151241534989,-0.3312280701754386,-0.3230769230769231,-1.681423321760331,木夭丑友什65aa36ab,1
0,0,0,0.0192996569372222,-0.2573363431151241,-0.296140350877193,-0.2384615384615384,-0.5265866365753535,木夭丑友什65aa36ba,1
0,0,0,-0.3073790768016071,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,木夭丑友什65aa36bb,1
0,0,0,0.3022158524437719,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.7262723633726866,木夭丑友什65aa38bb,1
0,0,0,0.5443416236252058,-0.2392776523702031,-0.2596491228070175,-0.2307692307692307,0.2288785950149577,木夭丑友什65aa39ab,3
0,1,1,0.7886574861775275,0.0090293453724604,-0.151578947368421,-0.1846153846153846,0.7384673539338914,木夭丑友什65aa39ba,0
0,0,0,0.7411816216848505,-0.2799097065462754,-0.2905263157894737,-0.3230769230769231,-0.0742804025080549,木夭丑友什65aa39bb,3
0,1,1,0.510090481204057,0.0948081264108352,-0.0940350877192982,-0.1,0.9265445216981958,木夭丑友什65aa40aa,0
0,0,0,0.4390987273340493,-0.0270880361173814,-0.0631578947368421,-0.2230769230769231,-1.2700621945614374,木夭丑友什65ab26ab,1
0,1,1,0.4390987273340493,-0.3160270880361174,-0.3171929824561403,-0.3230769230769231,-0.3149112361737931,木夭丑友什65ab26ba,3
0,1,1,-0.0711245500255007,-0.0767494356659142,0.1908771929824561,-0.2538461538461538,-0.2067091064979125,木夭丑友什65ab26bb,0
0,0,0,-0.0711245500255007,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,木夭丑友什65ab27aa,1
0,1,1,0.0,0.0677200902934537,-0.1080701754385965,-0.2230769230769231,0.3370807246908384,木夭丑友什65ab27ab,0
0,1,1,-1.601987196317609,0.5191873589164786,0.6231578947368421,0.3615384615384615,0.728322343505042,木夭丑友什65ab27ba,0
0,1,1,-1.601987196317609,0.1489841986455982,0.56,-0.1,0.3753823142341358,木夭丑友什65ab27bb,0
0,0,0,-1.601987196317609,0.8532731376975169,0.7424561403508771,0.4230769230769231,0.0,木夭丑友什65ab28aa,0
0,1,1,-2.6701311500173963,1.9413092550790068,1.2042105263157894,1.053846153846154,-0.2067091064979125,木夭丑友什65ab28ab,4
0,1,1,-0.9553575475694877,0.2031602708803611,0.4617543859649123,1.1,-0.3149112361737931,木夭丑友什65ab28ba,2
0,1,1,-0.9553575475694877,0.2618510158013544,0.1459649122807017,0.2923076923076923,-1.2700621945614374,木夭丑友什65ab28bb,1
0,0,0,-0.5963471291418074,0.1805869074492099,0.1389473684210526,0.1923076923076923,-0.5265866365753535,木夭丑友什65ab29aa,1
0,0,0,-0.3392129571798474,-0.0316027088036117,-0.103859649122807,-0.1307692307692307,-1.2700621945614374,木夭丑友什65ab29ab,1
0,1,1,-0.3392129571798474,-0.1715575620767494,-0.103859649122807,0.0461538461538461,-0.618070233696806,木夭丑友什65ab29ba,1
0,1,1,-0.3392129571798474,-0.2347629796839729,-0.2175438596491228,-0.123076923076923,-0.7262723633726866,木夭丑友什65ab29bb,1
0,1,1,-1.478695506701943,0.1580135440180587,0.1010526315789473,0.0538461538461538,0.0660089284290144,木夭丑友什65ab30aa,0
0,0,0,0.0186162518891077,1.5756207674943568,1.0596491228070175,1.2307692307692308,-1.681423321760331,木夭丑友什65ab30ba,2
0,0,0,0.0186162518891077,0.7900677200902935,0.4505263157894736,0.6538461538461539,-0.1152255093764603,木夭丑友什65ab30bb,0
0,1,1,0.6926407238323906,-0.1489841986455982,-0.1656140350877193,-0.1076923076923077,0.1793942234373127,木夭丑友什65ab31ba,0
0,1,1,0.6926407238323906,-0.0361173814898419,0.0336842105263157,0.0692307692307692,0.5507310642135506,木夭丑友什65ab31bb,0
0,1,1,0.6926407238323906,0.1760722347629796,0.5136842105263157,0.9384615384615383,-0.447339940163651,木夭丑友什65ab32aa,0
0,0,0,0.5200487189286271,0.2618510158013544,1.2757894736842106,1.4230769230769231,-0.5265866365753535,木夭丑友什65ab32ab,2
0,1,1,0.3189385775660668,-0.1038374717832957,0.0701754385964912,0.2461538461538461,-1.2700621945614374,木夭丑友什65ab32ba,1
0,1,1,0.3189385775660668,0.2934537246049661,0.4042105263157894,0.1846153846153846,-0.3774394000310676,木夭丑友什65ab32bb,0
0,1,1,0.3189385775660668,0.0270880361173814,0.2007017543859649,0.2076923076923077,-0.2583476316502001,木夭丑友什65ab33aa,0
0,1,1,-0.1624670720491765,-0.2889390519187358,-0.0898245614035087,-0.3230769230769231,0.0339217271678255,木夭丑友什65ab33bb,0
0,0,0,0.0069321388864931,-0.3431151241534989,-0.3073684210526315,-0.2769230769230769,-0.3774394000310676,木夭丑友什65ab35aa,1
0,0,0,0.0069321388864931,-0.3431151241534989,-0.3298245614035088,-0.3230769230769231,-0.2067091064979125,木夭丑友什65ab35ab,1
0,0,0,0.0069321388864931,-0.2934537246049661,-0.32,-0.3230769230769231,-0.0742804025080549,木夭丑友什65ab35ba,1
0,1,1,0.2755603800192662,-0.2167042889390519,-0.2526315789473684,-0.2,-0.0359788129647575,木夭丑友什65ab35bb,0
0,0,0,0.0192996569372222,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.1152255093764603,木夭丑友什65ab36aa,1
0,0,0,0.0192996569372222,-0.3115124153498871,-0.3326315789473684,-0.3230769230769231,-1.0294313608956993,木夭丑友什65ab36ab,1
0,1,1,0.6172807554976522,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.681423321760331,木夭丑友什65ab39bb,1
0,0,0,0.510090481204057,-0.3160270880361174,-0.3242105263157894,-0.3230769230769231,-0.3774394000310676,木夭丑友什65ab40aa,3
0,0,0,-0.1298519772247018,0.1986455981941309,0.3059649122807018,-0.123076923076923,-0.618070233696806,木夭丑友什65ba26ba,1
0,1,1,-0.0711245500255007,0.0677200902934537,0.0603508771929824,-0.2076923076923077,-0.7262723633726866,木夭丑友什65ba26bb,1
0,0,0,-0.0711245500255007,-0.1941309255079006,-0.2849122807017544,-0.3230769230769231,-0.2583476316502001,木夭丑友什65ba27aa,1
0,1,1,-0.3877892124986093,1.1331828442437923,0.7354385964912281,0.2846153846153846,0.9481275786870648,木夭丑友什65ba27ab,0
0,1,1,-0.6697927892685128,1.0248306997742664,1.2870175438596492,1.646153846153846,1.0861816201332777,木夭丑友什65ba27ba,2
0,1,1,-0.6697927892685128,0.5688487584650113,0.5249122807017544,0.7769230769230769,0.4615432868148624,木夭丑友什65ba27bb,0
0,1,1,-0.6697927892685128,1.9909706546275396,1.6056140350877193,0.5461538461538461,0.1254053242892781,木夭丑友什65ba28aa,4
0,1,1,-0.499665152818599,3.124153498871332,1.371228070175439,0.3692307692307692,0.0,木夭丑友什65ba28ab,4
0,0,0,0.0601951972249988,0.1128668171557562,0.0491228070175438,0.1692307692307692,-0.3774394000310676,木夭丑友什65ba28ba,1
0,1,1,-0.3018568514104043,0.1218961625282167,0.1024561403508771,-0.0307692307692307,0.8964890535347774,木夭丑友什65ba29aa,0
0,0,0,-0.3018568514104043,1.963882618510158,1.6421052631578947,1.823076923076923,0.4285643218122907,木夭丑友什65ba29ab,2
0,0,0,-0.3018568514104043,1.6433408577878104,1.2126315789473685,1.7615384615384615,0.0,木夭丑友什65ba29ba,2
0,1,1,-0.3392129571798474,1.3318284424379232,1.928421052631579,2.7384615384615385,0.3169612163061488,木夭丑友什65ba29bb,2
0,1,1,-0.0815689541368053,0.5869074492099323,0.5698245614035088,0.1538461538461538,1.2961750109302452,木夭丑友什65ba30aa,0
0,1,1,0.0186162518891077,0.2753950338600451,0.3326315789473684,0.0923076923076923,1.0575060589130625,木夭丑友什65ba30ab,0
0,0,0,0.0186162518891077,0.6952595936794582,0.4392982456140351,0.4230769230769231,0.6748204929343843,木夭丑友什65ba30ba,0
0,1,1,0.0186162518891077,2.455981941309255,2.4435087719298245,1.7923076923076924,-0.0359788129647575,木夭丑友什65ba30bb,2
0,1,1,0.221906801097759,0.5507900677200903,0.2933333333333333,0.1307692307692307,-0.618070233696806,木夭丑友什65ba31aa,0
0,1,1,0.5631439399266557,-0.2663656884875846,-0.2063157894736842,-0.2153846153846154,0.3370807246908384,木夭丑友什65ba31ba,0
0,1,1,0.5631439399266557,-0.0722347629796839,0.0463157894736842,0.1615384615384615,0.8483435853072626,木夭丑友什65ba31bb,0
0,1,1,0.5631439399266557,-0.0812641083521444,0.0533333333333333,0.2692307692307692,0.0964498910251,木夭丑友什65ba32aa,0
0,1,1,0.2482347656695352,0.3927765237020316,1.0680701754385964,2.207692307692308,0.6035186093921885,木夭丑友什65ba32ab,2
0,0,0,0.2482347656695352,-0.1264108352144469,-0.0126315789473684,0.3076923076923077,-0.8587010673625443,木夭丑友什65ba32ba,1
0,1,1,0.234309957075126,-0.3431151241534989,-0.0870175438596491,-0.3230769230769231,-0.2067091064979125,木夭丑友什65ba33aa,0
0,1,1,0.0502806648802929,-0.3431151241534989,-0.1136842105263157,-0.3230769230769231,-1.0294313608956993,木夭丑友什65ba33ab,1
0,1,1,-0.1624670720491765,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.3149112361737931,木夭丑友什65ba33ba,1
0,0,0,-1.2923299673168724,-0.1760722347629796,-0.0814035087719298,0.2846153846153846,-0.8587010673625443,木夭丑友什65ba34aa,1
0,0,0,-1.2923299673168724,-0.3115124153498871,-0.2568421052631578,-0.1769230769230769,-1.681423321760331,木夭丑友什65ba34ab,1
0,0,0,-0.4386383199778789,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-0.7262723633726866,木夭丑友什65ba34bb,1
0,0,0,0.0069321388864931,-0.1218961625282167,-0.2021052631578947,-0.1846153846153846,0.6282500486096237,木夭丑友什65ba35aa,0
0,1,1,0.2526532908321844,-0.2076749435665914,-0.2231578947368421,-0.2384615384615384,0.0964498910251,木夭丑友什65ba35ab,0
0,0,0,0.2526532908321844,-0.3115124153498871,-0.3256140350877193,-0.3230769230769231,-0.8587010673625443,木夭丑友什65ba35ba,1
0,1,1,0.139477608612164,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.2700621945614374,木夭丑友什65ba36ba,1
0,1,1,-0.5196710370722958,1.1376975169300223,0.9375438596491228,1.3461538461538465,0.0339217271678255,木夭丑友什65bb26ab,2
0,1,1,-1.5457783249803143,1.5891647855530473,1.727719298245614,2.523076923076923,0.3370807246908384,木夭丑友什65bb26ba,2
0,0,0,-1.5457783249803143,0.3611738148984199,0.4968421052631579,0.7461538461538462,-0.618070233696806,木夭丑友什65bb26bb,1
0,0,0,-0.5831862500027047,0.0677200902934537,-0.0701754385964912,-0.1076923076923077,-0.159206268174256,木夭丑友什65bb27aa,1
0,1,1,-0.3877892124986093,2.3476297968397293,1.0105263157894735,0.1,0.1530134955486932,木夭丑友什65bb27ab,4
0,1,1,-0.0778272785204056,1.2279909706546277,0.9192982456140352,1.4923076923076923,-0.3149112361737931,木夭丑友什65bb27ba,2
0,0,0,-0.0389377766827101,1.580135440180587,1.3347368421052632,1.6692307692307693,0.0964498910251,木夭丑友什65bb27bb,2
0,0,0,-0.0389377766827101,1.4130925507900678,1.35859649122807,0.5923076923076923,-0.0359788129647575,木夭丑友什65bb28aa,2
0,1,1,-0.0389377766827101,0.672686230248307,0.3607017543859649,0.2538461538461538,-0.3774394000310676,木夭丑友什65bb28ab,0
0,1,1,-0.3018568514104043,0.2302483069977426,0.3971929824561404,0.7153846153846154,0.8139299653154005,木夭丑友什65bb29aa,0
0,1,1,-0.3018568514104043,0.3837471783295711,0.5389473684210526,0.8923076923076924,0.3753823142341358,木夭丑友什65bb29ab,0
0,1,1,-0.3018568514104043,0.8939051918735892,1.2982456140350878,2.0846153846153848,0.3936443292144314,木夭丑友什65bb29ba,2
0,1,1,-0.3306951937492449,1.7381489841986455,1.2084210526315788,1.1538461538461535,0.2288785950149577,木夭丑友什65bb29bb,2
0,0,0,-0.0815689541368053,0.9616252821670428,0.4224561403508772,-0.0461538461538461,0.9265445216981958,木夭丑友什65bb30aa,0
0,1,1,0.0186162518891077,0.3837471783295711,0.4070175438596491,-0.0153846153846153,1.2297035192212085,木夭丑友什65bb30ab,0
0,1,1,0.0186162518891077,0.9029345372460496,1.0835087719298246,1.3384615384615384,0.5507310642135506,木夭丑友什65bb30ba,2
0,0,0,0.0186162518891077,1.0564334085778782,1.007719298245614,0.8384615384615385,0.4927856926903755,木夭丑友什65bb30bb,2
0,1,1,0.1714226034807374,0.2302483069977426,0.2807017543859649,-0.1307692307692307,0.0964498910251,木夭丑友什65bb31aa,0
0,0,0,0.7039804283931982,-0.3431151241534989,-0.3284210526315789,-0.3230769230769231,-0.7262723633726866,木夭丑友什65bb31ab,3
0,1,1,0.5631439399266557,-0.2257336343115124,-0.1305263157894736,-0.1461538461538461,0.6402397222138511,木夭丑友什65bb31bb,0
0,1,1,0.5631439399266557,-0.0135440180586907,0.0210526315789473,0.0846153846153846,0.8566439815656124,木夭丑友什65bb32aa,0
0,0,0,0.2482347656695352,1.959367945823928,1.695438596491228,2.8384615384615386,-0.0742804025080549,木夭丑友什65bb32ab,2
0,0,0,0.2482347656695352,1.5936794582392777,1.9494736842105265,3.069230769230769,-0.159206268174256,木夭丑友什65bb32ba,2
0,1,1,0.2482347656695352,0.5688487584650113,1.160701754385965,1.6,-0.159206268174256,木夭丑友什65bb32bb,2
0,1,1,-0.0800707379199758,0.7900677200902935,1.2505263157894737,1.9,0.0339217271678255,木夭丑友什65bb33aa,2
0,1,1,-0.1624670720491765,-0.3431151241534989,-0.3410526315789474,-0.3230769230769231,-1.0294313608956993,木夭丑友什65bb33ab,1
0,1,1,-0.1624670720491765,2.433408577878104,1.6098245614035087,1.6076923076923078,0.2288785950149577,木夭丑友什65bb33ba,2
0,0,0,-0.1624670720491765,0.6681715575620768,0.9501754385964912,1.5,0.1793942234373127,木夭丑友什65bb33bb,2
0,1,1,-1.2923299673168724,0.1399548532731377,0.7396491228070176,1.892307692307692,0.0339217271678255,木夭丑友什65bb34aa,2
